CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
81141R100,SE,SEA LTD,1761068,1564041,77.4M,68.74M,+793.8%,14.9%
98980A105,ZTO,ZTO EXPRESS CAYMAN INC,1685677,1685677,40.74M,40.74M,NEW,7.8%
G8068L108,SN,SHARKNINJA INC,831317,831317,38.54M,38.54M,NEW,7.4%
74969N103,RLX,RLX TECHNOLOGY INC,13233482,13233482,19.98M,19.98M,NEW,3.8%
722304102,PDD,PDD HOLDINGS INC,2221947,147647,217.91M,14.48M,+7.1%,42%
090040106,BILI,BILIBILI INC,2230062,247317,30.71M,3.41M,+12.5%,5.9%
88557W101,QFIN,QIFU TECHNOLOGY INC,3057490,147782,46.96M,2.27M,+5.1%,9%
25809K105,DASH,DOORDASH INC,382914,0,30.43M,0,NO CHANGE,5.9%
83356Q108,SY,SO YOUNG INTERNATIONAL INC,513222,0,538.88K,0,NO CHANGE,0.1%
04965M106,ATAT,ATOUR LIFESTYLE HOLDINGS LTD,26000,0,490.1K,0,NO CHANGE,0.09%
92763W103,VIPS,VIPSHOP HOLDINGS LIMITED,975281,-3001257,15.61M,-48.05M,-75.5%,3%
Total,,,,,519.31M,140.11M,+42.3%,100%
