CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02079K107,GOOG,ALPHABET INC,248830,248830,32.81M,32.81M,NEW,7.7%
023135106,AMZN,AMAZON COM INC,184385,184385,23.44M,23.44M,NEW,5.5%
30303M102,META,META PLATFORMS INC,102834,59065,30.87M,17.73M,+134.9%,7.2%
04271T100,ARRY,ARRAY TECHNOLOGIES INC,631252,631252,14.01M,14.01M,NEW,3.3%
577081102,MAT,MATTEL INC,618400,618400,13.62M,13.62M,NEW,3.2%
N14506104,ESTC,ELASTIC N V,100000,100000,8.12M,8.12M,NEW,1.9%
778296103,ROST,ROSS STORES INC,70000,70000,7.91M,7.91M,NEW,1.9%
G5784H106,MANU,MANCHESTER UTD PLC NEW,330696,330696,6.54M,6.54M,NEW,1.5%
136385101,CNQ,CANADIAN NAT RES LTD,359983,79769,23.28M,5.16M,+28.5%,5.5%
87615L107,TH,TARGET HOSPITALITY CORP,270000,270000,4.29M,4.29M,NEW,1%
29260Y109,EDR,ENDEAVOR GROUP HLDGS INC,861528,139551,17.14M,2.78M,+19.3%,4%
65249B109,NWSA,NEWS CORP NEW,965388,-24629,19.37M,-494.06K,-2.5%,4.5%
92511U102,VRRM,VERRA MOBILITY CORP,809444,-40556,15.14M,-758.4K,-4.8%,3.6%
353469109,FC,FRANKLIN COVEY CO,164566,-21286,7.06M,-913.6K,-11.5%,1.7%
81141R100,SE,SEA LTD,200000,-70000,8.79M,-3.08M,-25.9%,2.1%
127190304,CACI,CACI INTL INC,86109,-11652,27.03M,-3.66M,-11.9%,6.3%
70450Y103,PYPL,PAYPAL HLDGS INC,400979,-82020,23.44M,-4.79M,-17%,5.5%
606710200,MITK,MITEK SYS INC,3653160,-466957,39.16M,-5.01M,-11.3%,9.2%
00091G104,ACVA,ACV AUCTIONS INC,380000,-336848,5.77M,-5.11M,-47%,1.4%
92552R406,PRSU,VIAD CORP,884680,-262856,23.18M,-6.89M,-22.9%,5.4%
007903107,AMD,ADVANCED MICRO DEVICES INC,100000,-69902,10.28M,-7.19M,-41.1%,2.4%
679295105,OKTA,OKTA INC,0,-110000,0,-7.63M,CLOSE,0%
71375U101,PRFT,PERFICIENT INC,297028,-145795,17.19M,-8.44M,-32.9%,4%
517834107,LVS,LAS VEGAS SANDS CORP,0,-173376,0,-10.06M,CLOSE,0%
92537N108,VRT,VERTIV HOLDINGS CO,1006342,-395366,37.44M,-14.71M,-28.2%,8.8%
03073E105,COR,AMERISOURCEBERGEN CORP,0,-95000,0,-18.28M,CLOSE,0%
30212P303,EXPE,EXPEDIA GROUP INC,101882,-207944,10.5M,-21.43M,-67.1%,2.5%
Total,,,,,426.38M,17.98M,+4.3%,100%
