CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
60937P106,MDB,MONGODB CL A ORD,22000,10000,7.61M,3.46M,+83.3%,19.2%
81730H109,S,SENTINELONE CL A ORD,203400,203400,3.43M,3.43M,NEW,8.6%
20717M103,CFLT,CONFLUENT CL A ORD,115000,115000,3.41M,3.41M,NEW,8.6%
007059210,,ASML HOLDING ADR REP ORD,5760,5760,3.39M,3.39M,NEW,8.5%
34959E109,FTNT,FORTINET ORD,44000,44000,2.58M,2.58M,NEW,6.5%
46090E103,QQQ,INVSC QQQ TRUST SRS 1 ETF,5000,5000,1.79M,1.79M,NEW,4.5%
00724F101,ADBE,ADOBE ORD,6000,2700,3.06M,1.38M,+81.8%,7.7%
81762P102,NOW,SERVICENOW ORD,7000,1900,3.91M,1.06M,+37.3%,9.9%
007903107,AMD,ADVANCED MICRO DEVICES ORD,30000,-14000,3.08M,-1.44M,-31.8%,7.8%
040413106,,ARISTA NETWORKS ORD,24000,-8000,4.41M,-1.47M,-25%,11.1%
594918104,MSFT,MICROSOFT ORD,9600,-6400,3.03M,-2.02M,-40%,7.6%
67066G104,NVDA,NVIDIA CORPORATION,0,-5000,0,-2.12M,CLOSE,0%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,0,-26000,0,-2.62M,CLOSE,0%
83200N103,SMAR,SMARTSHEET INC,0,-110000,0,-4.21M,CLOSE,0%
11135F101,AVGO,BROADCOM INC,0,-5500,0,-4.77M,CLOSE,0%
01609W102,BABA,ALIBABA GROUP HLDG LTD,0,-60000,0,-5M,CLOSE,0%
68389X105,ORCL,ORACLE CORP,0,-50000,0,-5.95M,CLOSE,0%
Total,,,,,39.71M,-9.11M,-18.3%,100%
