CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
92189F106,GDX,VANECK ETF TRUST,300000,300000,8.07M,8.07M,NEW,9.4%
46137R109,IMVP,INVESCO INDIA EXCHANGE-TRADE,140000,140000,3.29M,3.29M,NEW,3.8%
09254E103,MYI,BLACKROCK MUNIYIELD QUALITY,326549,326549,3.12M,3.12M,NEW,3.6%
02079K305,GOOGL,ALPHABET INC,16480,16480,2.16M,2.16M,NEW,2.5%
112830104,RA,BROOKFIELD REAL ASSETS INCOM,175000,175000,2.14M,2.14M,NEW,2.5%
78462F103,SPY,SPDR S&P 500 ETF TR,2651,2651,1.13M,1.13M,NEW,1.3%
594918104,MSFT,MICROSOFT CORP,3060,3060,966.2K,966.2K,NEW,1.1%
58733R102,MELI,MERCADOLIBRE INC,659,659,835.53K,835.53K,NEW,0.98%
00326L100,AOD,ABRDN TOTAL DYNAMIC DIVIDEND,107616,107616,813.58K,813.58K,NEW,0.95%
302635206,FSK,FS KKR CAP CORP,40000,40000,787.6K,787.6K,NEW,0.92%
023135106,AMZN,AMAZON COM INC,5540,5540,704.25K,704.25K,NEW,0.82%
26433C105,DPG,DUFF & PHELPS UTLITY AND INF,80756,80756,696.12K,696.12K,NEW,0.81%
47215P106,JD,JD.COM INC,23200,23200,675.82K,675.82K,NEW,0.79%
00214Q104,ARKK,ARK ETF TR,16440,16440,652.17K,652.17K,NEW,0.76%
464287432,TLT,ISHARES TR,15900,7121,1.41M,631.56K,+81.1%,1.6%
81369Y704,XLI,SELECT SECTOR SPDR TR,6119,6119,620.34K,620.34K,NEW,0.72%
G6683N103,NU,NU HLDGS LTD,80736,80736,585.34K,585.34K,NEW,0.68%
811916105,SA,SEABRIDGE GOLD INC,50000,50000,527.5K,527.5K,NEW,0.62%
33718W103,FPF,FIRST TR INTER DURATN PFD &,35000,35000,521.5K,521.5K,NEW,0.61%
G9451V109,VINP,VINCI PARTNERS INVTS LTD,50000,50000,510K,510K,NEW,0.6%
828363101,SILV,SILVERCREST METALS INC,111078,111078,489.85K,489.85K,NEW,0.57%
46434G848,PICK,ISHARES INC,12306,12306,489.29K,489.29K,NEW,0.57%
26924G508,MJ,ETF MANAGERS TR,130000,130000,474.5K,474.5K,NEW,0.55%
76882G107,OPP,RIVERNORTH DOUBLELINE STRATE,54292,54292,429.45K,429.45K,NEW,0.5%
N82405106,STLA,STELLANTIS N.V,22000,22000,420.86K,420.86K,NEW,0.49%
550021109,LULU,LULULEMON ATHLETICA INC,977,977,376.74K,376.74K,NEW,0.44%
833445109,SNOW,SNOWFLAKE INC,2388,2388,364.81K,364.82K,NEW,0.43%
11271J107,BN,BROOKFIELD CORP,9321,9321,291.47K,291.47K,NEW,0.34%
338478100,FFC,FLAHERTY & CRUMRINE PFD SECS,20900,20900,271.07K,271.07K,NEW,0.32%
381013101,GDEN,GOLDEN ENTMT INC,7918,7918,270.64K,270.64K,NEW,0.32%
464286285,EMHY,ISHARES INC,7930,7930,269.94K,269.94K,NEW,0.32%
94987B105,EAD,ALLSPRING INCOME OPPORTUNIT,44000,44000,268.4K,268.4K,NEW,0.31%
036752103,ELV,ELEVANCE HEALTH INC,608,608,264.74K,264.74K,NEW,0.31%
41013T105,PDT,HANCOCK JOHN PREM DIVID FD,25000,25000,240.5K,240.5K,NEW,0.28%
75513E101,RTX,RTX CORPORATION,3290,3290,236.78K,236.78K,NEW,0.28%
98850P109,YUMC,YUM CHINA HLDGS INC,10500,4000,585.06K,222.88K,+61.5%,0.68%
101121101,BXP,BOSTON PROPERTIES INC,3682,3682,219K,219K,NEW,0.26%
30744W107,FTCHQ,FARFETCH LTD,305366,99637,638.22K,208.24K,+48.4%,0.74%
57686G105,MATX,MATSON INC,2300,2300,204.06K,204.06K,NEW,0.24%
00206R102,T,AT&T INC,13498,13498,202.74K,202.74K,NEW,0.24%
98980G102,ZS,ZSCALER INC,1300,1300,202.27K,202.27K,NEW,0.24%
418056107,HAS,HASBRO INC,10450,2978,691.16K,196.96K,+39.9%,0.81%
898202106,TRUP,TRUPANION INC,22780,6593,642.4K,185.92K,+40.7%,0.75%
032108607,BLOK,AMPLIFY ETF TR,27070,6962,539.5K,138.75K,+34.6%,0.63%
722304102,PDD,PDD HOLDINGS INC,32849,1349,3.22M,132.3K,+4.3%,3.8%
29082A107,EMBJ,EMBRAER S.A.,27474,8672,376.94K,118.98K,+46.1%,0.44%
968223206,WLY,WILEY JOHN & SONS INC,10044,2147,373.33K,79.8K,+27.2%,0.44%
594972408,MSTR,MICROSTRATEGY INC,8400,164,2.76M,53.84K,+2%,3.2%
30303M102,META,META PLATFORMS INC,5355,0,1.61M,0,NO CHANGE,1.9%
011532108,AGI,ALAMOS GOLD INC NEW,81500,0,920.13K,0,NO CHANGE,1.1%
09247X101,,BLACKROCK INC,1393,0,900.56K,0,NO CHANGE,1.1%
92763W103,VIPS,VIPSHOP HLDGS LTD,54819,0,877.65K,0,NO CHANGE,1%
00187Y100,APG,API GROUP CORP,24759,0,642K,0,NO CHANGE,0.75%
071734107,BHC,BAUSCH HEALTH COS INC,37506,0,308.3K,0,NO CHANGE,0.36%
48251W104,KKR,KKR & CO INC,4815,0,296.6K,0,NO CHANGE,0.35%
72352L106,PINS,PINTEREST INC,9230,0,249.49K,0,NO CHANGE,0.29%
70450Y103,PYPL,PAYPAL HLDGS INC,3730,0,218.06K,0,NO CHANGE,0.25%
65487X102,NOAH,NOAH HLDGS LTD,323500,-3700,4.03M,-46.14K,-1.1%,4.7%
81141R100,SE,SEA LTD,18211,-1551,800.37K,-68.17K,-7.8%,0.93%
934423104,WBD,WARNER BROS DISCOVERY INC,30142,-7556,327.34K,-82.06K,-20%,0.38%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,5121,-1173,445.01K,-101.93K,-18.6%,0.52%
M5216V106,GLBE,GLOBAL E ONLINE LTD,14018,-4202,557.08K,-166.99K,-23.1%,0.65%
81369Y407,XLY,SELECT SECTOR SPDR TR,2462,-1258,396.33K,-202.51K,-33.8%,0.46%
45258D105,IMCR,IMMUNOCORE HLDGS PLC,30000,-4000,1.56M,-207.6K,-11.8%,1.8%
353469109,FC,FRANKLIN COVEY CO,18052,-4893,774.79K,-210.01K,-21.3%,0.9%
57064P107,MKTW,MARKETWISE INC,0,-110851,0,-221.7K,CLOSE,0%
M9T951109,ZIM,ZIM INTEGRATED SHIPPING SERV,0,-12266,0,-236.12K,CLOSE,0%
922042742,VT,VANGUARD INTL EQUITY INDEX F,5954,-2656,554.79K,-247.49K,-30.8%,0.65%
771049103,RBLX,ROBLOX CORP,0,-6850,0,-276.06K,CLOSE,0%
040413106,,ARISTA NETWORKS INC,0,-2420,0,-392.19K,CLOSE,0%
82509L107,SHOP,SHOPIFY INC,0,-7161,0,-462.6K,CLOSE,0%
113004105,BAM,BROOKFIELD ASSET MANAGMT LTD,0,-15347,0,-516.43K,CLOSE,0%
09260D107,BX,BLACKSTONE INC,0,-5653,0,-525.56K,CLOSE,0%
698884103,PAR,PAR TECHNOLOGY CORP,16340,-14324,629.74K,-552.05K,-46.7%,0.74%
92826C839,V,VISA INC,0,-3030,0,-719.57K,CLOSE,0%
302130109,EXPD,EXPEDITORS INTL WASH INC,0,-6066,0,-734.77K,CLOSE,0%
57636Q104,MA,MASTERCARD INCORPORATED,0,-1876,0,-737.83K,CLOSE,0%
007903107,AMD,ADVANCED MICRO DEVICES INC,0,-8362,0,-952.51K,CLOSE,0%
92189F791,GDXJ,VANECK ETF TRUST,265550,-34450,8.56M,-1.11M,-11.5%,10%
651639106,NEM,NEWMONT CORP,200000,-50000,7.39M,-1.85M,-20%,8.6%
02079K107,GOOG,ALPHABET INC,0,-16403,0,-2.02M,CLOSE,0%
008474108,AEM,AGNICO EAGLE MINES LTD,167200,-100000,7.6M,-4.54M,-37.4%,8.9%
Total,,,,,85.68M,19.59M,+27.8%,100%
