CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
049468101,TEAM,ATLASSIAN CORPORATION,80000,80000,16.12M,16.12M,NEW,11.9%
82509L107,SHOP,SHOPIFY INC,287500,287500,15.69M,15.69M,NEW,11.6%
26603R106,DUOL,DUOLINGO INC,117500,17000,19.49M,2.82M,+16.9%,14.4%
339750101,FND,FLOOR & DECOR HLDGS INC,182500,27500,16.52M,2.49M,+17.7%,12.2%
594918104,MSFT,MICROSOFT CORP,31250,0,9.87M,0,NO CHANGE,7.3%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,269000,-26000,17.57M,-1.7M,-8.8%,13%
18915M107,NET,CLOUDFLARE INC,256500,-58500,16.17M,-3.69M,-18.6%,12%
852234103,XYZ,BLOCK INC,230000,-100000,10.18M,-4.43M,-30.3%,7.5%
03783C100,APPF,APPFOLIO INC,75000,-34500,13.7M,-6.3M,-31.5%,10.1%
74967X103,RH,RH,0,-41000,0,-13.51M,CLOSE,0%
Total,,,,,135.3M,7.49M,+5.5%,100%
