CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
00039J509,FWD,AB ACTIVE ETFS INC,40439,26279,2.17M,1.41M,+185.6%,1%
860630102,SF,STIFEL FINL CORP,21423,17901,1.32M,1.1M,+508.3%,0.63%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,9079,9079,788.97K,788.97K,NEW,0.38%
01609W102,BABA,ALIBABA GROUP HLDG LTD,18663,7828,1.62M,679K,+72.2%,0.78%
00039J103,YEAR,AB ACTIVE ETFS INC,9261,9261,464.93K,464.93K,NEW,0.22%
11135F101,AVGO,BROADCOM INC,4611,523,3.83M,434.39K,+12.8%,1.8%
682680103,OKE,ONEOK INC NEW,5310,5310,336.8K,336.8K,NEW,0.16%
04965B100,ATOM,ATOMERA INC,192646,47428,1.21M,296.9K,+32.7%,0.58%
094235108,BLMN,BLOOMIN BRANDS INC,10500,10500,258.19K,258.19K,NEW,0.12%
88322Q108,TGTX,TG THERAPEUTICS INC,91081,28853,761.44K,241.21K,+46.4%,0.36%
747525103,QCOM,QUALCOMM INC,21409,2149,2.38M,238.67K,+11.2%,1.1%
34959E109,FTNT,FORTINET INC,7705,4000,452.13K,234.72K,+108%,0.22%
68389X105,ORCL,ORACLE CORP,2161,2161,228.92K,228.92K,NEW,0.11%
877619106,TSHA,TAYSHA GENE THERAPIES INC,575380,71000,1.82M,224.36K,+14.1%,0.87%
40171V100,GWRE,GUIDEWIRE SOFTWARE INC,2406,2406,216.54K,216.54K,NEW,0.1%
29109X106,AZPN,ASPEN TECHNOLOGY INC,988,988,201.81K,201.81K,NEW,0.1%
594918104,MSFT,MICROSOFT CORP,43388,612,13.7M,193.24K,+1.4%,6.6%
023135106,AMZN,AMAZON COM INC,128668,1419,16.36M,180.38K,+1.1%,7.8%
00724F101,ADBE,ADOBE INC,1001,336,510.19K,171.25K,+50.5%,0.24%
02128L106,ALTG,ALTA EQUIPMENT GROUP INC,63750,13502,768.83K,162.83K,+26.9%,0.37%
88339P101,REAL,THE REALREAL INC,114713,62000,242.04K,130.82K,+117.6%,0.12%
007903107,AMD,ADVANCED MICRO DEVICES INC,19605,1189,2.02M,122.25K,+6.5%,0.97%
293792107,EPD,ENTERPRISE PRODS PARTNERS L,48445,4108,1.33M,112.44K,+9.3%,0.63%
G1110E107,BHVN,BIOHAVEN LTD,31005,4000,806.44K,104.04K,+14.8%,0.39%
35671D857,FCX,FREEPORT-MCMORAN INC,19460,2571,725.66K,95.87K,+15.2%,0.35%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,5289,568,885.27K,95.07K,+12%,0.42%
87918A105,TDOC,TELADOC HEALTH INC,24700,4526,459.17K,84.14K,+22.4%,0.22%
67066G104,NVDA,NVIDIA CORPORATION,10524,166,4.58M,72.21K,+1.6%,2.2%
8676EP108,STKL,SUNOPTA INC,55068,18936,185.58K,63.81K,+52.4%,0.09%
446150104,HBAN,HUNTINGTON BANCSHARES INC,28825,6000,299.78K,62.4K,+26.3%,0.14%
573874104,MRVL,MARVELL TECHNOLOGY INC,33892,1117,1.83M,60.46K,+3.4%,0.88%
33738R845,FTXN,FIRST TR EXCHANGE-TRADED FD,37039,1410,1.11M,42.36K,+4%,0.53%
437076102,HD,HOME DEPOT INC,11727,139,3.54M,42K,+1.2%,1.7%
