CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
25470M109,,DISH NETWORK CORPORATION,4150000,509690,24.32M,2.99M,+14%,9.2%
L7579L106,,PERIMETER SOLUTIONS SA,1600000,83233,7.26M,377.88K,+5.5%,2.8%
893641100,TDG,TRANSDIGM GROUP INC,42000,0,35.41M,0,NO CHANGE,13.4%
595112103,MU,MICRON TECHNOLOGY INC,306000,0,20.82M,0,NO CHANGE,7.9%
37427G101,GETR,GETAROUND INC,1348153,0,470.5K,0,NO CHANGE,0.18%
00951K104,,AIRSPAN NETWORKS HOLDINGS IN,1047473,0,157.12K,0,NO CHANGE,0.06%
G4124C117,GRABW,GRAB HOLDINGS LIMITED,80000,0,27.6K,0,NO CHANGE,0.01%
88337F105,ODP,THE ODP CORP,400000,-16311,18.46M,-752.75K,-3.9%,7%
594918104,MSFT,MICROSOFT CORP,129000,-5000,40.73M,-1.58M,-3.7%,15.4%
03676B102,AM,ANTERO MIDSTREAM CORP,0,-290000,0,-3.36M,CLOSE,0%
03674X106,AR,ANTERO RESOURCES CORP,913000,-137000,23.17M,-3.48M,-13%,8.8%
023135106,AMZN,AMAZON COM INC,348000,-28000,44.24M,-3.56M,-7.4%,16.7%
02079K305,GOOGL,ALPHABET INC,375000,-35000,49.07M,-4.58M,-8.5%,18.6%
Total,,,,,264.14M,-13.95M,-5%,100%
