CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
00827B106,AFRM,AFFIRM HLDGS INC,2140113,2140113,45.52M,45.52M,NEW,6.1%
81141R100,SE,SEA LTD,381267,375474,16.76M,16.5M,+6481.5%,2.2%
26603R106,DUOL,DUOLINGO INC,230498,83774,38.23M,13.9M,+57.1%,5.1%
M7S64L123,PGY,PAGAYA TECHNOLOGIES LTD,15590279,6606892,24.63M,10.44M,+73.5%,3.3%
038169207,APLD,APPLIED DIGITAL CORP,1536227,1352474,9.59M,8.44M,+736%,1.3%
Q4982L109,IREN,IRIS ENERGY LTD,6432212,1959103,23.86M,7.27M,+43.8%,3.2%
39854F101,GRND,GRINDR INC,1241477,1241477,7.14M,7.14M,NEW,0.96%
009066101,ABNB,AIRBNB INC,110016,50366,15.1M,6.91M,+84.4%,2%
N52586109,LILMF,LILIUM N V,8461538,8461538,6.04M,6.04M,NEW,0.81%
57667L107,MTCH,MATCH GROUP INC NEW,144969,144969,5.68M,5.68M,NEW,0.76%
M5425M103,INMD,INMODE LTD,185585,185585,5.65M,5.65M,NEW,0.76%
30744W107,FTCHQ,FARFETCH LTD,5643044,2648491,11.79M,5.54M,+88.4%,1.6%
023135106,AMZN,AMAZON COM INC,200458,39247,25.48M,4.99M,+24.3%,3.4%
88160R101,TSLA,TESLA INC,95107,12987,23.8M,3.25M,+15.8%,3.2%
767292105,RIOT,RIOT PLATFORMS INC,570047,345895,5.32M,3.23M,+154.3%,0.71%
02079K305,GOOGL,ALPHABET INC,89803,24481,11.75M,3.2M,+37.5%,1.6%
977852102,WOLF,WOLFSPEED INC,104518,76860,3.98M,2.93M,+277.9%,0.53%
461202103,INTU,INTUIT,5605,5605,2.86M,2.86M,NEW,0.38%
57636Q104,MA,MASTERCARD INCORPORATED,7161,7161,2.84M,2.84M,NEW,0.38%
18452B209,CLSK,CLEANSPARK INC,3211448,715145,12.24M,2.72M,+28.6%,1.6%
871607107,SNPS,SYNOPSYS INC,5106,5106,2.34M,2.34M,NEW,0.31%
007903107,AMD,ADVANCED MICRO DEVICES INC,23163,21150,2.38M,2.17M,+1050.7%,0.32%
G4R20B107,INTR,INTER & CO INC,1445294,487225,5.78M,1.95M,+50.9%,0.77%
G6683N103,NU,NU HLDGS LTD,19987228,235997,144.91M,1.71M,+1.2%,19.4%
30212W100,AGNT,EXP WORLD HLDGS INC,86460,86460,1.4M,1.4M,NEW,0.19%
594972408,MSTR,MICROSTRATEGY INC,7928,3772,2.6M,1.24M,+90.8%,0.35%
14427M107,PRTS,CARPARTS COM INC,280578,280578,1.16M,1.16M,NEW,0.15%
86337R202,SDIG,STRONGHOLD DIGITAL MINING IN,272176,240163,1.18M,1.04M,+750.2%,0.16%
226718104,CRTO,CRITEO S A,634207,34566,18.52M,1.01M,+5.8%,2.5%
09173B107,KEEL,BITFARMS LTD,2283388,681145,2.44M,728.83K,+42.5%,0.33%
852234103,XYZ,BLOCK INC,38638,14090,1.71M,623.62K,+57.4%,0.23%
30303M102,META,META PLATFORMS INC,28745,1931,8.63M,579.71K,+7.2%,1.2%
42225T107,HCAT,HEALTH CATALYST INC,45338,45338,458.82K,458.82K,NEW,0.06%
N52586117,LILMF,LILIUM N V,2115384,2115384,253.85K,253.85K,NEW,0.03%
550424105,,LUMINAR TECHNOLOGIES INC,15771,15771,179.88K,179.88K,NEW,0.02%
23257D103,,CYMABAY THERAPEUTICS INC,11328,11328,168.9K,168.9K,NEW,0.02%
10806X102,BBIO,BRIDGEBIO PHARMA INC,6357,6357,167.63K,167.63K,NEW,0.02%
565788106,MARA,MARATHON DIGITAL HOLDINGS IN,265030,19545,2.25M,166.13K,+8%,0.3%
88080T104,WULF,TERAWULF INC,1307925,118954,1.65M,149.88K,+10%,0.22%
