CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
531229789,,LIBERTY MEDIA CORP DEL,14851048,14851048,378.11M,378.11M,NEW,7.3%
531229813,,LIBERTY MEDIA CORP DEL,8177656,8177656,208.12M,208.12M,NEW,4%
G25508105,CRH,CRH PLC,3345543,3287970,183.1M,179.95M,+5710.9%,3.5%
G21810109,CLVT,CLARIVATE PLC,22500000,22500000,150.97M,150.97M,NEW,2.9%
G96629103,WTW,WILLIS TOWERS WATSON PLC LTD,1555667,653300,325.07M,136.51M,+72.4%,6.2%
256677105,DG,DOLLAR GEN CORP NEW,927000,685000,98.08M,72.47M,+283.1%,1.9%
M87915274,TSEM,TOWER SEMICONDUCTOR LTD,2850000,2850000,70M,70M,NEW,1.3%
46982L108,J,JACOBS SOLUTIONS INC,487786,487786,66.58M,66.58M,NEW,1.3%
531229748,LLYVA,LIBERTY MEDIA CORP DEL,1979167,1979167,63.17M,63.17M,NEW,1.2%
531229722,LLYVK,LIBERTY MEDIA CORP DEL,1902472,1902472,61.07M,61.07M,NEW,1.2%
31620M106,FIS,FIDELITY NATL INFORMATION SV,6960219,185219,384.69M,10.24M,+2.7%,7.4%
923454102,,VERITIV CORP,3324324,0,561.48M,0,NO CHANGE,10.8%
934423104,WBD,WARNER BROS DISCOVERY INC,25235094,0,274.05M,0,NO CHANGE,5.3%
G5480U104,,LIBERTY GLOBAL PLC,7194276,0,123.17M,0,NO CHANGE,2.4%
G50871105,JAZZ,JAZZ PHARMACEUTICALS PLC,673696,0,87.2M,0,NO CHANGE,1.7%
G8807B106,TBPH,THERAVANCE BIOPHARMA INC,7419226,0,64.03M,0,NO CHANGE,1.2%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,600000,0,39.57M,0,NO CHANGE,0.76%
389375106,GTN,GRAY TELEVISION INC,3760000,0,26.02M,0,NO CHANGE,0.5%
02156K103,OPTU,ALTICE USA INC,4774615,0,15.61M,0,NO CHANGE,0.3%
046513107,,ATARA BIOTHERAPEUTICS INC,9773616,0,14.46M,0,NO CHANGE,0.28%
31773D200,FNCHQ,FINCH THERAPEUTICS GROUP INC,67296,0,349K,0,NO CHANGE,<.01%
89621C105,TMQ,TRILOGY METALS INC NEW,2329285,-1077843,1.14M,-527.98K,-31.6%,0.02%
92552V100,VSAT,VIASAT INC,16174839,-114120,298.59M,-2.11M,-0.7%,5.7%
G4412G101,HLF,HERBALIFE LTD,1693345,-260855,23.69M,-3.65M,-13.3%,0.45%
19260QAB3,COIN,COINBASE GLOBAL INC,93750000,-16500000,70.66M,-12.44M,-15%,1.4%
00791N102,ADV,ADVANTAGE SOLUTIONS INC,6153982,-4497387,17.48M,-12.77M,-42.2%,0.34%
907818108,UNP,UNION PAC CORP,0,-175000,0,-35.81M,CLOSE,0%
02079K107,GOOG,ALPHABET INC,3831538,-288242,505.19M,-38M,-7%,9.7%
G5480U120,,LIBERTY GLOBAL PLC,42311011,-2693299,785.29M,-49.99M,-6%,15.1%
78467J100,SSNC,SS&C TECHNOLOGIES HLDGS INC,2298636,-1421794,120.77M,-74.7M,-38.2%,2.3%
023135106,AMZN,AMAZON COM INC,0,-963946,0,-125.66M,CLOSE,0%
366505105,GTX,GARRETT MOTION INC,5987289,-20083300,47.18M,-158.26M,-77%,0.9%
74736K101,QRVO,QORVO INC,935612,-1682091,89.32M,-160.59M,-64.3%,1.7%
647581206,EDU,NEW ORIENTAL ED & TECHNOLOGY,1023272,-3095512,59.91M,-181.24M,-75.2%,1.1%
531229409,,LIBERTY MEDIA CORP DEL,0,-8177656,0,-268.31M,CLOSE,0%
531229607,,LIBERTY MEDIA CORP DEL,0,-14851048,0,-486.07M,CLOSE,0%
Total,,,,,5.21B,-212.93M,-3.8%,100%
