CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
81141RAF7,,SEA LTD,20000000,20000000,19.28M,19.28M,NEW,1.2%
G1110E107,BHVN,BIOHAVEN LTD,214409,214409,5.58M,5.58M,NEW,0.33%
92534K107,VRTX,VERTEX ENERGY INC,2000000,1044954,8.9M,4.65M,+109.4%,0.53%
143658300,CCL,CARNIVAL CORP,450000,250000,6.17M,3.43M,+125%,0.37%
78462F103,SPY,SPDR S&P 500 ETF TR,3728,3728,1.59M,1.59M,NEW,0.1%
M0854Q105,ALLT,ALLOT LTD,2457225,500000,5.36M,1.09M,+25.5%,0.32%
38141G104,GS,GOLDMAN SACHS GROUP INC,80062,0,25.91M,0,NO CHANGE,1.5%
65336K103,NXST,NEXSTAR MEDIA GROUP INC,165735,0,23.76M,0,NO CHANGE,1.4%
45253H101,,IMMUNOGEN INC,1375900,0,21.84M,0,NO CHANGE,1.3%
64031N108,NNI,NELNET INC,229665,0,20.51M,0,NO CHANGE,1.2%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,47946,0,16.8M,0,NO CHANGE,1%
04016X101,ARGX,ARGENX SE,32498,0,15.98M,0,NO CHANGE,0.95%
03676C100,ATEX,ANTERIX INC,503941,0,15.81M,0,NO CHANGE,0.94%
G9001E128,LILAK,LIBERTY LATIN AMERICA LTD,1749467,0,14.28M,0,NO CHANGE,0.85%
650111107,NYT,NEW YORK TIMES CO,316947,0,13.06M,0,NO CHANGE,0.78%
90138VAB3,,VNET GROUP INC,10000000,0,7.75M,0,NO CHANGE,0.46%
56087FAB0,MMYT,MAKEMYTRIP LIMITED MAURITIUS,6500000,0,7.54M,0,NO CHANGE,0.45%
722304102,PDD,PDD HOLDINGS INC,34861,0,3.42M,0,NO CHANGE,0.2%
462260100,IOVA,IOVANCE BIOTHERAPEUTICS INC,678564,0,3.09M,0,NO CHANGE,0.18%
44332NAB2,HTHT,H WORLD GROUP LTD,2000000,0,2.37M,0,NO CHANGE,0.14%
090040AF3,BILI,BILIBILI INC,2600000,0,2.34M,0,NO CHANGE,0.14%
389375106,GTN,GRAY TELEVISION INC,291452,0,2.02M,0,NO CHANGE,0.12%
87410C104,,TALARIS THERAPEUTICS INC,589314,0,1.66M,0,NO CHANGE,0.1%
47215P106,JD,JD.COM INC,32274,0,940.14K,0,NO CHANGE,0.06%
90138A103,VNET,VNET GROUP INC,242131,0,757.87K,0,NO CHANGE,0.05%
01609W102,BABA,ALIBABA GROUP HLDG LTD,4813,0,417.48K,0,NO CHANGE,0.02%
004225108,ACAD,ACADIA PHARMACEUTICALS INC,19613,0,408.74K,0,NO CHANGE,0.02%
09061G101,BMRN,BIOMARIN PHARMACEUTICAL INC,4429,0,391.88K,0,NO CHANGE,0.02%
803607100,SRPT,SAREPTA THERAPEUTICS INC,3117,0,377.84K,0,NO CHANGE,0.02%
67079K118,,NUSCALE PWR CORP,500000,0,330K,0,NO CHANGE,0.02%
59045L106,MRSN,MERSANA THERAPEUTICS INC,62657,0,79.57K,0,NO CHANGE,<.01%
G8059B119,,SELINA HOSPITALITY PLC,144913,0,1.83K,0,NO CHANGE,<.01%
03783T111,,APPHARVEST INC,0,-500000,0,-15.2K,CLOSE,0%
00108J109,ACMR,ACM RESH INC,0,-70119,0,-917.16K,CLOSE,0%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,464679,-26302,18.83M,-1.07M,-5.4%,1.1%
B38564108,CMBT,EURONAV NV,0,-71973,0,-1.1M,CLOSE,0%
62914VAB2,,NIO INC,16000000,-4000000,17.9M,-4.48M,-20%,1.1%
75737FAA6,,REDFIN CORP,0,-5000000,0,-4.82M,CLOSE,0%
81141RAG5,SE,SEA LTD,0,-20000000,0,-16.11M,CLOSE,0%
553368101,MP,MP MATERIALS CORP,3902500,-4188768,74.54M,-80.01M,-51.8%,4.5%
G76279101,ROIV,ROIVANT SCIENCES LTD,112541536,-10000000,1.31B,-116.8M,-8.2%,78.5%
Total,,,,,1.67B,-189.69M,-11.1%,100%
