CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
75134P600,METC,RAMACO RES INC,844323,844323,9.28M,9.28M,NEW,3.6%
82706C108,SIMO,SILICON MOTION TECHNOLOGY CO,213268,157700,10.93M,8.08M,+283.8%,4.3%
156492100,CNTY,CENTURY CASINOS INC,1641342,1200984,8.42M,6.16M,+272.7%,3.3%
86800U104,SUPER,SUPER MICRO COMPUTER INC,18668,18668,5.12M,5.12M,NEW,2%
L72967109,OEC,ORION S.A.,647711,155633,13.78M,3.31M,+31.6%,5.4%
408302107,,HAMMERHEAD ENERGY INC,236492,236492,2.82M,2.82M,NEW,1.1%
008474108,AEM,AGNICO EAGLE MINES LTD,121249,58300,5.51M,2.65M,+92.6%,2.2%
152006102,CGAU,CENTERRA GOLD INC,533086,533086,2.61M,2.61M,NEW,1%
81221H105,,SEAPORT GLOBAL ACQUISITION I,216939,216939,2.35M,2.35M,NEW,0.92%
038169207,APLD,APPLIED DIGITAL CORP,1282952,308641,8.01M,1.93M,+31.7%,3.1%
02157M108,AEAE,ALTENERGY ACQUISITION CORP,168938,168938,1.77M,1.77M,NEW,0.7%
65340P106,NXE,NEXGEN ENERGY LTD,175000,175000,1.04M,1.04M,NEW,0.41%
07556Q881,BZH,BEAZER HOMES USA INC,23100,23100,575.42K,575.42K,NEW,0.23%
29273V100,ET,ENERGY TRANSFER L P,166979,38000,2.34M,533.14K,+29.5%,0.92%
51509P103,LSEA,LANDSEA HOMES CORP,1203015,55100,10.82M,495.35K,+4.8%,4.2%
G2058L103,9B3.F,CHAVANT CAPITAL ACQUISITN CO,40125,40125,444.38K,444.38K,NEW,0.17%
85208P303,URNM,SPROTT FDS TR,64130,6100,3.03M,287.74K,+10.5%,1.2%
85207K107,PSLV,SPROTT PHYSICAL SILVER TR,24500,24500,185.71K,185.71K,NEW,0.07%
N52586109,LILMF,LILIUM N V,250000,250000,178.32K,178.32K,NEW,0.07%
127537207,CDZI,CADIZ INC,22980,22980,76.06K,76.06K,NEW,0.03%
88338K103,STKS,THE ONE GROUP HOSPITALITY IN,437936,709,2.41M,3.9K,+0.2%,0.95%
92840M102,VST,VISTRA CORP,990544,0,32.87M,0,NO CHANGE,12.9%
49435R102,KRP,KIMBELL RTY PARTNERS LP,376373,0,6.02M,0,NO CHANGE,2.4%
52110H100,GORV,LAZYDAYS HLDGS INC,491865,0,3.74M,0,NO CHANGE,1.5%
03674X106,AR,ANTERO RESOURCES CORP,129469,0,3.29M,0,NO CHANGE,1.3%
443628102,HBM,HUDBAY MINERALS INC,610679,0,2.97M,0,NO CHANGE,1.2%
92189F791,GDXJ,VANECK ETF TRUST,86515,0,2.79M,0,NO CHANGE,1.1%
011532108,AGI,ALAMOS GOLD INC NEW,224700,0,2.54M,0,NO CHANGE,1%
77867R209,,ROTH CH ACQUISITION V CO,200100,0,2.1M,0,NO CHANGE,0.82%
87313P103,TXO,TXO PARTNERS LP,96450,0,1.96M,0,NO CHANGE,0.77%
714266103,PPTA,PERPETUA RESOURCES CORP,240603,0,784.37K,0,NO CHANGE,0.31%
781386305,RDNW,RUMBLEON INC,53342,0,326.99K,0,NO CHANGE,0.13%
84921J207,,SPORTSMAP TECH ACQUISITIN CO,25000,0,272.5K,0,NO CHANGE,0.11%
31423J110,,FAZE HOLDINGS INC,27482,-17331,464,-292.61,-38.7%,<.01%
50535E116,,PROSOMNUS INC,31175,-49137,2.18K,-3.44K,-61.2%,<.01%
096308101,,BLUEGREEN VACATIONS HLDG COR,194106,-270,7.12M,-9.9K,-0.1%,2.8%
19533H116,,COLOMBIER ACQUISITION CORP,0,-83007,0,-63.71K,CLOSE,0%
25278X109,FANG,DIAMONDBACK ENERGY INC,84249,-919,13.05M,-142.33K,-1.1%,5.1%
422704106,HL,HECLA MNG CO,47122,-55000,184.25K,-215.05K,-53.9%,0.07%
88675P103,TYGO,TIGO ENERGY INC,0,-11941,0,-221.51K,CLOSE,0%
26924G102,SILJ,ETF MANAGERS TR,403440,-46000,3.42M,-390.08K,-10.2%,1.3%
G2058L129,,CHAVANT CAPITAL ACQUISITN CO,0,-40125,0,-440.17K,CLOSE,0%
78463V107,GLD,SPDR GOLD TR,4298,-3750,736.89K,-642.94K,-46.6%,0.29%
75134P501,METCB,RAMACO RES INC,0,-62630,0,-664.5K,CLOSE,0%
693475105,PNC,PNC FINL SVCS GROUP INC,0,-6300,0,-793.49K,CLOSE,0%
886885102,TLYS,TILLYS INC,0,-167900,0,-1.18M,CLOSE,0%
703343103,PATK,PATRICK INDS INC,11713,-18587,879.18K,-1.4M,-61.3%,0.35%
00507V109,ATVI,ACTIVISION BLIZZARD INC,0,-17000,0,-1.43M,CLOSE,0%
02157M207,AEAEU,ALTENERGY ACQUISITION CORP,0,-168938,0,-1.76M,CLOSE,0%
92835K103,VPG,VISHAY PRECISION GROUP INC,61027,-60123,2.05M,-2.02M,-49.6%,0.8%
03940R107,ARCH,ARCH RESOURCES INC,33045,-12922,5.64M,-2.21M,-28.1%,2.2%
81221H204,,SEAPORT GLOBAL ACQUISITION I,0,-216939,0,-2.27M,CLOSE,0%
19533H108,CLBR,COLOMBIER ACQUISITION CORP,0,-249025,0,-2.56M,CLOSE,0%
78454L100,SM,SM ENERGY CO,0,-93628,0,-2.96M,CLOSE,0%
92189F106,GDX,VANECK ETF TRUST,482228,-117000,12.98M,-3.15M,-19.5%,5.1%
G7997W102,SDRL,SEADRILL 2021 LTD,5762,-81293,260.73K,-3.68M,-93.4%,0.1%
Y27183600,GSL,GLOBAL SHIP LEASE INC NEW,1042723,-223230,19.12M,-4.09M,-17.6%,7.5%
09624H208,BXC,BLUELINX HLDGS INC,303429,-51158,24.91M,-4.2M,-14.4%,9.8%
665531307,NOG,NORTHERN OIL & GAS INC,62955,-144600,2.53M,-5.82M,-69.7%,0.99%
G33856108,GSM,FERROGLOBE PLC,0,-1418802,0,-6.77M,CLOSE,0%
05580M108,RILY,B. RILEY FINANCIAL INC,256711,-175317,10.52M,-7.19M,-40.6%,4.1%
G0112R108,,AFRICAN GOLD ACQUISITION COR,0,-682732,0,-7.2M,CLOSE,0%
Total,,,,,254.76M,-13.54M,-5%,100%
