CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
609839105,MPWR,MONOLITHIC PWR SYS INC,13663,13663,6.31M,6.31M,NEW,2%
573874104,MRVL,MARVELL TECHNOLOGY INC,355480,86354,19.24M,4.67M,+32.1%,6.1%
040413106,,ARISTA NETWORKS INC,200180,23321,36.82M,4.29M,+13.2%,11.6%
92537N108,VRT,VERTIV HOLDINGS CO,203882,94138,7.58M,3.5M,+85.8%,2.4%
007903107,AMD,ADVANCED MICRO DEVICES INC,262718,22984,27.01M,2.36M,+9.6%,8.5%
482480100,KLAC,KLA CORP,45005,5148,20.64M,2.36M,+12.9%,6.5%
038222105,AMAT,APPLIED MATLS INC,266901,15666,36.95M,2.17M,+6.2%,11.6%
512807108,LRCX.MX,LAM RESEARCH CORP,66424,3242,41.63M,2.03M,+5.1%,13.1%
19247G107,COHR,COHERENT CORP,35452,35452,1.16M,1.16M,NEW,0.36%
683344105,ONTO,ONTO INNOVATION INC,16378,4528,2.09M,577.41K,+38.2%,0.66%
G3323L100,FN,FABRINET,1858,1858,309.58K,309.58K,NEW,0.1%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,134170,0,31.44M,0,NO CHANGE,9.9%
871607107,SNPS,SYNOPSYS INC,49735,0,22.83M,0,NO CHANGE,7.2%
750917106,RMBS,RAMBUS INC DEL,62790,0,3.5M,0,NO CHANGE,1.1%
051774107,AUR,AURORA INNOVATION INC,92302,0,216.91K,0,NO CHANGE,0.07%
37045V100,GM,GENERAL MTRS CO,406456,-9620,13.4M,-317.17K,-2.3%,4.2%
G39387108,GFS,GLOBALFOUNDRIES INC,79174,-27070,4.61M,-1.58M,-25.5%,1.5%
458140100,INTC,INTEL CORP,880322,-180995,31.3M,-6.43M,-17.1%,9.9%
595112103,MU,MICRON TECHNOLOGY INC,151603,-347667,10.31M,-23.65M,-69.6%,3.2%
Total,,,,,317.35M,-2.23M,-0.7%,100%
