CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
651639106,NEM,NEWMONT CORP,354613,354613,13.1M,13.1M,NEW,1.5%
413216300,HMY,HARMONY GOLD MINING CO LTD,18266037,2674598,68.68M,10.06M,+17.2%,8%
927926303,VGZ,VISTA GOLD CORP,3421561,505200,1.47M,217.24K,+17.3%,0.17%
962879102,WPM,WHEATON PRECIOUS METALS CORP,2572186,0,104.3M,0,NO CHANGE,12.1%
780287108,RGLD,ROYAL GOLD INC,598081,0,63.59M,0,NO CHANGE,7.4%
450913108,IAG,IAMGOLD CORP,17875791,0,38.43M,0,NO CHANGE,4.5%
811916105,SA,SEABRIDGE GOLD INC,2728409,0,28.78M,0,NO CHANGE,3.3%
714266103,PPTA,PERPETUA RESOURCES CORP,5250591,0,17.12M,0,NO CHANGE,2%
80013R206,SAND,SANDSTORM GOLD LTD,2416495,0,11.26M,0,NO CHANGE,1.3%
66510M204,NAK,NORTHERN DYNASTY MINERALS LT,32070691,0,10.43M,0,NO CHANGE,1.2%
500631106,KEP,KOREA ELEC PWR CORP,1585550,0,10.21M,0,NO CHANGE,1.2%
46050R102,THM,INTERNATIONAL TOWER HILL MIN,14047222,0,4.94M,0,NO CHANGE,0.57%
N00985106,AER,AERCAP HOLDINGS NV,52267,0,3.28M,0,NO CHANGE,0.38%
00912X302,AL,AIR LEASE CORP,270265,-3953,10.65M,-155.79K,-1.4%,1.2%
830879102,SKYW,SKYWEST INC,299702,-13254,12.57M,-555.87K,-4.2%,1.5%
48268K101,KT,KT CORP,10425841,-380382,133.66M,-4.88M,-3.5%,15.5%
66987E206,NG,NOVAGOLD RES INC,10220852,-1677228,39.25M,-6.44M,-14.1%,4.6%
75281A109,RRC,RANGE RES CORP,3024423,-278246,98.02M,-9.02M,-8.4%,11.4%
46578C108,IE,IVANHOE ELECTRIC INC,204004,-973364,2.43M,-11.58M,-82.7%,0.28%
845467109,SWN,SOUTHWESTERN ENERGY CO,20864370,-2061882,134.58M,-13.3M,-9%,15.6%
01609W102,BABA,ALIBABA GROUP HLDG LTD,0,-167624,0,-13.97M,CLOSE,0%
067901108,B,BARRICK GOLD CORP,2641449,-1784678,38.43M,-25.97M,-40.3%,4.5%
13321L108,CCJ,CAMECO CORP,392812,-1384585,15.57M,-54.88M,-77.9%,1.8%
Total,,,,,860.76M,-117.38M,-12%,100%
