CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
62944T105,NVR,NVR,2000,1000,9.3M,4.65M,+100%,2.1%
047649108,ATKR,ATKORE,24000,24000,3.51M,3.51M,NEW,0.78%
90384S303,ULTA,ULTA BEAUTY,12000,6000,4.78M,2.39M,+100%,1.1%
19247G107,COHR,COHERENT,393000,67000,12.82M,2.19M,+20.6%,2.8%
876030107,TPR,TAPESTRY,291000,53000,8.36M,1.52M,+22.3%,1.9%
05465P101,AXNX,AXONICS,26000,26000,1.44M,1.44M,NEW,0.32%
04035M102,ARHS,ARHAUS,266000,140000,2.48M,1.3M,+111.1%,0.55%
159864107,CRL,CHARLES RIVER LABORATORIES,37000,5000,7.26M,981.22K,+15.6%,1.6%
136635109,CSIQ,CANADIAN SOLAR,47000,2000,1.16M,49.53K,+4.4%,0.26%
016255101,ALGN,ALIGN TECHNOLOGY,29000,0,8.72M,0,NO CHANGE,1.9%
594918104,MSFT,MICROSOFT,25000,0,7.75M,0,NO CHANGE,1.7%
679580100,ODFL,OLD DOMINION FREIGHT LINE,12000,0,4.87M,0,NO CHANGE,1.1%
955306105,WST,WEST PHARMACEUTICAL SERVICES,10000,0,3.61M,0,NO CHANGE,0.8%
57638P104,MBC,MASTERBRAND,181000,-4000,2.19M,-48.49K,-2.2%,0.49%
227046109,CROX,CROCS,69000,-1000,6.08M,-88.09K,-1.4%,1.3%
714046109,RVTY,REVVITY,59000,-1000,6.5M,-110.24K,-1.7%,1.4%
285512109,EA,ELECTRONIC ARTS INC,63000,-1000,7.59M,-120.48K,-1.6%,1.7%
83417M104,SEDG,SOLAREDGE,51000,-1000,6.57M,-128.78K,-1.9%,1.5%
934423104,WBD,WARNER BROS DISCOVERY INC,575000,-12000,6.24M,-130.25K,-2%,1.4%
98985Y108,ZYME,ZYMEWORKS INC,97000,-23000,614K,-145.59K,-19.2%,0.14%
109641100,EAT,BRINKER INTERNATIONAL,213000,-5000,6.74M,-158.15K,-2.3%,1.5%
G51502105,JCI,JOHNSON CONTROLS,161000,-3000,8.56M,-159.54K,-1.8%,1.9%
882508104,TXN,TEXAS INSTRUMENTS,49000,-1000,7.84M,-160.1K,-2%,1.7%
002896207,ANF,ABERCROMBIE & FITCH,153000,-3000,8.61M,-168.88K,-1.9%,1.9%
942749102,WTS,WATTS WATER,36000,-1000,6.18M,-171.61K,-2.7%,1.4%
037833100,AAPL,APPLE,44000,-1000,7.57M,-172.05K,-2.2%,1.7%
55024U109,LITE,LUMENTUM,198000,-4000,8.93M,-180.46K,-2%,2%
34964C106,FBIN,FORTUNE BRANDS,115000,-3000,7.17M,-186.94K,-2.5%,1.6%
086516101,BBY,BEST BUY,130000,-3000,9.04M,-208.66K,-2.3%,2%
88023U101,SGI,TEMPUR SEALY INTERNATIONAL,257000,-5000,11.13M,-216.63K,-1.9%,2.5%
37940X102,GPN,GLOBAL PAYMENTS,107000,-2000,12.32M,-230.21K,-1.8%,2.7%
M5425M103,INMD,INMODE,387000,-8000,11.79M,-243.66K,-2%,2.6%
40434L105,HPQ,HP,482000,-10000,12.38M,-256.85K,-2%,2.7%
09062X103,BIIB,BIOGEN,11000,-1000,2.93M,-266.64K,-8.3%,0.65%
620076307,MSI,MOTOROLA SOLUTIONS,57000,-1000,15.56M,-273K,-1.7%,3.5%
46982L108,J,JACOBS SOLUTIONS,93000,-2000,12.73M,-273.74K,-2.1%,2.8%
747525103,QCOM,QUALCOMM,119000,-3000,13.23M,-333.43K,-2.5%,2.9%
G46188101,,HORIZON THERAPEUTICS,163000,-3000,18.88M,-347.39K,-1.8%,4.2%
036752103,ELV,ELEVANCE HEALTH,28000,-1000,12.3M,-439.14K,-3.4%,2.7%
911363109,URI,UNITED RENTALS,11000,-1000,5.08M,-461.55K,-8.3%,1.1%
171779309,CIEN,CIENA,532000,-11000,25.16M,-520.18K,-2%,5.6%
038222105,AMAT,APPLIED MATERIALS,164000,-4000,22.73M,-554.41K,-2.4%,5%
31428X106,FDX,FEDEX CORP,43000,-5000,11.29M,-1.31M,-10.4%,2.5%
74967X103,RH,RH,27000,-5000,7.2M,-1.33M,-15.6%,1.6%
110122108,BMY,BRISTOL-MYERS SQUIBB,195000,-25000,11.3M,-1.45M,-11.4%,2.5%
09857L108,BKNG,BOOKING HOLDINGS,3000,-1000,10.64M,-3.55M,-25%,2.4%
344849104,FL,FOOT LOCKER,0,-188000,0,-5.1M,CLOSE,0%
67066G104,NVDA,NVIDIA,23000,-12000,9.99M,-5.21M,-34.3%,2.2%
466313103,JBL,JABIL,329000,-51000,41.74M,-6.47M,-13.4%,9.3%
Total,,,,,450.87M,-13.14M,-2.7%,100%
