CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
007903107,AMD,ADVANCED MICRO DEVICES INC,3422730,2225557,351.93M,228.83M,+185.9%,12.2%
81141R100,SE,SEA LTD,7084934,4978502,311.38M,218.81M,+236.3%,10.8%
594918104,MSFT,MICROSOFT CORP,649162,649162,204.97M,204.97M,NEW,7.1%
02079K305,GOOGL,ALPHABET INC,1240957,1240957,162.39M,162.39M,NEW,5.6%
30303M102,META,META PLATFORMS INC,377380,377380,113.29M,113.29M,NEW,3.9%
171779309,CIEN,CIENA CORP,1647965,1647965,77.88M,77.88M,NEW,2.7%
418100103,HCP,HASHICORP INC,1375964,1375964,31.41M,31.41M,NEW,1.1%
531229755,FWONK,LIBERTY MEDIA CORP DEL,440596,440596,27.45M,27.45M,NEW,0.95%
70450Y103,PYPL,PAYPAL HLDGS INC,4174520,355411,244.04M,20.78M,+9.3%,8.5%
00091G104,ACVA,ACV AUCTIONS INC,10829070,594347,164.39M,9.02M,+5.8%,5.7%
83542D300,SONDQ,SONDER HOLDINGS INC,1012621,1012621,8.31M,8.31M,NEW,0.29%
418056107,HAS,HASBRO INC,116319,116319,7.69M,7.69M,NEW,0.27%
19247G107,COHR,COHERENT CORP,178293,178293,5.82M,5.82M,NEW,0.2%
88160R101,TSLA,TESLA INC,202989,16734,50.79M,4.19M,+9%,1.8%
94419L101,W,WAYFAIR INC,971206,16932,58.83M,1.03M,+1.8%,2%
74967X103,RH,RH,1059872,3375,280.19M,892.22K,+0.3%,9.7%
G65163100,JOBY,JOBY AVIATION INC,1000000,0,6.45M,0,NO CHANGE,0.22%
M8744T106,TBLA,TABOOLA.COM LTD,725000,0,2.75M,0,NO CHANGE,0.1%
74624M102,P,PURE STORAGE INC,7793214,-100895,277.59M,-3.59M,-1.3%,9.7%
03213A104,AMPL,AMPLITUDE INC,93209,-634271,1.08M,-7.34M,-87.2%,0.04%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,0,-62025,0,-9.13M,CLOSE,0%
83542D102,,SONDER HOLDINGS INC,0,-20252480,0,-10.74M,CLOSE,0%
517834107,LVS,LAS VEGAS SANDS CORP,750088,-306739,34.38M,-14.06M,-29%,1.2%
852234103,XYZ,BLOCK INC,2233572,-453340,98.86M,-20.06M,-16.9%,3.4%
117043109,BC,BRUNSWICK CORP,0,-239761,0,-20.77M,CLOSE,0%
20717M103,CFLT,CONFLUENT INC,3013352,-993791,89.23M,-29.43M,-24.8%,3.1%
595112103,MU,MICRON TECHNOLOGY INC,705463,-517704,47.99M,-35.22M,-42.3%,1.7%
070830104,BBWI,BATH & BODY WORKS INC,4442150,-1198878,150.14M,-40.52M,-21.3%,5.2%
531229854,,LIBERTY MEDIA CORP DEL,0,-585310,0,-44.06M,CLOSE,0%
552953101,MGM,MGM RESORTS INTERNATIONAL,414688,-1362782,15.24M,-50.1M,-76.7%,0.53%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,0,-3101513,0,-52.11M,CLOSE,0%
090043100,BILL,BILL HOLDINGS INC,0,-583905,0,-68.23M,CLOSE,0%
N14506104,ESTC,ELASTIC N V,0,-1229740,0,-78.85M,CLOSE,0%
72703H101,PLNT,PLANET FITNESS INC,0,-1220212,0,-82.29M,CLOSE,0%
72352L106,PINS,PINTEREST INC,0,-3366448,0,-92.04M,CLOSE,0%
573874104,MRVL,MARVELL TECHNOLOGY INC,0,-1608797,0,-96.17M,CLOSE,0%
243537107,DECK,DECKERS OUTDOOR CORP,0,-216414,0,-114.19M,CLOSE,0%
253393102,DKS,DICKS SPORTING GOODS INC,0,-909685,0,-120.25M,CLOSE,0%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,307827,-776427,51.52M,-129.96M,-71.6%,1.8%
023135106,AMZN,AMAZON COM INC,0,-1043541,0,-136.04M,CLOSE,0%
Total,,,,,2.88B,-132.39M,-4%,100%
