CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G0403H108,AON,AON PLC,769000,769000,248.22M,248.22M,NEW,4.9%
92826C839,V,VISA INC,701355,701355,211.98M,211.98M,NEW,4.1%
023135106,AMZN,AMAZON COM INC,3118754,997363,649.54M,207.72M,+47%,12.7%
879369106,TFX,TELEFLEX INCORPORATED,1595000,1595000,190.78M,190.78M,NEW,3.7%
31488V107,FERG,FERGUSON ENTERPRISES INC,1442411,305376,336.46M,71.23M,+26.9%,6.6%
G66721104,NCLH,NORWEGIAN CRUISE LINE HLDGS,3630000,3630000,67.88M,67.88M,NEW,1.3%
03064D108,COLD,AMERICOLD REALTY TRUST INC,7780800,4305115,89.17M,49.34M,+123.9%,1.7%
92243G108,PCVX,VAXCYTE INC,800000,800000,46.49M,46.49M,NEW,0.91%
67011P100,DNOW,DNOW INC,3625000,3625000,43.17M,43.17M,NEW,0.84%
02079K107,GOOG,ALPHABET INC,1181131,93950,338.82M,26.95M,+8.6%,6.6%
95082P105,WCC,WESCO INTL INC,1436881,18050,393.16M,4.94M,+1.3%,7.7%
036752103,ELV,ELEVANCE HEALTH INC FORMERLY,1275154,5852,373.3M,1.71M,+0.5%,7.3%
60855R100,MOH,MOLINA HEALTHCARE INC,633609,8609,84.46M,1.15M,+1.4%,1.7%
372460105,GPC,GENUINE PARTS CO,1490348,4260,157.6M,450.49K,+0.3%,3.1%
40054J109,AERO,GRUPO AEROMEXICO SAB DE CV,4880188,25008,68.37M,350.36K,+0.5%,1.3%
76131D103,QSR,RESTAURANT BRANDS INTL INC,8080112,0,597.21M,0,NO CHANGE,11.7%
G4412G101,HLF,HERBALIFE LTD,9259844,0,136.31M,0,NO CHANGE,2.7%
36165L108,GDS,GDS HLDGS LTD,3044818,0,122.68M,0,NO CHANGE,2.4%
87507T101,TBN,TAMBORAN RES CORP,0,-257226,0,-7M,CLOSE,0%
907818108,UNP,UNION PAC CORP,1540995,-86259,373.88M,-20.93M,-5.3%,7.3%
G61188101,LBTYA,LIBERTY GLOBAL LTD,0,-2080456,0,-23.18M,CLOSE,0%
26969P108,EXP,EAGLE MATLS INC,892763,-292485,169.13M,-55.41M,-24.7%,3.3%
G61188127,LBTYK,LIBERTY GLOBAL LTD,13397247,-7487534,157.15M,-87.83M,-35.9%,3.1%
G25508105,CRH,CRH PLC,0,-1072957,0,-133.91M,CLOSE,0%
G96629103,WTW,WILLIS TOWERS WATSON PLC LTD,893126,-464475,259.63M,-135.02M,-34.2%,5.1%
337738108,FISV,FISERV INC,0,-2200000,0,-147.77M,CLOSE,0%
256677105,DG,DOLLAR GEN CORP NEW,0,-2062821,0,-273.88M,CLOSE,0%
31620M106,FIS,FIDELITY NATL INFORMATION SV,0,-4503801,0,-299.32M,CLOSE,0%
Total,,,,,5.12B,-11.9M,-0.2%,100%
