CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
48251W104,KKR,KKR & CO INC,3279700,3279700,303.37M,303.37M,NEW,5.3%
92826C839,V,VISA INC,2316250,598000,700.06M,180.74M,+34.8%,12.3%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,358500,358500,173.84M,173.84M,NEW,3%
888787108,TOST,TOAST INC,12895438,4880161,341.86M,129.37M,+60.9%,6%
M98068105,WIX,WIX COM LTD,1099370,1099370,94.07M,94.07M,NEW,1.6%
79466L302,CRM,SALESFORCE INC,2994509,0,558.98M,0,NO CHANGE,9.8%
12504L109,CBRE,CBRE GROUP INC,234591,0,31.78M,0,NO CHANGE,0.56%
530909100,LLYVA,LIBERTY LIVE HOLDINGS INC,1777075,-22244,162.85M,-2.04M,-1.2%,2.9%
530909308,LLYVK,LIBERTY LIVE HOLDINGS INC,3561208,-42780,335.15M,-4.03M,-1.2%,5.9%
771049103,RBLX,ROBLOX CORP,5848621,-127200,330.8M,-7.19M,-2.1%,5.8%
829073105,SSD,SIMPSON MFG INC,1398042,-74100,239.93M,-12.72M,-5%,4.2%
538034109,LYV,LIVE NATION ENTERTAINMENT IN,624666,-198400,95.27M,-30.26M,-24.1%,1.7%
30303M102,META,META PLATFORMS INC,915674,-132300,523.88M,-75.69M,-12.6%,9.2%
60937P106,MDB,MONGODB INC,1037800,-369000,254.02M,-90.32M,-26.2%,4.4%
45765U103,NSIT,INSIGHT ENTERPRISES INC,0,-1216592,0,-99.12M,CLOSE,0%
023135106,AMZN,AMAZON COM INC,2884600,-509700,600.78M,-106.16M,-15%,10.5%
09290D101,BLK,BLACKROCK INC,546100,-148900,525.19M,-143.2M,-21.4%,9.2%
77311W101,RKT,ROCKET COS INC,28214724,-11165928,402.06M,-159.11M,-28.4%,7%
254687106,DIS,DISNEY WALT CO,400231,-2677700,38.57M,-258.08M,-87%,0.68%
Total,,,,,5.71B,-106.51M,-1.5%,100%
