CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
33737A108,GRID,FIRST TR EXCHANGE-TRADED FD,11020,4155,1.8M,679.68K,+60.5%,0.56%
860630102,SF,STIFEL FINL CORP,22351,7450,1.65M,550.7K,+50%,0.51%
26923G707,NFLT,ETFIS SER TR I,19000,19000,432.25K,432.25K,NEW,0.13%
88160R101,TSLA,TESLA INC,7445,1162,2.77M,431.98K,+18.5%,0.86%
11135F101,AVGO,BROADCOM INC,44481,1147,13.77M,355.01K,+2.6%,4.3%
28036F105,EWTX,EDGEWISE THERAPEUTICS INC,116624,10600,3.67M,333.9K,+10%,1.1%
24703L202,DELL,DELL TECHNOLOGIES INC,18290,1960,3M,321.7K,+12%,0.93%
30303M102,META,META PLATFORMS INC,45630,545,26.11M,311.81K,+1.2%,8.1%
19260Q107,COIN,COINBASE GLOBAL INC,1590,1590,277.63K,277.63K,NEW,0.09%
149123101,CAT,CATERPILLAR INC,366,366,259.3K,259.3K,NEW,0.08%
032654105,ADI,ANALOG DEVICES INC,777,777,247.19K,247.19K,NEW,0.08%
526057104,LEN,LENNAR CORP,6935,2700,602.2K,234.45K,+63.8%,0.19%
55024U109,LITE,LUMENTUM HLDGS INC,326,326,229.1K,229.1K,NEW,0.07%
726503105,PAA,PLAINS ALL AMERN PIPELINE L,9760,9760,217.94K,217.94K,NEW,0.07%
595112103,MU,MICRON TECHNOLOGY INC,606,606,204.73K,204.73K,NEW,0.06%
110122108,BMY,BRISTOL-MYERS SQUIBB CO,3374,3374,204.63K,204.63K,NEW,0.06%
33738R811,FTXL,FIRST TR EXCHANGE TRADED FD,1381,1381,203.66K,203.66K,NEW,0.06%
833445109,SNOW,SNOWFLAKE INC,20398,1247,3.08M,188.07K,+6.5%,0.95%
697435105,PANW,PALO ALTO NETWORKS INC,13922,1153,2.23M,184.85K,+9%,0.69%
90364P105,PATH,UIPATH INC,12000,12000,133.2K,133.2K,NEW,0.04%
