CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
11135F101,AVGO,Broadcom Inc,407803,407803,126.22M,126.22M,NEW,0.98%
88023B103,TEM,Tempus AI Inc,9607745,2050162,434.46M,92.71M,+27.1%,3.4%
770700102,HOOD,Robinhood Markets Inc,6003061,1196850,416.01M,82.94M,+24.9%,3.2%
G16910120,BLSH,Bullish,6562039,1740339,234.46M,62.18M,+36.1%,1.8%
771049103,RBLX,ROBLOX Corp,5896106,1061769,333.48M,60.05M,+22%,2.6%
316841105,FIG,Figma Inc,3392869,2811150,71.73M,59.43M,+483.2%,0.56%
02079K107,GOOG,Alphabet Inc,720414,174522,206.66M,50.06M,+32%,1.6%
21873S108,CRWV,CoreWeave Inc,2538125,613869,196.63M,47.56M,+31.9%,1.5%
81663L200,WGS,GeneDx Holdings Corp,1324583,720022,85.06M,46.24M,+119.1%,0.66%
H17182108,CRSP,CRISPR Therapeutics AG,11313623,791566,538.19M,37.65M,+7.5%,4.2%
172573107,CRCL,Circle Internet Group Inc,4509482,367854,430.25M,35.1M,+8.9%,3.3%
023135106,AMZN,Amazon.com Inc,1355283,142982,282.26M,29.78M,+11.8%,2.2%
007903107,AMD,Advanced Micro Devices Inc,2712854,138075,551.88M,28.09M,+5.4%,4.3%
502431109,LHX,L3Harris Technologies Inc,389694,79971,134.5M,27.6M,+25.8%,1%
82509L107,SHOP,Shopify Inc,4177652,198754,495.55M,23.58M,+5%,3.9%
G65163100,JOBY,Joby Aviation Inc,6173944,2816936,51M,23.27M,+83.9%,0.4%
008073108,AVAV,AeroVironment Inc,559254,126125,102.37M,23.09M,+29.1%,0.8%
01609W102,BABA,Alibaba Group Holding Ltd,783171,145363,98.26M,18.24M,+22.8%,0.76%
149123101,CAT,Caterpillar Inc,58578,24410,41.5M,17.29M,+71.4%,0.32%
896239100,TRMB,Trimble Inc,1247925,226827,81.4M,14.8M,+22.2%,0.63%
950915108,WRD,WeRide Inc,3649331,1647435,29.52M,13.33M,+82.3%,0.23%
03945R102,ACHR,Archer Aviation Inc,37437062,2266361,193.55M,11.72M,+6.4%,1.5%
532457108,LLY,Eli Lilly & Co,12676,12676,11.66M,11.66M,NEW,0.09%
09075V102,BNTX,BioNTech SE,127878,127878,11.37M,11.37M,NEW,0.09%
46120E602,ISRG,Intuitive Surgical Inc,68991,19893,31.8M,9.17M,+40.5%,0.25%
75629V104,RXRX,Recursion Pharmaceuticals Inc,40212769,2895913,123.45M,8.89M,+7.8%,0.96%
500081104,KDK,Kodiak AI Inc,3805228,1135772,26.41M,7.88M,+42.5%,0.21%
87151X101,SYM,Symbotic Inc,782223,139310,41.61M,7.41M,+21.7%,0.32%
422806109,HEI,HEICO Corp,43741,24967,11.99M,6.85M,+133%,0.09%
46125A100,LUNR,Intuitive Machines Inc,2656531,355008,49.31M,6.59M,+15.4%,0.38%
02156V109,OKLO,Oklo Inc,351169,128124,17.41M,6.35M,+57.4%,0.14%
20451W101,CMPS,Compass Pathways Plc,3301050,1145038,18.25M,6.33M,+53.1%,0.14%
370920100,GENB,Generate Biomedicines Inc,498408,498408,6.23M,6.23M,NEW,0.05%
25809K105,DASH,DoorDash Inc,346147,39808,51.97M,5.98M,+13%,0.4%
70450C101,PAYP,PayPay Corp,267663,267663,5.71M,5.71M,NEW,0.04%
871607107,SNPS,Synopsys Inc,76070,13639,30.16M,5.41M,+21.8%,0.23%
051774107,AUR,Aurora Innovation Inc,6450763,1230598,26.58M,5.07M,+23.6%,0.21%
64110L106,NFLX,Netflix Inc,217421,51686,20.91M,4.97M,+31.2%,0.16%
09175A206,BMNR,BitMine Immersion Technologies,9699165,241835,191.85M,4.78M,+2.6%,1.5%
539830109,LMT,Lockheed Martin Corp,13267,7144,8.02M,4.32M,+116.7%,0.06%
879360105,TDY,Teledyne Technologies Inc,51435,7136,31.12M,4.32M,+16.1%,0.24%
G3934V109,GENI,Genius Sports Ltd,3331190,959718,14.76M,4.25M,+40.5%,0.11%
45826J105,NTLA,Intellia Therapeutics Inc,14509247,301923,186.01M,3.87M,+2.1%,1.4%
H2906T109,GRMN,Garmin Ltd,53700,15431,12.46M,3.58M,+40.3%,0.1%
00091E109,ABSI,Absci Corp,13726169,1175370,41.18M,3.53M,+9.4%,0.32%
74168J101,PRME,Prime Medicine Inc,6246827,878301,21.74M,3.06M,+16.4%,0.17%
M3760D101,ESLT,Elbit Systems Ltd,60281,3236,51.18M,2.75M,+5.7%,0.4%
50077B207,KTOS,Kratos Defense & Security Solutions Inc.,3491194,37071,246.16M,2.61M,+1.1%,1.9%
732908108,PONY,Pony AI Inc,1926151,274699,18.18M,2.59M,+16.6%,0.14%
438516106,HON,Honeywell International Inc,38709,11019,8.75M,2.49M,+39.8%,0.07%
M25722105,CGEN,Compugen Ltd,1049873,1049873,2.24M,2.24M,NEW,0.02%
M6240T109,KMDA,Kamada Ltd,269557,269557,2.23M,2.23M,NEW,0.02%
M0740A108,DRTS,Alpha Tau Medical Ltd,292134,292134,2.07M,2.07M,NEW,0.02%
81141R100,SE,Sea Ltd,173066,24894,14.33M,2.06M,+16.8%,0.11%
67080M103,NRIX,Nurix Therapeutics Inc,1721135,118596,26.68M,1.84M,+7.4%,0.21%
74624M102,P,Everpure Inc,428616,30516,25.31M,1.8M,+7.7%,0.2%
157085101,CERS,Cerus Corp,19161148,960944,34.87M,1.75M,+5.3%,0.27%
697435105,PANW,Palo Alto Networks Inc,10866,10866,1.74M,1.74M,NEW,0.01%
14167L103,CDNA,CareDx Inc,2227556,91153,38.67M,1.58M,+4.3%,0.3%
432705309,CNTN,Canton Strategic Holdings Inc,3695084,443051,12.08M,1.45M,+13.6%,0.09%
092667104,SRTA,Strata Critical Medical Inc,7455284,344624,31.16M,1.44M,+4.8%,0.24%
13321L108,CCJ,Cameco Corp,367177,12786,39.88M,1.39M,+3.6%,0.31%
03969T109,ARCT,Arcturus Therapeutics Holdings,2769518,158419,21.38M,1.22M,+6.1%,0.17%
92259N302,VELO,Velo3D Inc,117898,117898,1.11M,1.11M,NEW,<.01%
M98068105,WIX,Wix.com Ltd,26621,11104,2.4M,1M,+71.6%,0.02%
00214Q104,ARKK,ARK Innovation ETF,95637,13173,6.46M,890.36K,+16%,0.05%
10501L106,BWAY,Brainsway Ltd,193686,66355,2.57M,881.86K,+52.1%,0.02%
23804L103,DDOG,Datadog Inc,226622,7331,26.75M,865.42K,+3.3%,0.21%
M4130Y106,ENLV,Enlivex Ltd,628310,628310,584.39K,584.39K,NEW,<.01%
G5279N105,KLAR,Klarna Group PLC,778161,41504,10.19M,543.29K,+5.6%,0.08%
773121108,RKLB,Rocket Lab Corp,2243656,8396,144.09M,539.19K,+0.4%,1.1%
