CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G65431127,NE,NOBLE CORP PLC,208634,208634,7.54M,7.54M,NEW,0.65%
45667GAE3,INFN,INFINERA CORP,5000000,5000000,5.32M,5.32M,NEW,0.46%
205826209,CMTL,COMTECH TELECOMMUNICATIONS C,605773,605773,2.91M,2.91M,NEW,0.25%
64110W102,NTES,NETEASE INC,31394,10000,2.94M,935.1K,+46.7%,0.25%
45667GAG8,INFN,INFINERA CORP,718000,718000,812.92K,812.92K,NEW,0.07%
M0854Q105,ALLT,ALLOT LTD,2981427,124202,8.85M,368.88K,+4.3%,0.76%
92534K107,VRTX,VERTEX ENERGY INC,4660000,535000,538.7K,61.85K,+13%,0.05%
553368101,MP,MP MATERIALS CORP,3494158,0,61.67M,0,NO CHANGE,5.3%
Y64177101,ECO,OKEANIS ECO TANKERS COR,1423997,0,41.82M,0,NO CHANGE,3.6%
65336K103,NXST,NEXSTAR MEDIA GROUP INC,165735,0,27.4M,0,NO CHANGE,2.4%
64031N108,NNI,NELNET INC,229665,0,26.02M,0,NO CHANGE,2.2%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,47946,0,22.07M,0,NO CHANGE,1.9%
03676C100,ATEX,ANTERIX INC,503941,0,18.98M,0,NO CHANGE,1.6%
89157D105,TRML,TOURMALINE BIO INC,711275,0,18.29M,0,NO CHANGE,1.6%
650111107,NYT,NEW YORK TIMES CO,316947,0,17.64M,0,NO CHANGE,1.5%
04016X101,ARGX,ARGENX SE,32498,0,17.62M,0,NO CHANGE,1.5%
G9001E128,LILAK,LIBERTY LATIN AMERICA LTD,1749467,0,16.6M,0,NO CHANGE,1.4%
56087FAB0,MMYT,MAKEMYTRIP LIMITED MAURITIUS,6500000,0,15.77M,0,NO CHANGE,1.4%
81141RAG5,SE,SEA LTD,15000000,0,13.61M,0,NO CHANGE,1.2%
G1110E107,BHVN,BIOHAVEN LTD,170006,0,8.5M,0,NO CHANGE,0.73%
62914VAF3,NIO,NIO INC,8500000,0,8.31M,0,NO CHANGE,0.72%
462260100,IOVA,IOVANCE BIOTHERAPEUTICS INC,678564,0,6.37M,0,NO CHANGE,0.55%
090040AF3,BILI,BILIBILI INC,2600000,0,2.57M,0,NO CHANGE,0.22%
44332NAB2,HTHT,H WORLD GROUP LTD,2000000,0,2.3M,0,NO CHANGE,0.2%
45674M101,INFA,INFORMATICA INC,90817,0,2.3M,0,NO CHANGE,0.2%
389375106,GTN,GRAY TELEVISION INC,291452,0,1.56M,0,NO CHANGE,0.13%
47215P106,JD,JD.COM INC,32274,0,1.29M,0,NO CHANGE,0.11%
01609W102,BABA,ALIBABA GROUP HLDG LTD,4813,0,510.76K,0,NO CHANGE,0.04%
803607100,SRPT,SAREPTA THERAPEUTICS INC,3117,0,389.28K,0,NO CHANGE,0.03%
09061G101,BMRN,BIOMARIN PHARMACEUTICAL INC,4429,0,311.31K,0,NO CHANGE,0.03%
004225108,ACAD,ACADIA PHARMACEUTICALS INC,19613,0,301.65K,0,NO CHANGE,0.03%
59045L106,MRSN,MERSANA THERAPEUTICS INC,62657,0,118.42K,0,NO CHANGE,0.01%
G8059B119,,SELINA HOSPITALITY PLC,0,-144913,0,-2.16K,CLOSE,0%
38141G104,GS,GOLDMAN SACHS GROUP INC,67926,-5907,33.63M,-2.92M,-8%,2.9%
86627T108,SMMT,SUMMIT THERAPEUTICS INC,360524,-215181,7.9M,-4.71M,-37.4%,0.68%
G76279101,ROIV,ROIVANT SCIENCES LTD,65793779,-926000,759.26M,-10.69M,-1.4%,65.3%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,0,-191632,0,-16.12M,CLOSE,0%
Total,,,,,1.16B,-16.49M,-1.6%,100%
