CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,325558,42600,20.09M,2.63M,+15.1%,7%
03831W108,APP,APPLOVIN CORP,796837,0,104.03M,0,NO CHANGE,36.3%
40171V100,GWRE,GUIDEWIRE SOFTWARE INC,181689,0,33.24M,0,NO CHANGE,11.6%
00508Y102,AYI,ACUITY BRANDS INC,110075,0,30.31M,0,NO CHANGE,10.6%
698884103,PAR,PAR TECHNOLOGY CORP,569761,0,29.67M,0,NO CHANGE,10.4%
03783C100,APPF,APPFOLIO INC,113067,0,26.62M,0,NO CHANGE,9.3%
808513105,SCHW,SCHWAB CHARLES CORP,218842,0,14.18M,0,NO CHANGE,4.9%
16119P108,CHTR,CHARTER COMMUNICATIONS INC,43175,0,13.99M,0,NO CHANGE,4.9%
58985J105,MLNK,MERIDIANLINK INC,702181,-194563,14.44M,-4M,-21.7%,5%
Total,,,,,286.58M,-1.37M,-0.6%,100%
