CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
067901108,B,Barrick Gold Corp,367738,56413,7.32M,1.12M,+18.1%,18.7%
008474108,AEM,Agnico Eagle Mines Ltd,18996,6300,1.53M,507.73K,+49.6%,3.9%
651639106,NEM,Newmont Mining Corp,168258,3700,8.99M,197.76K,+2.2%,23%
351858105,FNV,Franco - Nevada Corp,5450,900,677.2K,111.83K,+19.8%,1.7%
962879102,WPM,Wheaton Precious Metals Corp,21500,1800,1.31M,109.98K,+9.1%,3.4%
023135106,AMZN,Amazon.com Inc.,40047,0,7.46M,0,NO CHANGE,19.1%
697900108,PAAS,Pan American Silver Corp,158825,0,3.31M,0,NO CHANGE,8.5%
654106103,NKE,NIKE Inc,12213,0,1.08M,0,NO CHANGE,2.8%
011532108,AGI,Alamos Gold Inc-Class A,38500,0,767.51K,0,NO CHANGE,2%
496902404,KGC,Kinross Gold Corp,81600,0,764.77K,0,NO CHANGE,2%
G0378L100,AU,Anglogold Ashanti,25000,0,669.98K,0,NO CHANGE,1.7%
413216300,HMY,Harmony Gold Mng - Spon ADR,65700,0,668.83K,0,NO CHANGE,1.7%
38059T106,GFI,Gold Fields Ltd.,43200,0,663.12K,0,NO CHANGE,1.7%
284902509,EGO,Eldorado Gold Corp,33900,0,588.84K,0,NO CHANGE,1.5%
422704106,HL,Hecla Mining Co,82300,0,548.94K,0,NO CHANGE,1.4%
29446Y502,EQX,Equinox Gold Corp,59300,0,361.89K,0,NO CHANGE,0.93%
11777Q209,BTG,B2Gold Corp,112500,0,347.85K,0,NO CHANGE,0.89%
349942102,FSM,Fortuna Silver Mines Inc,74600,0,345.4K,0,NO CHANGE,0.88%
780287108,RGLD,Royal Gold Inc,2260,0,317.08K,0,NO CHANGE,0.81%
26152H301,DRD,Drdgold Ltd - Sponsored ADR,32000,0,308.8K,0,NO CHANGE,0.79%
152006102,CGAU,Centerra Gold Inc,42900,0,308.14K,0,NO CHANGE,0.79%
82835P103,SVM,Silvercorp Metals Inc,56300,0,245.29K,0,NO CHANGE,0.63%
32076V103,AG,First Majestic Silver Corp,22900,0,137.4K,0,NO CHANGE,0.35%
784730103,SSRM,Ssr Mining Inc,22400,0,127.23K,0,NO CHANGE,0.33%
49456B101,KMI,KINDER MORGAN INC,820,0,18.11K,0,NO CHANGE,0.05%
56585A102,MPC,Marathon Petroleum Corporation,100,0,16.29K,0,NO CHANGE,0.04%
277432100,EMN,Eastman Chemical Co.,130,0,14.55K,0,NO CHANGE,0.04%
N53745100,LYB,Lyondellbasell Industries NV,150,0,14.38K,0,NO CHANGE,0.04%
91913Y100,VLO,VALERO ENERGY CORP,100,0,13.5K,0,NO CHANGE,0.03%
231021106,CMI,Cummins INC,40,0,12.95K,0,NO CHANGE,0.03%
907818108,UNP,Union Pacific Corporation,50,0,12.32K,0,NO CHANGE,0.03%
726503105,PAA,"Plains All American Pipeline, L.p.",660,0,11.46K,0,NO CHANGE,0.03%
969457100,WMB,Williams COS INC,250,0,11.41K,0,NO CHANGE,0.03%
125269100,CF,CF Industries Holdings INC,130,0,11.15K,0,NO CHANGE,0.03%
293792107,EPD,Enterprise Products Partners,380,0,11.06K,0,NO CHANGE,0.03%
16411R208,LNG,"Cheniere Energy, Inc.",60,0,10.79K,0,NO CHANGE,0.03%
718546104,PSX,Phillips 66,80,0,10.52K,0,NO CHANGE,0.03%
682680103,OKE,Oneok Inc.,110,0,10.02K,0,NO CHANGE,0.03%
447011107,HUN,Huntsman Corp.,390,0,9.44K,0,NO CHANGE,0.02%
Total,,,,,39.05M,2.05M,+6.3%,100%
