CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
714266103,PPTA,PERPETUA RESOURCES CORP,2790598,2790598,26.09M,26.09M,NEW,1.7%
651639106,NEM,NEWMONT CORP,605494,293857,32.36M,15.71M,+94.3%,2.1%
450913108,IAG,IAMGOLD CORP,6191519,2507226,32.39M,13.12M,+68.1%,2.1%
192108504,CDE,COEUR MNG INC,3059717,1485192,21.05M,10.22M,+94.3%,1.3%
92859G608,VZLA,VIZSLA SILVER CORP,19420629,3560967,37.22M,6.82M,+22.5%,2.4%
962879102,WPM,WHEATON PRECIOUS METALS CORP,768467,111145,46.94M,6.79M,+16.9%,3%
11777Q209,BTG,B2GOLD CORP,2798448,2019677,8.62M,6.22M,+259.3%,0.55%
284902509,EGO,ELDORADO GOLD CORP NEW,803490,313304,13.96M,5.44M,+63.9%,0.89%
19425C100,CNL,COLLECTIVE MINING LTD,1685000,1685000,5.41M,5.41M,NEW,0.35%
496902404,KGC,KINROSS GOLD CORP,2624130,462188,24.57M,4.33M,+21.4%,1.6%
644535106,NGD,NEW GOLD INC CDA,908656,908656,2.62M,2.62M,NEW,0.17%
83056P715,SKE,SKEENA RES LTD NEW,1055708,305619,8.94M,2.59M,+40.7%,0.57%
85208J109,FUND,SPROTT FOCUS TR INC,14449983,312143,111.35M,2.41M,+2.2%,7.1%
514952100,LB,LANDBRIDGE COMPANY LLC,48323,48323,1.89M,1.89M,NEW,0.12%
29258Y103,EXK,ENDEAVOUR SILVER CORP,1288211,400009,5.08M,1.58M,+45%,0.33%
670346105,NUE,NUCOR CORP,179149,9850,26.93M,1.48M,+5.8%,1.7%
759509102,RS,RELIANCE INC,41660,4900,12.05M,1.42M,+13.3%,0.77%
125269100,CF,CF INDS HLDGS INC,194867,15058,16.72M,1.29M,+8.4%,1.1%
74347X831,TQQQ,PROSHARES TR,15400,15400,1.12M,1.12M,NEW,0.07%
74347R107,SSO,PROSHARES TR,12200,12200,1.1M,1.1M,NEW,0.07%
349942102,FSM,FORTUNA MNG CORP,1511421,230340,7.02M,1.07M,+18%,0.45%
858119100,STLD,STEEL DYNAMICS INC,98900,7500,12.47M,945.6K,+8.2%,0.8%
423452101,HP,HELMERICH & PAYNE INC,582269,30000,17.71M,912.6K,+5.4%,1.1%
828363101,SILV,SILVERCREST METALS INC,8207500,81965,76.09M,759.87K,+1%,4.9%
46428Q109,SLV,ISHARES SILVER TR,254106,23551,7.22M,669.08K,+10.2%,0.46%
67077M108,NTR,NUTRIEN LTD,49948,12780,2.4M,614.21K,+34.4%,0.15%
04626A103,ALAB,ASTERA LABS INC,11600,11600,607.72K,607.72K,NEW,0.04%
46434G822,EWJ,ISHARES INC,6620,6620,473.6K,473.59K,NEW,0.03%
26969P108,EXP,EAGLE MATLS INC,1645,1645,473.18K,473.18K,NEW,0.03%
92189F106,GDX,VANECK ETF TRUST,11308,11308,450.29K,450.29K,NEW,0.03%
833635105,SQM,SOCIEDAD QUIMICA Y MINERA DE,19830,10506,826.51K,437.89K,+112.7%,0.05%
351858105,FNV,FRANCO NEV CORP,191338,3419,23.77M,424.8K,+1.8%,1.5%
852066208,SII,SPROTT INC,1460603,8950,63.26M,387.62K,+0.6%,4%
553368101,MP,MP MATERIALS CORP,21246,21246,374.99K,374.99K,NEW,0.02%
92206C409,VCSH,VANGUARD SCOTTSDALE FDS,38200,4500,3.03M,357.39K,+13.4%,0.19%
389638107,ETHE,GRAYSCALE ETHEREUM TR ETH,16155,16155,353.63K,353.63K,NEW,0.02%
517097101,LGO,LARGO INC,395900,151257,827.83K,316.28K,+61.8%,0.05%
