CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
226718104,CRTO,CRITEO S A,194011,194011,7.81M,7.81M,NEW,4.1%
87422Q109,TLN,TALEN ENERGY CORP,39000,39000,6.95M,6.95M,NEW,3.6%
67066G104,NVDA,NVIDIA CORPORATION,50000,50000,6.07M,6.07M,NEW,3.2%
146869102,CVNA,CARVANA CO,85064,25761,14.81M,4.49M,+43.4%,7.8%
20464U100,COMP,COMPASS INC,1537889,650000,9.4M,3.97M,+73.2%,4.9%
72703H101,PLNT,PLANET FITNESS INC,47470,47470,3.86M,3.86M,NEW,2%
72352L106,PINS,PINTEREST INC,242694,118000,7.86M,3.82M,+94.6%,4.1%
92537N108,VRT,VERTIV HOLDINGS CO,38000,38000,3.78M,3.78M,NEW,2%
023135106,AMZN,AMAZON COM INC,54906,13000,10.23M,2.42M,+31%,5.4%
227046109,CROX,CROCS INC,15000,15000,2.17M,2.17M,NEW,1.1%
23804L103,DDOG,DATADOG INC,52000,17000,5.98M,1.96M,+48.6%,3.1%
70451X104,PAYO,PAYONEER GLOBAL INC,2061118,225000,15.52M,1.69M,+12.3%,8.1%
62482R107,COOP,MR COOPER GROUP INC,90600,17500,8.35M,1.61M,+23.9%,4.4%
21874A106,CORZ,CORE SCIENTIFIC INC NEW,290000,90000,3.44M,1.07M,+45%,1.8%
716382106,PETS,PETMED EXPRESS INC,229108,229108,843.12K,843.12K,NEW,0.44%
G9889V101,ZENV,ZENVIA INC,1030830,0,1.55M,0,NO CHANGE,0.81%
M8744T114,TBLAW,TABOOLA.COM LTD,481774,0,62.63K,0,NO CHANGE,0.03%
70451X112,,PAYONEER GLOBAL INC,0,-1306124,0,-301.45K,CLOSE,0%
44812J104,HUT,HUT 8 CORP,200000,-65000,2.45M,-796.9K,-24.5%,1.3%
532457108,LLY,ELI LILLY & CO,5471,-1029,4.85M,-911.63K,-15.8%,2.5%
77543R102,ROKU,ROKU INC,80000,-13000,5.97M,-970.58K,-14%,3.1%
22266T109,CPNG,COUPANG INC,408912,-45000,10.04M,-1.1M,-9.9%,5.3%
M7S64H106,MNDY,MONDAY COM LTD,29300,-4000,8.14M,-1.11M,-12%,4.3%
30303M102,META,META PLATFORMS INC,5848,-2159,3.35M,-1.24M,-27%,1.8%
433000106,HIMS,HIMS & HERS HEALTH INC,434423,-70577,8M,-1.3M,-14%,4.2%
09352U108,BLND,BLEND LABS INC,4513478,-516209,16.93M,-1.94M,-10.3%,8.9%
48251W104,KKR,KKR & CO INC,40000,-17053,5.22M,-2.23M,-29.9%,2.7%
00091G104,ACVA,ACV AUCTIONS INC,0,-134087,0,-2.45M,CLOSE,0%
03831W108,APP,APPLOVIN CORP,129721,-24500,16.94M,-3.2M,-15.9%,8.9%
88080T104,WULF,TERAWULF INC,0,-775000,0,-3.45M,CLOSE,0%
038169207,APLD,APPLIED DIGITAL CORP,0,-610000,0,-3.63M,CLOSE,0%
63947X101,NCNO,NCINO INC,0,-148730,0,-4.68M,CLOSE,0%
G6683N103,NU,NU HLDGS LTD,0,-400000,0,-5.16M,CLOSE,0%
M4R82T106,FVRR,FIVERR INTL LTD,0,-240000,0,-5.62M,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,0,-15000,0,-6.7M,CLOSE,0%
11135F101,AVGO,BROADCOM INC,0,-4200,0,-6.74M,CLOSE,0%
03769M106,APO,APOLLO GLOBAL MGMT INC,0,-63500,0,-7.5M,CLOSE,0%
M98068105,WIX,WIX COM LTD,0,-49500,0,-7.87M,CLOSE,0%
Total,,,,,190.56M,-16.38M,-9%,100%
