CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
037833100,AAPL,Apple Inc,197850,134400,46.1M,31.32M,+211.8%,20.9%
22788C105,CRWD,CrowdStrike Holdings Inc,49300,20000,13.83M,5.61M,+68.3%,6.3%
833445109,SNOW,Snowflake Inc,68400,27400,7.86M,3.15M,+66.8%,3.6%
81762P102,NOW,ServiceNow Inc,3100,2600,2.77M,2.33M,+520%,1.3%
573874104,MRVL,Marvell Technology Inc,157600,27500,11.37M,1.98M,+21.1%,5.2%
007903107,AMD,Advanced Micro Devices Inc,88800,7000,14.57M,1.15M,+8.6%,6.6%
67079K100,SMR,NuScale Power Corporation,90500,90500,1.05M,1.05M,NEW,0.48%
023135106,AMZN,Amazon Com Inc,59400,5500,11.07M,1.02M,+10.2%,5%
389930108,BTC,Grayscale Bitcoin Mini Trust ETF,107700,107700,606.35K,606.35K,NEW,0.28%
67066G104,NVDA,NVIDIA Corporation,482000,0,58.53M,0,NO CHANGE,26.6%
L8681T102,SPOT,Spotify Technology SA,40100,0,14.78M,0,NO CHANGE,6.7%
594918104,MSFT,Microsoft Corp,27400,0,11.79M,0,NO CHANGE,5.3%
72352L106,PINS,Pinterest Inc,206700,0,6.69M,0,NO CHANGE,3%
389637109,GBTC,Grayscale Bitcoin Trust ETF,107700,0,5.44M,0,NO CHANGE,2.5%
87918A105,TDOC,Teladoc Health Inc,23500,0,215.73K,0,NO CHANGE,0.1%
92766K403,SPCE,Virgin Galactic Holdings Inc,26060,-15770,158.97K,-96.2K,-37.7%,0.07%
773122106,RKLB,Rocket Lab Corporation,163000,-159500,1.59M,-1.55M,-49.5%,0.72%
83406F102,SOFI,SoFi Technologies Inc,0,-250000,0,-1.65M,CLOSE,0%
26142V105,DKNG,DraftKings Inc,0,-85300,0,-3.26M,CLOSE,0%
74347R206,QLD,ProShares Ultra QQQ,0,-36000,0,-3.59M,CLOSE,0%
771049103,RBLX,Roblox Corp,0,-100000,0,-3.72M,CLOSE,0%
88160R101,TSLA,Tesla Inc,0,-19200,0,-3.8M,CLOSE,0%
00827B106,AFRM,Affirm Holdings Inc,0,-171400,0,-5.18M,CLOSE,0%
79466L302,CRM,Salesforce Inc,0,-20800,0,-5.35M,CLOSE,0%
00217D100,ASTS,AST Spacemobile Inc,460000,-459000,12.03M,-12M,-49.9%,5.5%
Total,,,,,220.44M,8.01M,+4%,100%
