CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
888787108,TOST,TOAST INC,15482200,15482200,438.3M,438.3M,NEW,10%
771049103,RBLX,ROBLOX CORP,10135921,7835921,448.62M,346.82M,+340.7%,10.3%
254687106,DIS,DISNEY WALT CO,7464831,1331200,718.04M,128.05M,+21.7%,16.4%
30303M102,META,META PLATFORMS INC,211500,211500,121.07M,121.07M,NEW,2.8%
538034109,LYV,LIVE NATION ENTERTAINMENT IN,1014650,1014650,111.09M,111.09M,NEW,2.5%
92826C839,V,VISA,373600,373600,102.72M,102.72M,NEW,2.3%
531229722,LLYVK,LIBERTY MEDIA CORP DEL,1337500,1337500,68.65M,68.65M,NEW,1.6%
531229748,LLYVA,LIBERTY MEDIA CORP DEL,671800,671800,33.26M,33.26M,NEW,0.76%
79466L302,CRM,SALESFORCE INC,3914309,0,1.07B,0,NO CHANGE,24.5%
45765U103,NSIT,INSIGHT ENTERPRISES INC,4061739,0,874.86M,0,NO CHANGE,20%
G3643J108,FLUT,FLUTTER ENTMT PLC,0,-323235,0,-46.76M,CLOSE,0%
650111107,NYT,NEW YORK TIMES CO,0,-1344392,0,-68.85M,CLOSE,0%
30212P303,EXPE,EXPEDIA GROUP INC,2607606,-806962,385.98M,-119.45M,-23.6%,8.8%
48251W104,KKR,KKR & CO INC,0,-1207208,0,-127.05M,CLOSE,0%
337738108,FISV,FISERV INC,0,-1103759,0,-164.5M,CLOSE,0%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,0,-676553,0,-212.3M,CLOSE,0%
Total,,,,,4.37B,611.07M,+17.2%,100%
