CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
04626A103,ALAB,ASTERA LABS INC,7168490,4392161,375.56M,230.11M,+158.2%,12.7%
007903107,AMD,ADVANCED MICRO DEVICES INC,2064000,1023767,338.66M,167.98M,+98.4%,11.4%
243537107,DECK,DECKERS OUTDOOR CORP,591144,591144,94.26M,94.26M,NEW,3.2%
90384S303,ULTA,ULTA BEAUTY INC,187780,187780,73.07M,73.07M,NEW,2.5%
33829M101,FIVE,FIVE BELOW INC,777011,777011,68.65M,68.65M,NEW,2.3%
81730H109,S,SENTINELONE INC,3802904,2200594,90.97M,52.64M,+137.3%,3.1%
N14506104,ESTC,ELASTIC N V,1687791,614309,129.55M,47.15M,+57.2%,4.4%
023135106,AMZN,AMAZON COM INC,931107,147513,173.49M,27.49M,+18.8%,5.9%
37637K108,GTLB,GITLAB INC,496795,496795,25.6M,25.6M,NEW,0.86%
03027X100,AMT,AMERICAN TOWER CORP NEW,186136,109572,43.29M,25.48M,+143.1%,1.5%
55024U109,LITE,LUMENTUM HLDGS INC,1691017,375389,107.18M,23.79M,+28.5%,3.6%
037833100,AAPL,APPLE INC,424965,97882,99.02M,22.81M,+29.9%,3.3%
00827B106,AFRM,AFFIRM HLDGS INC,499858,499858,20.4M,20.4M,NEW,0.69%
751212101,RL,RALPH LAUREN CORP,377481,83349,73.18M,16.16M,+28.3%,2.5%
74967X103,RH,RH,351174,45174,117.44M,15.11M,+14.8%,4%
00724F101,ADBE,ADOBE INC,281890,20876,145.96M,10.81M,+8%,4.9%
67059N108,NTNX,NUTANIX INC,139912,139912,8.29M,8.29M,NEW,0.28%
58733R102,MELI,MERCADOLIBRE INC,28662,2052,58.81M,4.21M,+7.7%,2%
75734B100,RDDT,REDDIT INC,342530,60588,22.58M,3.99M,+21.5%,0.76%
20717M103,CFLT,CONFLUENT INC,2706910,184865,55.17M,3.77M,+7.3%,1.9%
G65163100,JOBY,JOBY AVIATION INC,1000000,0,5.03M,0,NO CHANGE,0.17%
83542D300,SONDQ,SONDER HOLDINGS INC,1012621,0,4.74M,0,NO CHANGE,0.16%
M8744T106,TBLA,TABOOLA.COM LTD,725000,0,2.44M,0,NO CHANGE,0.08%
771049103,RBLX,ROBLOX CORP,887885,-134055,39.3M,-5.93M,-13.1%,1.3%
26142V105,DKNG,DRAFTKINGS INC NEW,0,-216141,0,-8.25M,CLOSE,0%
031652100,AMKR,AMKOR TECHNOLOGY INC,0,-212388,0,-8.5M,CLOSE,0%
94419L101,W,WAYFAIR INC,1390537,-156849,78.12M,-8.81M,-10.1%,2.6%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,6677707,-3335057,25.38M,-12.67M,-33.3%,0.86%
57636Q104,MA,MASTERCARD INCORPORATED,80680,-39437,39.84M,-19.47M,-32.8%,1.3%
855244109,SBUX,STARBUCKS CORP,0,-280473,0,-21.83M,CLOSE,0%
49845K101,KVYO,KLAVIYO INC,0,-901811,0,-22.45M,CLOSE,0%
88160R101,TSLA,TESLA INC,569075,-133630,148.89M,-34.96M,-19%,5%
595112103,MU,MICRON TECHNOLOGY INC,386550,-340350,40.09M,-35.3M,-46.8%,1.4%
30303M102,META,META PLATFORMS INC,0,-83611,0,-42.16M,CLOSE,0%
00091G104,ACVA,ACV AUCTIONS INC,5684445,-2148185,115.56M,-43.67M,-27.4%,3.9%
824348106,SHW,SHERWIN WILLIAMS CO,94634,-128317,36.12M,-48.97M,-57.6%,1.2%
79589L106,IOT,SAMSARA INC,0,-1473747,0,-49.67M,CLOSE,0%
02079K305,GOOGL,ALPHABET INC,219517,-317918,36.41M,-52.73M,-59.2%,1.2%
852234103,XYZ,BLOCK INC,0,-842008,0,-54.3M,CLOSE,0%
23804L103,DDOG,DATADOG INC,0,-458684,0,-59.49M,CLOSE,0%
81141R100,SE,SEA LTD,1074456,-664763,101.3M,-62.67M,-38.2%,3.4%
070830104,BBWI,BATH & BODY WORKS INC,943926,-2395454,30.13M,-76.46M,-71.7%,1%
171779309,CIEN,CIENA CORP,2219211,-1373107,136.68M,-84.57M,-38.2%,4.6%
74624M102,P,PURE STORAGE INC,0,-1547138,0,-99.34M,CLOSE,0%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,0,-5979283,0,-126.58M,CLOSE,0%
573874104,MRVL,MARVELL TECHNOLOGY INC,0,-2531792,0,-176.97M,CLOSE,0%
Total,,,,,2.96B,-214M,-7%,100%
