CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
11135F101,AVGO,BROADCOM INC,34870,31383,6.02M,5.41M,+900%,6.2%
G3643J108,FLUT,FLUTTER ENTMT PLC,21000,21000,4.98M,4.98M,NEW,5.1%
25402D102,DOCN,DIGITALOCEAN HLDGS INC,80000,80000,3.23M,3.23M,NEW,3.3%
37940X102,GPN,GLOBAL PMTS INC,31500,31500,3.23M,3.23M,NEW,3.3%
37637K108,GTLB,GITLAB INC,50000,50000,2.58M,2.58M,NEW,2.7%
03674X106,AR,ANTERO RESOURCES CORP,75000,75000,2.15M,2.15M,NEW,2.2%
26884L109,EQT,EQT CORP,56000,56000,2.05M,2.05M,NEW,2.1%
088929104,BGC,BGC GROUP INC,400000,200000,3.67M,1.84M,+100%,3.8%
74167P108,PRMW,PRIMO WATER CORPORATION,150000,50000,3.79M,1.26M,+50%,3.9%
165167735,EXE,CHESAPEAKE ENERGY CORP,12500,12500,1.03M,1.03M,NEW,1.1%
31946M103,FCNCA,FIRST CTZNS BANCSHARES INC N,3230,400,5.95M,736.38K,+14.1%,6.1%
302491303,FMC,FMC CORP,47000,11000,3.1M,725.34K,+30.6%,3.2%
N00985106,AER,AERCAP HOLDINGS NV,80000,0,7.58M,0,NO CHANGE,7.8%
G25508105,CRH,CRH PLC,73500,0,6.82M,0,NO CHANGE,7%
629377508,NRG,NRG ENERGY INC,50000,0,4.55M,0,NO CHANGE,4.7%
780259305,SHEL,SHELL PLC,68500,0,4.52M,0,NO CHANGE,4.7%
460146103,IP,INTERNATIONAL PAPER CO,75000,0,3.66M,0,NO CHANGE,3.8%
674599105,OXY,OCCIDENTAL PETE CORP,55800,0,2.88M,0,NO CHANGE,3%
98422X101,XPOF,XPONENTIAL FITNESS INC,175000,0,2.17M,0,NO CHANGE,2.2%
041242116,ARKOW,ARKO CORP,327631,-6600,170.37K,-3.43K,-2%,0.18%
63947X101,NCNO,NCINO INC,0,-50000,0,-1.57M,CLOSE,0%
31428X106,FDX,FEDEX CORP,0,-6500,0,-1.95M,CLOSE,0%
G3730V105,FTAI,FTAI AVIATION LTD,60000,-15000,7.97M,-1.99M,-20%,8.2%
86614U100,SUM,SUMMIT MATLS INC,0,-60000,0,-2.2M,CLOSE,0%
G8060N102,ST,SENSATA TECHNOLOGIES HLDG PL,0,-75000,0,-2.8M,CLOSE,0%
565849106,MRO,MARATHON OIL CORP,0,-100000,0,-2.87M,CLOSE,0%
45765U103,NSIT,INSIGHT ENTERPRISES INC,0,-18500,0,-3.67M,CLOSE,0%
03831W108,APP,APPLOVIN CORP,115000,-30000,15.01M,-3.92M,-20.7%,15.5%
Total,,,,,97.1M,8.25M,+10%,100%
