CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
683344105,ONTO,ONTO INNOVATION INC,243027,26013,50.44M,5.4M,+12%,13.1%
67066G104,NVDA,NVIDIA CORPORATION,43003,25509,5.76M,3.42M,+145.8%,1.5%
11135F101,AVGO,BROADCOM INC,8837,8492,1.71M,1.64M,+2461.4%,0.44%
M20791105,CAMT,CAMTEK LTD,213770,18162,17.07M,1.45M,+9.3%,4.4%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,6369,3361,1.35M,712.56K,+111.7%,0.35%
13469VAB4,CAMT,CAMTEK LTD,8596,8596,686.39K,686.39K,NEW,0.18%
573874104,MRVL,MARVELL TECHNOLOGY INC,792609,9384,57.24M,677.69K,+1.2%,14.9%
N07059210,ASML,ASML HOLDING N V,559,559,504.19K,504.19K,NEW,0.13%
594918104,MSFT,MICROSOFT CORP,1980,1090,911.38K,501.72K,+122.5%,0.24%
816850101,SMTC,SEMTECH CORP,10878,10878,496.69K,496.69K,NEW,0.13%
02079K107,GOOG,ALPHABET INC,4308,2538,720.25K,424.33K,+143.4%,0.19%
15101Q207,CLS,CELESTICA INC,77210,7854,3.95M,402.09K,+11.3%,1%
92537N108,VRT,VERTIV HOLDINGS CO,455728,3598,45.39M,358.34K,+0.8%,11.8%
007903107,AMD,ADVANCED MICRO DEVICES INC,1448,1448,264.38K,264.38K,NEW,0.07%
19247G107,COHR,COHERENT CORP,351252,2746,31.26M,244.42K,+0.8%,8.1%
482480100,KLAC,KLA CORP,9132,253,7.08M,196.14K,+2.8%,1.8%
G3323L100,FN,FABRINET,67767,661,16.02M,156.29K,+1%,4.2%
040413106,,ARISTA NETWORKS INC,98349,0,37.75M,0,NO CHANGE,9.8%
86800U104,SUPER,SUPER MICRO COMPUTER INC,38886,-4978,16.19M,-2.07M,-11.3%,4.2%
038222105,AMAT,APPLIED MATLS INC,241604,-16304,48.84M,-3.3M,-6.3%,12.7%
512807108,LRCX.MX,LAM RESEARCH CORP,50614,-4180,41.31M,-3.41M,-7.6%,10.7%
609839105,MPWR,MONOLITHIC PWR SYS INC,0,-14233,0,-11.69M,CLOSE,0%
04626A103,ALAB,ASTERA LABS INC,0,-249891,0,-15.12M,CLOSE,0%
595112103,MU,MICRON TECHNOLOGY INC,0,-129558,0,-17.04M,CLOSE,0%
Total,,,,,384.95M,-35.1M,-7.7%,100%
