CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
47215P106,JD,JD.COM INC,1390869,1390869,55.63M,55.63M,NEW,10.9%
007903107,AMD,ADVANCED MICRO DEVICES INC,171500,171500,28.14M,28.14M,NEW,5.5%
81141R100,SE,SEA LTD,228949,228949,21.59M,21.59M,NEW,4.2%
88160R101,TSLA,TESLA INC,70477,70477,18.44M,18.44M,NEW,3.6%
01609W102,BABA,ALIBABA GROUP HLDG LTD,136577,136577,14.49M,14.49M,NEW,2.8%
G0260P102,AS,AMER SPORTS INC,1251181,638939,19.96M,10.19M,+104.4%,3.9%
G38644103,GCT,GIGACLOUD TECHNOLOGY INC,122000,122000,2.8M,2.8M,NEW,0.55%
482497104,BEKE,KE HLDGS INC,125000,125000,2.49M,2.49M,NEW,0.49%
81762P102,NOW,SERVICENOW INC,2000,2000,1.79M,1.79M,NEW,0.35%
G29183103,ETN,EATON CORP PLC,137200,4740,45.47M,1.57M,+3.6%,8.9%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,40000,40000,1.49M,1.49M,NEW,0.29%
654106103,NKE,NIKE INC,16500,16500,1.46M,1.46M,NEW,0.29%
36118L106,FUTU,FUTU HLDGS LTD,15000,15000,1.43M,1.43M,NEW,0.28%
89677Q107,TCOM,TRIP COM GROUP LTD,23100,23100,1.37M,1.37M,NEW,0.27%
369604301,GE,GE AEROSPACE,6000,6000,1.13M,1.13M,NEW,0.22%
M7S64H106,MNDY,MONDAY COM LTD,2500,2500,694.42K,694.42K,NEW,0.14%
23804L103,DDOG,DATADOG INC,5000,5000,575.3K,575.3K,NEW,0.11%
98923K103,ZK,ZEEKR INTELLIGENT TECHNOLOGY,20013,20013,446.09K,446.09K,NEW,0.09%
90138A103,VNET,VNET GROUP INC,80000,80000,326.4K,326.4K,NEW,0.06%
00138L108,RERE,ATRENEW INC,57078,57078,158.68K,158.68K,NEW,0.03%
81141RAG5,SE,SEA LTD,9258000,0,8.38M,0,NO CHANGE,1.6%
090040AF3,BILI,BILIBILI INC,1246000,0,1.24M,0,NO CHANGE,0.24%
35969L108,YMM,FULL TRUCK ALLIANCE CO LTD,113000,0,1.02M,0,NO CHANGE,0.2%
26142V105,DKNG,DRAFTKINGS INC NEW,0,-20000,0,-763.4K,CLOSE,0%
92189F676,SMH,VANECK ETF TRUST,0,-5000,0,-1.3M,CLOSE,0%
74347X831,TQQQ,PROSHARES TR,0,-20000,0,-1.48M,CLOSE,0%
65339F101,NEE,NEXTERA ENERGY INC,0,-25000,0,-1.77M,CLOSE,0%
36828A101,GEV,GE VERNOVA INC,164000,-15700,41.82M,-4M,-8.7%,8.2%
040413106,,ARISTA NETWORKS INC,96700,-19700,37.12M,-7.56M,-16.9%,7.3%
30303M102,META,META PLATFORMS INC,61000,-21682,34.92M,-12.41M,-26.2%,6.9%
88034P109,TME,TENCENT MUSIC ENTMT GROUP,0,-1263700,0,-17.75M,CLOSE,0%
747525103,QCOM,QUALCOMM INC,0,-89700,0,-17.87M,CLOSE,0%
03831W108,APP,APPLOVIN CORP,4000,-145400,522.2K,-18.98M,-97.3%,0.1%
874080104,TAL,TAL EDUCATION GROUP,0,-2151755,0,-22.96M,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,0,-51700,0,-23.11M,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,403800,-216744,49.04M,-26.32M,-34.9%,9.6%
64110W102,NTES,NETEASE INC,0,-299822,0,-28.66M,CLOSE,0%
02079K107,GOOG,ALPHABET INC,0,-188900,0,-34.65M,CLOSE,0%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,359938,-232139,62.51M,-40.32M,-39.2%,12.3%
023135106,AMZN,AMAZON COM INC,14000,-428855,2.61M,-79.91M,-96.8%,0.51%
037833100,AAPL,APPLE INC,0,-380103,0,-80.06M,CLOSE,0%
647581206,EDU,NEW ORIENTAL ED & TECHNOLOGY,655792,-1074980,49.74M,-81.53M,-62.1%,9.8%
595112103,MU,MICRON TECHNOLOGY INC,0,-664942,0,-87.46M,CLOSE,0%
722304102,PDD,PDD HOLDINGS INC,0,-933702,0,-124.14M,CLOSE,0%
Total,,,,,508.78M,-546.77M,-53.2%,100%
