CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
025072158,AVLC,AMERICAN CENTY ETF TR,248594,41353,16.41M,2.73M,+20%,6.4%
025072604,AVEM,AMERICAN CENTY ETF TR,91505,25519,5.91M,1.65M,+38.7%,2.3%
25434V104,DFAU,DIMENSIONAL ETF TRUST,170578,39899,6.77M,1.58M,+30.5%,2.7%
25434V401,DFUS,DIMENSIONAL ETF TRUST,76915,18425,4.78M,1.15M,+31.5%,1.9%
25434V799,DFIC,DIMENSIONAL ETF TRUST,362494,37894,10.2M,1.07M,+11.7%,4%
25434V708,DFAC,DIMENSIONAL ETF TRUST,1022812,31077,35.07M,1.07M,+3.1%,13.8%
25434V625,DCOR,DIMENSIONAL ETF TRUST,55000,16119,3.48M,1.02M,+41.5%,1.4%
30303M102,META,META PLATFORMS INC,5399,1526,3.09M,873.54K,+39.4%,1.2%
25434V203,DFAI,DIMENSIONAL ETF TRUST,61613,26580,1.96M,844.71K,+75.9%,0.77%
46435GAA0,IBDR,ISHARES TR,31000,31000,753.3K,753.3K,NEW,0.3%
855244109,SBUX,STARBUCKS CORP,6701,6701,653.28K,653.28K,NEW,0.26%
654902204,NOK,NOKIA CORP,100000,100000,437K,437K,NEW,0.17%
11135F101,AVGO,BROADCOM INC,1747,1586,301.36K,273.59K,+985.1%,0.12%
46434VBD1,IBDQ,ISHARES TR,30000,10000,753K,251K,+50%,0.3%
025072802,AVDV,AMERICAN CENTY ETF TR,58195,3515,4.11M,248.4K,+6.4%,1.6%
25434V880,DFAX,DIMENSIONAL ETF TRUST,64622,8400,1.75M,226.88K,+14.9%,0.69%
025072323,AVSC,AMERICAN CENTY ETF TR,43416,4164,2.35M,224.94K,+10.6%,0.92%
09260D107,BX,BLACKSTONE INC,1463,1463,224.03K,224.03K,NEW,0.09%
25434V658,DFGR,DIMENSIONAL ETF TRUST,59513,7443,1.72M,214.81K,+14.3%,0.67%
45409F827,MMIT,NEW YORK LIFE INVTS ACTIVE E,128538,7177,3.16M,176.55K,+5.9%,1.2%
25434V591,DUSB,DIMENSIONAL ETF TRUST,8914,3074,452.54K,156.06K,+52.6%,0.18%
025072703,AVDE,AMERICAN CENTY ETF TR,48103,2025,3.22M,135.74K,+4.4%,1.3%
808524847,SCHH,SCHWAB STRATEGIC TR,135555,4927,3.14M,114.16K,+3.8%,1.2%
09352U108,BLND,BLEND LABS INC,226447,29848,849.18K,111.93K,+15.2%,0.33%
78137L105,RUM,RUMBLE INC,18221,18221,97.67K,97.67K,NEW,0.04%
025072885,AVUS,AMERICAN CENTY ETF TR,47781,1014,4.55M,96.48K,+2.2%,1.8%
25434V815,DFSV,DIMENSIONAL ETF TRUST,19953,2900,614.56K,89.32K,+17%,0.24%
25434V609,DFAT,DIMENSIONAL ETF TRUST,29598,1242,1.65M,69.09K,+4.4%,0.65%
922042676,VNQI,VANGUARD INTL EQUITY INDEX F,60297,930,2.83M,43.63K,+1.6%,1.1%
037833100,AAPL,APPLE INC,10417,126,2.43M,29.36K,+1.2%,0.95%
191216100,KO,COCA COLA CO,14134,403,1.02M,28.96K,+2.9%,0.4%
025072356,AVRE,AMERICAN CENTY ETF TR,5657,530,266.67K,24.98K,+10.3%,0.1%
79466L302,CRM,SALESFORCE INC,1963,87,537.29K,23.81K,+4.6%,0.21%
88160R101,TSLA,TESLA INC,15647,76,4.09M,19.88K,+0.5%,1.6%
46436E163,IBMR,ISHARES TR,118748,753,3.03M,19.19K,+0.6%,1.2%
46435U325,IBMQ,ISHARES TR,118606,688,3.04M,17.63K,+0.6%,1.2%
02079K305,GOOGL,ALPHABET INC,3617,86,599.91K,14.26K,+2.4%,0.24%
921937835,BND,VANGUARD BD INDEX FDS,19939,145,1.5M,10.89K,+0.7%,0.59%
594918104,MSFT,MICROSOFT CORP,3208,25,1.38M,10.76K,+0.8%,0.54%
025072141,AVEE,AMERICAN CENTY ETF TR,6529,175,384.23K,10.3K,+2.8%,0.15%
922908744,VTV,VANGUARD INDEX FDS,9244,51,1.61M,8.9K,+0.6%,0.63%
922908611,VBR,VANGUARD INDEX FDS,2295,32,460.84K,6.43K,+1.4%,0.18%
922908363,VOO,VANGUARD INDEX FDS,15642,8,8.25M,4.22K,+0.1%,3.2%
48251W104,KKR,KKR & CO INC,2490,28,325.14K,3.66K,+1.1%,0.13%
922042775,VEU,VANGUARD INTL EQUITY INDEX F,14806,58,932.81K,3.65K,+0.4%,0.37%
025072372,AVES,AMERICAN CENTY ETF TR,27024,65,1.41M,3.39K,+0.2%,0.55%
921909768,VXUS,VANGUARD STAR FDS,25662,52,1.66M,3.37K,+0.2%,0.65%
023135106,AMZN,AMAZON COM INC,3928,7,731.9K,1.3K,+0.2%,0.29%
25434V302,DFAE,DIMENSIONAL ETF TRUST,39367,36,1.08M,986.76,+0.1%,0.42%
25459W862,SPXL,DIREXION SHS ETF TR,2184,5,358.07K,819.76,+0.2%,0.14%
025072349,AVLV,AMERICAN CENTY ETF TR,31477,1,2.07M,65.83,+0%,0.81%
46435U432,IBMN,ISHARES TR,113000,0,3.01M,0,NO CHANGE,1.2%
025072364,AVIV,AMERICAN CENTY ETF TR,27249,0,1.53M,0,NO CHANGE,0.6%
46432F842,IEFA,ISHARES TR,7914,0,617.69K,0,NO CHANGE,0.24%
464287200,IVV,ISHARES TR,694,0,400.31K,0,NO CHANGE,0.16%
46434V647,REET,ISHARES TR,13899,0,370.96K,0,NO CHANGE,0.15%
97717Y691,WCLD,WISDOMTREE TR,9795,0,313.05K,0,NO CHANGE,0.12%
114082209,ERNA,ETERNA THERAPEUTICS INC,94375,0,99.09K,0,NO CHANGE,0.04%
64110L106,NFLX,NETFLIX INC,523,-1,370.95K,-709.27,-0.2%,0.15%
02079K107,GOOG,ALPHABET INC,1958,-7,327.36K,-1.17K,-0.4%,0.13%
687793109,OSCR,OSCAR HEALTH INC,11499,-83,243.89K,-1.76K,-0.7%,0.1%
922908629,VO,VANGUARD INDEX FDS,3800,-11,1M,-2.9K,-0.3%,0.39%
67066G104,NVDA,NVIDIA CORPORATION,5914,-65,718.2K,-7.89K,-1.1%,0.28%
532457108,LLY,ELI LILLY & CO,408,-11,361.46K,-9.75K,-2.6%,0.14%
464288521,USRT,ISHARES TR,4397,-236,270.72K,-14.53K,-5.1%,0.11%
46625H100,JPM,JPMORGAN CHASE & CO.,1071,-93,225.83K,-19.61K,-8%,0.09%
464286533,EEMV,ISHARES INC,7591,-340,475.96K,-21.32K,-4.3%,0.19%
30231G102,XOM,EXXON MOBIL CORP,58756,-201,6.89M,-23.56K,-0.3%,2.7%
92203C303,VUSB,VANGUARD BD INDEX FDS,12620,-948,630.26K,-47.34K,-7%,0.25%
464286475,EEMS,ISHARES INC,39401,-860,2.51M,-54.86K,-2.1%,0.99%
808524102,SCHB,SCHWAB STRATEGIC TR,66119,-1055,4.4M,-70.18K,-1.6%,1.7%
922908769,VTI,VANGUARD INDEX FDS,31182,-467,8.83M,-132.23K,-1.5%,3.5%
921946406,VYM,VANGUARD WHITEHALL FDS,10782,-1190,1.38M,-152.56K,-9.9%,0.54%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,1536244,-8221,57.15M,-305.82K,-0.5%,22.5%
