CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
594972408,MSTR,MICROSTRATEGY INC,60000,54000,10.12M,9.1M,+900%,15.1%
02079K305,GOOGL,ALPHABET INC,17640,17640,2.93M,2.93M,NEW,4.4%
767204100,RIO,RIO TINTO PLC,37275,37275,2.65M,2.65M,NEW,4%
03027X100,AMT,AMERICAN TOWER CORP NEW,6005,6005,1.4M,1.4M,NEW,2.1%
00130H105,AES,AES CORP,65631,65631,1.32M,1.32M,NEW,2%
336433107,FSLR,FIRST SOLAR INC,5214,5214,1.3M,1.3M,NEW,1.9%
26853E102,EH,EHANG HLDGS LTD,83965,83965,1.19M,1.19M,NEW,1.8%
00108J109,ACMR,ACM RESH INC,44401,44401,901.34K,901.34K,NEW,1.3%
595112103,MU,MICRON TECHNOLOGY INC,8235,8235,854.05K,854.05K,NEW,1.3%
47215P106,JD,JD.COM INC,20839,20839,833.56K,833.56K,NEW,1.2%
G38644103,GCT,GIGACLOUD TECHNOLOGY INC,35234,35234,809.68K,809.68K,NEW,1.2%
29258Y103,EXK,ENDEAVOUR SILVER CORP,199467,199467,785.9K,785.9K,NEW,1.2%
46591M109,JOYY,JOYY INC,21112,21112,765.1K,765.1K,NEW,1.1%
45781V101,IIPR,INNOVATIVE INDL PPTYS INC,5119,5119,689.02K,689.02K,NEW,1%
889478103,TOL,TOLL BROTHERS INC,4262,4262,658.44K,658.44K,NEW,0.98%
26884L109,EQT,EQT CORP,17945,17945,657.5K,657.5K,NEW,0.98%
G0457F107,ARCO,ARCOS DORADOS HOLDINGS INC,75000,75000,654K,654K,NEW,0.98%
37960A438,CLIP,GLOBAL X FDS,6500,6500,653.25K,653.25K,NEW,0.98%
745867101,PHM,PULTE GROUP INC,4533,4533,650.62K,650.62K,NEW,0.97%
82575P107,SBSW,SIBANYE STILLWATER LTD,157122,157122,645.77K,645.77K,NEW,0.96%
464287457,SHY,ISHARES TR,7500,7500,623.62K,623.62K,NEW,0.93%
81141R100,SE,SEA LTD,10600,6600,999.37K,622.25K,+165%,1.5%
78463V107,GLD,SPDR GOLD TR,2500,2500,607.65K,607.65K,NEW,0.91%
16934Q802,CIM,CHIMERA INVT CORP,35000,35000,554.05K,554.05K,NEW,0.83%
596680108,MSEX,MIDDLESEX WTR CO,7256,7256,473.38K,473.38K,NEW,0.71%
502160104,LXU,LSB INDS INC,40000,40000,321.6K,321.6K,NEW,0.48%
36118L106,FUTU,FUTU HLDGS LTD,3289,3289,314.59K,314.59K,NEW,0.47%
G9456A100,GLNG,GOLAR LNG LTD,8276,8276,304.23K,304.23K,NEW,0.45%
91688F104,UPWK,UPWORK INC,25500,25500,266.48K,266.48K,NEW,0.4%
30303M102,META,META PLATFORMS INC,5805,450,3.32M,257.6K,+8.4%,5%
722304102,PDD,PDD HOLDINGS INC,34500,1900,4.65M,256.14K,+5.8%,6.9%
464287630,IWN,ISHARES TR,1500,1500,250.23K,250.23K,NEW,0.37%
254687106,DIS,DISNEY WALT CO,2500,2500,240.47K,240.47K,NEW,0.36%
88557W101,QFIN,QIFU TECHNOLOGY INC,7683,7683,229.03K,229.03K,NEW,0.34%
29786A106,ETSY,ETSY INC,4000,4000,222.12K,222.12K,NEW,0.33%
