CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
92840M102,VST,VISTRA CORP,250000,250000,29.64M,29.64M,NEW,5.5%
199908104,FIX,COMFORT SYS USA INC,73969,73969,28.87M,28.87M,NEW,5.4%
92537N108,VRT,VERTIV HOLDINGS CO,350000,280000,34.82M,27.86M,+400%,6.5%
144285103,CRS,CARPENTER TECHNOLOGY CORP,260483,160483,41.57M,25.61M,+160.5%,7.7%
31620R303,FNF,FIDELITY NATIONAL FINANCIAL,290421,290421,18.02M,18.02M,NEW,3.3%
336433107,FSLR,FIRST SOLAR INC,46054,46054,11.49M,11.49M,NEW,2.1%
007903107,AMD,ADVANCED MICRO DEVICES INC,70000,70000,11.49M,11.49M,NEW,2.1%
368736104,GNRC,GENERAC HLDGS INC,157040,57040,24.95M,9.06M,+57%,4.6%
52603B107,TREE,LENDINGTREE INC NEW,290000,141140,16.83M,8.19M,+94.8%,3.1%
83125X103,SNBRQ,SLEEP NUMBER CORP,352809,352809,6.46M,6.46M,NEW,1.2%
20459V105,GPGI,COMPOSECURE INC,300295,300295,4.21M,4.21M,NEW,0.78%
023135106,AMZN,AMAZON COM INC,180000,19471,33.54M,3.63M,+12.1%,6.2%
67059N108,NTNX,NUTANIX INC,190721,30721,11.3M,1.82M,+19.2%,2.1%
538034109,LYV,LIVE NATION ENTERTAINMENT IN,200000,11500,21.9M,1.26M,+6.1%,4.1%
G25508105,CRH,CRH PLC,210043,10043,19.48M,931.39K,+5%,3.6%
55306N104,MKSI,MKS INSTRS INC,100001,5001,10.87M,543.66K,+5.3%,2%
127190304,CACI,CACI INTL INC,62015,-193,31.29M,-97.38K,-0.3%,5.8%
65249B109,NWSA,NEWS CORP NEW,800135,-12000,21.31M,-319.56K,-1.5%,4%
92552R406,PRSU,VIAD CORP,695244,-67476,24.91M,-2.42M,-8.8%,4.6%
92511U102,VRRM,VERRA MOBILITY CORP,0,-200000,0,-5.44M,CLOSE,0%
87256C101,TKO,TKO GROUP HOLDINGS INC,259583,-74097,32.11M,-9.17M,-22.2%,6%
606710200,MITK,MITEK SYS INC,2070000,-1102011,17.95M,-9.55M,-34.7%,3.3%
G27358103,DESP,DESPEGAR COM CORP,1880000,-803013,23.31M,-9.96M,-29.9%,4.3%
02079K107,GOOG,ALPHABET INC,0,-60000,0,-11.01M,CLOSE,0%
03831W108,APP,APPLOVIN CORP,150000,-101752,19.58M,-13.28M,-40.4%,3.6%
922417100,VECO,VEECO INSTRS INC DEL,0,-369512,0,-17.26M,CLOSE,0%
136385101,CNQ,CANADIAN NAT RES LTD,0,-605148,0,-21.54M,CLOSE,0%
30303M102,META,META PLATFORMS INC,25000,-51800,14.31M,-29.65M,-67.4%,2.7%
81141R100,SE,SEA LTD,300000,-334227,28.28M,-31.51M,-52.7%,5.3%
653656108,NICE,NICE LTD,0,-197100,0,-33.9M,CLOSE,0%
Total,,,,,538.49M,-6.02M,-1.2%,100%
