CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
023939101,AMTM,AMENTUM HOLDINGS,93000,93000,3M,3M,NEW,0.56%
047649108,ATKR,ATKORE,64000,25000,5.41M,2.11M,+64.1%,1%
654106103,NKE,NIKE CL B,16000,16000,1.42M,1.42M,NEW,0.26%
942749102,WTS,WATTS WATER,41000,5000,8.43M,1.03M,+13.9%,1.6%
45826H109,ITGR,INTEGER HOLDINGS,99000,7000,12.86M,909.08K,+7.6%,2.4%
04035M102,ARHS,ARHAUS,553000,72000,6.81M,887.05K,+15%,1.3%
955306105,WST,WEST PHARMACEUTICAL SERVICES,19000,3000,5.56M,877.74K,+18.8%,1%
038222105,AMAT,APPLIED MATERIALS,164000,1000,33.06M,201.56K,+0.6%,6.2%
550021109,LULU,LULULEMON ATHLETICA,1000,1000,195K,195K,NEW,0.04%
227046109,CROX,CROCS,87000,1000,12.54M,144.17K,+1.2%,2.3%
002896207,ANF,ABERCROMBIE & FITCH,82000,1000,11.4M,139.05K,+1.2%,2.1%
171779309,CIEN,CIENA,531000,2000,32.68M,123.08K,+0.4%,6.1%
466313103,JBL,JABIL,289000,1000,34.62M,119.81K,+0.3%,6.4%
109641100,EAT,BRINKER INTERNATIONAL,213000,1000,16.26M,76.35K,+0.5%,3%
88023U101,SGI,TEMPUR SEALY INTERNATIONAL,256000,1000,13.98M,54.61K,+0.4%,2.6%
876030107,TPR,TAPESTRY,290000,1000,13.62M,46.96K,+0.3%,2.5%
40434L105,HPQ,HP,480000,1000,17.22M,35.88K,+0.2%,3.2%
M5425M103,INMD,INMODE,595000,2000,10.08M,33.89K,+0.3%,1.9%
57638P104,MBC,MASTERBRAND,180000,1000,3.34M,18.53K,+0.6%,0.62%
934423104,WBD,WARNER BROS DISCOVERY INC,1042000,1000,8.6M,8.25K,+0.1%,1.6%
620076307,MSI,MOTOROLA SOLUTIONS,57000,0,25.61M,0,NO CHANGE,4.8%
747525103,QCOM,QUALCOMM,86000,0,14.69M,0,NO CHANGE,2.7%
036752103,ELV,ELEVANCE HEALTH,28000,0,14.63M,0,NO CHANGE,2.7%
09857L108,BKNG,BOOKING HOLDINGS,3000,0,14.49M,0,NO CHANGE,2.7%
55024U109,LITE,LUMENTUM,219000,0,13.9M,0,NO CHANGE,2.6%
G51502105,JCI,JOHNSON CONTROLS,160000,0,12.45M,0,NO CHANGE,2.3%
67066G104,NVDA,NVIDIA,101000,0,12.25M,0,NO CHANGE,2.3%
46982L108,J,JACOBS SOLUTIONS,93000,0,12.16M,0,NO CHANGE,2.3%
882508104,TXN,TEXAS INSTRUMENTS,58000,0,12.07M,0,NO CHANGE,2.2%
37940X102,GPN,GLOBAL PAYMENTS,106000,0,10.89M,0,NO CHANGE,2%
594918104,MSFT,MICROSOFT,24000,0,10.53M,0,NO CHANGE,2%
31428X106,FDX,FEDEX CORP,38000,0,10.4M,0,NO CHANGE,1.9%
34964C106,FBIN,FORTUNE BRANDS,115000,0,10.29M,0,NO CHANGE,1.9%
037833100,AAPL,APPLE,44000,0,10.27M,0,NO CHANGE,1.9%
285512109,EA,ELECTRONIC ARTS INC,63000,0,9.01M,0,NO CHANGE,1.7%
883556102,TMO,THERMO FISHER SCIENTIFIC,14000,0,8.82M,0,NO CHANGE,1.6%
016255101,ALGN,ALIGN TECHNOLOGY,33000,0,8.4M,0,NO CHANGE,1.6%
90384S303,ULTA,ULTA BEAUTY,20000,0,7.93M,0,NO CHANGE,1.5%
911363109,URI,UNITED RENTALS,9000,0,7.04M,0,NO CHANGE,1.3%
679580100,ODFL,OLD DOMINION FREIGHT LINE,34000,0,6.84M,0,NO CHANGE,1.3%
159864107,CRL,CHARLES RIVER LABORATORIES,33000,0,6.45M,0,NO CHANGE,1.2%
336433107,FSLR,FIRST SOLAR INC,10000,0,2.59M,0,NO CHANGE,0.48%
09062X103,BIIB,BIOGEN,11000,0,2.21M,0,NO CHANGE,0.41%
05465P101,AXNX,AXONICS,25000,0,1.77M,0,NO CHANGE,0.33%
98985Y108,ZYME,ZYMEWORKS INC,97000,0,1.22M,0,NO CHANGE,0.23%
136635109,CSIQ,CANADIAN SOLAR,27000,-24000,449K,-399.11K,-47.1%,0.08%
19247G107,COHR,COHERENT,277000,-52000,24.59M,-4.62M,-15.8%,4.6%
62944T105,NVR,NVR,1000,-1000,14.03M,-14.03M,-50%,2.6%
Total,,,,,537.05M,-7.61M,-1.5%,100%
