CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,142113,133833,24.68M,23.24M,+1616.3%,7.3%
11135F101,AVGO,BROADCOM INC,121150,116410,20.9M,20.08M,+2455.9%,6.2%
629377508,NRG,NRG ENERGY INC,173700,173700,15.82M,15.82M,NEW,4.7%
19260Q107,COIN,COINBASE GLOBAL INC,63040,63040,11.23M,11.23M,NEW,3.3%
13321L108,CCJ,CAMECO CORP,184400,184400,8.81M,8.81M,NEW,2.6%
65339F101,NEE,NEXTERA ENERGY INC,89000,89000,7.52M,7.52M,NEW,2.2%
82509L107,SHOP,SHOPIFY INC,89000,89000,7.13M,7.13M,NEW,2.1%
01609W102,BABA,ALIBABA GROUP HLDG LTD,61600,61600,6.54M,6.54M,NEW,1.9%
36266G107,GEHC,GE HEALTHCARE TECHNOLOGIES I,58500,58500,5.49M,5.49M,NEW,1.6%
722304102,PDD,PDD HOLDINGS INC,41900,40700,5.65M,5.49M,+3391.7%,1.7%
02079K305,GOOGL,ALPHABET INC,30800,30800,5.11M,5.11M,NEW,1.5%
023135106,AMZN,AMAZON COM INC,84041,25941,15.66M,4.83M,+44.6%,4.7%
03769M106,APO,APOLLO GLOBAL MGMT INC,71200,35200,8.89M,4.4M,+97.8%,2.6%
697435105,PANW,PALO ALTO NETWORKS INC,10400,10400,3.55M,3.55M,NEW,1.1%
90353T100,UBER,UBER TECHNOLOGIES INC,49750,46750,3.74M,3.51M,+1558.3%,1.1%
88339J105,TTD,THE TRADE DESK INC,31400,31400,3.44M,3.44M,NEW,1%
594918104,MSFT,MICROSOFT CORP,33750,7970,14.52M,3.43M,+30.9%,4.3%
21871X109,CRBG,COREBRIDGE FINL INC,112000,112000,3.27M,3.27M,NEW,0.97%
19247G107,COHR,COHERENT CORP,29800,29800,2.65M,2.65M,NEW,0.79%
007903107,AMD,ADVANCED MICRO DEVICES INC,7621,6121,1.25M,1M,+408.1%,0.37%
500767306,KWEB,KRANESHARES TRUST,30500,22500,1.04M,765.45K,+281.2%,0.31%
369604301,GE,GE AEROSPACE,3750,3750,707.17K,707.17K,NEW,0.21%
443201108,HWM,HOWMET AEROSPACE INC,2500,2500,250.62K,250.62K,NEW,0.07%
36118L106,FUTU,FUTU HLDGS LTD,7400,1400,707.81K,133.91K,+23.3%,0.21%
81141R100,SE,SEA LTD,1900,1400,179.13K,131.99K,+280%,0.05%
146869102,CVNA,CARVANA CO,600,600,104.47K,104.47K,NEW,0.03%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,2600,2600,96.72K,96.72K,NEW,0.03%
48241A105,KB,KB FINL GROUP INC,400,400,24.7K,24.7K,NEW,<.01%
22266T109,CPNG,COUPANG INC,1500,300,36.83K,7.37K,+25%,0.01%
89677Q107,TCOM,TRIP COM GROUP LTD,7000,0,416.01K,0,NO CHANGE,0.12%
00724F101,ADBE,ADOBE INC,500,0,258.89K,0,NO CHANGE,0.08%
46625H100,JPM,JPMORGAN CHASE & CO.,1000,0,210.86K,0,NO CHANGE,0.06%
437076102,HD,HOME DEPOT INC,500,0,202.6K,0,NO CHANGE,0.06%
44332N106,HTHT,H WORLD GROUP LTD,2500,0,93K,0,NO CHANGE,0.03%
45104G104,IBN,ICICI BANK LIMITED,0,-700,0,-20.17K,CLOSE,0%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,300,-300,27.89K,-27.89K,-50%,<.01%
824596100,SHG,Shinhan Financial Group Co L,0,-1200,0,-41.77K,CLOSE,0%
78464A870,XBI,SPDR SER TR,0,-1400,0,-129.79K,CLOSE,0%
92826C839,V,VISA INC,1000,-500,274.95K,-137.47K,-33.3%,0.08%
46434G772,EWT,ISHARES INC,1600,-3100,86.19K,-167K,-66%,0.03%
254687106,DIS,DISNEY WALT CO,0,-2000,0,-198.58K,CLOSE,0%
22160K105,COST,COSTCO WHSL CORP NEW,500,-230,443.26K,-203.9K,-31.5%,0.13%
654106103,NKE,NIKE Inc,0,-3000,0,-226.11K,CLOSE,0%
038222105,AMAT,APPLIED MATLS INC,0,-1000,0,-235.99K,CLOSE,0%
97717W851,DXJ,WISDOMTREE TR,0,-2500,0,-282.05K,CLOSE,0%
88160R101,TSLA,Tesla Inc,0,-1900,0,-375.97K,CLOSE,0%
921910816,MGK,VANGUARD WORLD FD,300,-1200,96.58K,-386.34K,-80%,0.03%
464286822,EWW,ISHARES INC,0,-7000,0,-396.27K,CLOSE,0%
46429B598,INDA,ISHARES TR,1300,-7000,76.09K,-409.71K,-84.3%,0.02%
56585A102,MPC,MARATHON PETE CORP,0,-3000,0,-520.44K,CLOSE,0%
92840M102,VST,VISTRA CORP,175400,-7400,20.79M,-877.2K,-4%,6.2%
21037T109,CEG,CONSTELLATION ENERGY CORP,68700,-5900,17.86M,-1.53M,-7.9%,5.3%
30303M102,META,META PLATFORMS INC,33123,-3337,18.96M,-1.91M,-9.2%,5.6%
G29183103,ETN,EATON CORP PLC,24980,-6420,8.28M,-2.13M,-20.4%,2.5%
532457108,LLY,ELI LILLY & CO,11900,-3150,10.54M,-2.79M,-20.9%,3.1%
24703L202,DELL,DELL TECHNOLOGIES INC,6502,-25558,770.75K,-3.03M,-79.7%,0.23%
67066G104,NVDA,NVIDIA CORPORATION,420200,-25250,51.03M,-3.07M,-5.7%,15.2%
G6700G107,NVT,nVent Electric PLC,0,-61700,0,-4.73M,CLOSE,0%
042068205,ARM,ARM HOLDINGS PLC,68050,-33930,9.73M,-4.85M,-33.3%,2.9%
86800U104,SUPER,Super Micro Computer Inc,0,-6330,0,-5.19M,CLOSE,0%
36828A101,GEV,GE VERNOVA INC,25200,-20500,6.43M,-5.23M,-44.9%,1.9%
74762E102,PWR,QUANTA SVCS INC,0,-24300,0,-6.17M,CLOSE,0%
09857L108,BKNG,Booking Holdings Inc,0,-1600,0,-6.34M,CLOSE,0%
29084Q100,EME,EMCOR Group Inc,0,-18900,0,-6.9M,CLOSE,0%
571903202,MAR,MARRIOTT INTL INC NEW,0,-29300,0,-7.08M,CLOSE,0%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,0,-19700,0,-7.55M,CLOSE,0%
02079K107,GOOG,ALPHABET INC,4350,-45850,727.28K,-7.67M,-91.3%,0.22%
26856L103,ELF,E L F Beauty Inc,0,-36750,0,-7.74M,CLOSE,0%
037833100,AAPL,APPLE INC,700,-33700,163.1K,-7.85M,-98%,0.05%
595112103,MU,MICRON TECHNOLOGY INC,10029,-119371,1.04M,-12.38M,-92.2%,0.31%
92537N108,VRT,VERTIV HOLDINGS CO,83900,-159600,8.35M,-15.88M,-65.5%,2.5%
Total,,,,,335.86M,24.12M,+7.9%,100%
