CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
89677Q107,TCOM,TRIP COM GROUP LTD,450000,450000,26.74M,26.74M,NEW,11.4%
093712107,BE,BLOOM ENERGY CORP,561381,-8465,5.93M,-89.39K,-1.5%,2.5%
482497104,BEKE,KE HLDGS INC,657974,-9921,13.1M,-197.53K,-1.5%,5.6%
65340P106,NXE,NEXGEN ENERGY LTD,2588169,-39024,16.9M,-254.83K,-1.5%,7.2%
45104G104,IBN,ICICI BANK LIMITED,1695552,-25566,50.61M,-763.15K,-1.5%,21.6%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,180000,-33688,16.73M,-3.13M,-15.8%,7.1%
13321L108,CCJ,CAMECO CORP,640000,-238376,30.57M,-11.38M,-27.1%,13%
722304102,PDD,PDD HOLDINGS INC,247000,-130372,33.3M,-17.58M,-34.5%,14.2%
67066G104,NVDA,NVIDIA CORPORATION,335000,-475000,40.68M,-57.68M,-58.6%,17.3%
Total,,,,,234.56M,-64.34M,-21.8%,100%
