CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,2026277,837302,351.9M,145.41M,+70.4%,55%
833445109,SNOW,SNOWFLAKE INC,36439,15018,4.19M,1.72M,+70.1%,0.65%
617700109,MORN,MORNINGSTAR INC,4100,4100,1.31M,1.31M,NEW,0.2%
58506Q109,MEDP,MEDPACE HLDS INC,3400,3400,1.13M,1.13M,NEW,0.18%
12510Q100,CCC,CCC INTELLIGENT SOLUTIONS HL,97900,97900,1.08M,1.08M,NEW,0.17%
23804L103,DDOG,DATADOG INC,45803,7669,5.27M,882.4K,+20.1%,0.82%
852234103,XYZ,BLOCK INC,103907,0,6.98M,0,NO CHANGE,1.1%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,88630,0,5.47M,0,NO CHANGE,0.85%
18915M107,NET,CLOUDFLARE INC,32391,0,2.62M,0,NO CHANGE,0.41%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,14621,-813,5.39M,-299.61K,-5.3%,0.84%
M7S64H106,MNDY,MONDAY COM LTD,44204,-2099,12.28M,-583.04K,-4.5%,1.9%
26603R106,DUOL,DUOLINGO INC,23172,-4163,6.53M,-1.17M,-15.2%,1%
G29018101,DLO,DLOCAL LTD,0,-342368,0,-2.77M,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,1438022,-795408,174.63M,-96.59M,-35.6%,27.3%
30303M102,META,META PLATFORMS INC,107197,-414609,61.36M,-237.34M,-79.5%,9.6%
Total,,,,,640.15M,-187.21M,-23.6%,100%
