CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
19260Q107,COIN,COINBASE GLOBAL INC,4515596,0,804.54M,0,NO CHANGE,100%
Total,,,,,804.54M,0,+0%,100%
