CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
92840M102,VST,VISTRA CORP,447768,427772,53.08M,50.71M,+2139.3%,7.4%
21037T109,CEG,CONSTELLATION ENERGY CORP,193500,193500,50.31M,50.31M,NEW,7%
594972408,MSTR,MICROSTRATEGY INC,181103,181103,30.53M,30.53M,NEW,4.3%
19260Q107,COIN,COINBASE GLOBAL INC,167010,167010,29.76M,29.76M,NEW,4.2%
722304102,PDD,PDD HOLDINGS INC,186000,186000,25.07M,25.07M,NEW,3.5%
500767306,KWEB,KRANESHARES TRUST,692300,692300,23.55M,23.55M,NEW,3.3%
46438F101,IBIT,ISHARES BITCOIN TRUST ETF,530000,530000,19.15M,19.15M,NEW,2.7%
47215P106,JD,JD.COM INC,240501,240501,9.62M,9.62M,NEW,1.3%
11135F101,AVGO,BROADCOM INC,53177,53177,9.17M,9.17M,NEW,1.3%
30303M102,META,META PLATFORMS INC,190059,13879,108.8M,7.94M,+7.9%,15.2%
25459W458,SOXL,DIREXION SHS ETF TR,383010,205910,14.05M,7.55M,+116.3%,2%
91332U101,U,UNITY SOFTWARE INC,222010,222010,5.02M,5.02M,NEW,0.7%
37954Y830,COPX,GLOBAL X FDS,85615,85615,4.05M,4.05M,NEW,0.56%
171779309,CIEN,CIENA CORP,60853,60853,3.75M,3.75M,NEW,0.52%
482497104,BEKE,KE HLDGS INC,167734,167734,3.34M,3.34M,NEW,0.47%
M7S64H106,MNDY,MONDAY COM LTD,10226,10226,2.84M,2.84M,NEW,0.4%
57776J100,MXL,MAXLINEAR INC,178485,178485,2.58M,2.58M,NEW,0.36%
023135106,AMZN,AMAZON COM INC,496224,12512,92.46M,2.33M,+2.6%,12.9%
G25457105,CRDO,CREDO TECHNOLOGY GROUP HOLDI,180940,66546,5.57M,2.05M,+58.2%,0.78%
01609W102,BABA,ALIBABA GROUP HLDG LTD,13000,13000,1.38M,1.38M,NEW,0.19%
458140100,INTC,INTEL CORP,30000,30000,703.8K,703.8K,NEW,0.1%
874080104,TAL,TAL EDUCATION GROUP,55000,55000,651.2K,651.2K,NEW,0.09%
46267X108,IQ,IQIYI INC,183000,183000,523.38K,523.38K,NEW,0.07%
17275R102,CSCO,CISCO SYS INC,100,100,5.32K,5.32K,NEW,<.01%
747525103,QCOM,QUALCOMM INC,0,-100,0,-19.92K,CLOSE,0%
04302A104,AIP,ARTERIS INC,0,-73710,0,-553.56K,CLOSE,0%
67079K100,SMR,NUSCALE PWR CORP,0,-53877,0,-629.82K,CLOSE,0%
N07059210,ASML,ASML HOLDING N V,600,-2280,499.95K,-1.9M,-79.2%,0.07%
031652100,AMKR,AMKOR TECHNOLOGY INC,0,-54000,0,-2.16M,CLOSE,0%
36828A101,GEV,GE VERNOVA INC,0,-23835,0,-4.09M,CLOSE,0%
55405Y100,MTSI,MACOM TECH SOLUTIONS HLDGS I,0,-62003,0,-6.91M,CLOSE,0%
958102105,WDC,WESTERN DIGITAL CORP.,0,-91569,0,-6.94M,CLOSE,0%
042068205,ARM,ARM HOLDINGS PLC,0,-61900,0,-10.13M,CLOSE,0%
032095101,APH,AMPHENOL CORP NEW,0,-178000,0,-11.99M,CLOSE,0%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,43057,-100953,7.48M,-17.53M,-70.1%,1%
67066G104,NVDA,NVIDIA CORPORATION,880960,-161666,106.98M,-19.63M,-15.5%,14.9%
88160R101,TSLA,TESLA INC,392803,-91177,102.77M,-23.85M,-18.8%,14.3%
91347P105,OLED,UNIVERSAL DISPLAY CORP,13561,-150807,2.85M,-31.65M,-91.7%,0.4%
594918104,MSFT,MICROSOFT CORP,0,-175000,0,-78.22M,CLOSE,0%
037833100,AAPL,APPLE INC,0,-457958,0,-96.46M,CLOSE,0%
Total,,,,,716.55M,-20.06M,-2.9%,100%
