CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
11135F101,AVGO,BROADCOM INC,2039604,1879858,351.83M,324.28M,+1176.8%,4.9%
146869102,CVNA,CARVANA CO,935919,935919,162.95M,162.95M,NEW,2.3%
92537N108,VRT,VERTIV HOLDINGS CO,1110834,1110834,110.52M,110.52M,NEW,1.6%
49845K101,KVYO,KLAVIYO INC,3600606,3092725,127.39M,109.42M,+608.9%,1.8%
771049103,RBLX,ROBLOX CORP,2428625,2428625,107.49M,107.49M,NEW,1.5%
609839105,MPWR,MONOLITHIC PWR SYS INC,200490,102380,185.35M,94.65M,+104.4%,2.6%
023135106,AMZN,AMAZON COM INC,2872454,438122,535.22M,81.64M,+18%,7.5%
226718104,CRTO,CRITEO S A,2519864,1756507,101.4M,70.68M,+230.1%,1.4%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,247014,247014,69.28M,69.28M,NEW,0.97%
79466L302,CRM,SALESFORCE INC,226765,226765,62.07M,62.07M,NEW,0.87%
15101Q207,CLS,CELESTICA INC,8467244,975163,432.85M,49.85M,+13%,6.1%
65249B109,NWSA,NEWS CORP NEW,1674250,1674250,44.59M,44.59M,NEW,0.63%
722304102,PDD,PDD HOLDINGS INC,1527323,322629,205.9M,43.49M,+26.8%,2.9%
G3323L100,FN,FABRINET,855767,175684,202.34M,41.54M,+25.8%,2.8%
816850101,SMTC,SEMTECH CORP,703600,703600,32.13M,32.13M,NEW,0.45%
M98068105,WIX,WIX COM LTD,690765,165810,115.48M,27.72M,+31.6%,1.6%
03823U102,AAOI,APPLIED OPTOELECTRONICS INC,1128238,1128238,16.15M,16.15M,NEW,0.23%
58733R102,MELI,MERCADOLIBRE INC,91360,3027,187.47M,6.21M,+3.4%,2.6%
40171V100,GWRE,GUIDEWIRE SOFTWARE INC,972743,31512,177.95M,5.76M,+3.3%,2.5%
M2682V108,CYBR,CYBERARK SOFTWARE LTD,460964,14927,134.42M,4.35M,+3.3%,1.9%
M7S64H106,MNDY,MONDAY COM LTD,402447,13033,111.79M,3.62M,+3.3%,1.6%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,252635,16971,43.88M,2.95M,+7.2%,0.62%
443573100,HUBS,HUBSPOT INC,181328,0,96.39M,0,NO CHANGE,1.4%
888787108,TOST,TOAST INC,7402004,-461105,209.55M,-13.05M,-5.9%,2.9%
19247G107,COHR,COHERENT CORP,2363913,-147270,210.18M,-13.09M,-5.9%,2.9%
26603R106,DUOL,DUOLINGO INC,1368782,-51855,386.02M,-14.62M,-3.7%,5.4%
22266T109,CPNG,COUPANG INC,7919803,-626483,194.43M,-15.38M,-7.3%,2.7%
679295105,OKTA,OKTA INC,2182419,-219154,162.24M,-16.29M,-9.1%,2.3%
N14506104,ESTC,ELASTIC N V,0,-189552,0,-21.59M,CLOSE,0%
87305R109,TTMI,TTM TECHNOLOGIES INC,0,-1168300,0,-22.7M,CLOSE,0%
26142V105,DKNG,DRAFTKINGS INC NEW,4555005,-627482,178.56M,-24.6M,-12.1%,2.5%
60937P106,MDB,MONGODB INC,0,-102308,0,-25.57M,CLOSE,0%
G6683N103,NU,NU HLDGS LTD,22516766,-1928486,307.35M,-26.32M,-7.9%,4.3%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,3741891,-1386862,76.56M,-28.38M,-27%,1.1%
093712107,BE,BLOOM ENERGY CORP,0,-2448364,0,-29.97M,CLOSE,0%
03831W108,APP,APPLOVIN CORP,2965513,-244839,387.15M,-31.96M,-7.6%,5.4%
336433107,FSLR,FIRST SOLAR INC,0,-143045,0,-32.25M,CLOSE,0%
83304A106,SNAP,SNAP INC,0,-2727074,0,-45.3M,CLOSE,0%
30303M102,META,META PLATFORMS INC,745414,-93288,426.7M,-53.4M,-11.1%,6%
595112103,MU,MICRON TECHNOLOGY INC,0,-447555,0,-58.87M,CLOSE,0%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,0,-206899,0,-63.67M,CLOSE,0%
02079K305,GOOGL,ALPHABET INC,2398303,-572118,397.76M,-94.89M,-19.3%,5.6%
037833100,AAPL,APPLE INC,0,-548698,0,-115.57M,CLOSE,0%
747525103,QCOM,QUALCOMM INC,0,-673920,0,-134.23M,CLOSE,0%
72352L106,PINS,PINTEREST INC,0,-3443489,0,-151.75M,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,3465001,-1409090,420.79M,-171.12M,-28.9%,5.9%
594918104,MSFT,MICROSOFT CORP,366948,-721620,157.9M,-310.51M,-66.3%,2.2%
Total,,,,,7.13B,-43.77M,-0.6%,100%
