CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
084423102,WRB,W R BERKLEY CORPORATION,10125,3375,574K,191.33K,+50%,0.14%
67066G104,NVDA,NVIDIA CORP,365710,0,44.41M,0,NO CHANGE,11.1%
037833100,AAPL,APPLE INC,81169,0,18.91M,0,NO CHANGE,4.7%
023135106,AMZN,AMAZON COM INC,96793,0,18.04M,0,NO CHANGE,4.5%
594918104,MSFT,MICROSOFT CORP,34302,0,14.76M,0,NO CHANGE,3.7%
30303M102,META,FACEBOOK INC,22500,0,12.88M,0,NO CHANGE,3.2%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,26500,0,12.2M,0,NO CHANGE,3%
007903107,AMD,ADVANCED MICRO DEVICES INC,48318,0,7.93M,0,NO CHANGE,2%
02079K107,GOOG,ALPHABET INC,46055,0,7.7M,0,NO CHANGE,1.9%
46625H100,JPM,JPMORGAN CHASE & CO,35296,0,7.44M,0,NO CHANGE,1.9%
30231G102,XOM,EXXON MOBIL CORP,62066,0,7.28M,0,NO CHANGE,1.8%
369604301,GE,GENERAL ELECTRIC CO,38301,0,7.22M,0,NO CHANGE,1.8%
87165B103,SYF,SYNCHRONY FINL,132073,0,6.59M,0,NO CHANGE,1.6%
68389X105,ORCL,ORACLE CORP,37250,0,6.35M,0,NO CHANGE,1.6%
57636Q104,MA,MASTERCARD INCORPORATED,11829,0,5.84M,0,NO CHANGE,1.5%
82509L107,SHOP,SHOPIFY INC,70000,0,5.61M,0,NO CHANGE,1.4%
00287Y109,ABBV,ABBVIE INC,27900,0,5.51M,0,NO CHANGE,1.4%
931142103,WMT,WALMART INC,65550,0,5.29M,0,NO CHANGE,1.3%
02079K305,GOOGL,ALPHABET INC,31140,0,5.17M,0,NO CHANGE,1.3%
949746101,WFC,WELLS FARGO CO NEW,88052,0,4.97M,0,NO CHANGE,1.2%
79466L302,CRM,SALESFORCE COM INC,18009,0,4.93M,0,NO CHANGE,1.2%
92826C839,V,VISA INC,17375,0,4.78M,0,NO CHANGE,1.2%
478160104,JNJ,JOHNSON & JOHNSON,28900,0,4.68M,0,NO CHANGE,1.2%
G491BT108,IVZ,INVESCO LTD,255393,0,4.49M,0,NO CHANGE,1.1%
22160K105,COST,COSTCO WHSL CORP NEW,5016,0,4.45M,0,NO CHANGE,1.1%
031162100,AMGN,AMGEN INC,13609,0,4.38M,0,NO CHANGE,1.1%
548661107,LOW,LOWES COS INC,15320,0,4.15M,0,NO CHANGE,1%
92343V104,VZ,VERIZON COMMUNICATIONS INC,92263,0,4.14M,0,NO CHANGE,1%
38141G104,GS,GOLDMAN SACHS GROUP INC,8000,0,3.96M,0,NO CHANGE,0.99%
172967424,C,CITIGROUP INC,61471,0,3.85M,0,NO CHANGE,0.96%
20030N101,CMCSA,COMCAST CORP NEW,88000,0,3.68M,0,NO CHANGE,0.92%
345370860,F,FORD MTR CO DEL,345157,0,3.65M,0,NO CHANGE,0.91%
724479100,PBI,PITNEY BOWES INC,511059,0,3.64M,0,NO CHANGE,0.91%
254687106,DIS,DISNEY WALT CO,36407,0,3.5M,0,NO CHANGE,0.88%
91324P102,UNH,UNITED HEALTH GROUP INC,5918,0,3.46M,0,NO CHANGE,0.87%
166764100,CVX,CHEVRON CORP NEW,22200,0,3.27M,0,NO CHANGE,0.82%
717081103,PFE,PFIZER INC,111527,0,3.23M,0,NO CHANGE,0.81%
00206R102,T,AT&T INC,143689,0,3.16M,0,NO CHANGE,0.79%
617446448,MS,MORGAN STANLEY,30000,0,3.13M,0,NO CHANGE,0.78%
872540109,TJX,TJX COS INC NEW,26000,0,3.06M,0,NO CHANGE,0.76%
149123101,CAT,CATERPILLAR INC DEL,7800,0,3.05M,0,NO CHANGE,0.76%
025816109,AXP,AMERICAN EXPRESS CO,11000,0,2.98M,0,NO CHANGE,0.75%
438516106,HON,HONEYWELL INTL INC,14100,0,2.92M,0,NO CHANGE,0.73%
375558103,GILD,GILEAD SCIENCES INC,34000,0,2.85M,0,NO CHANGE,0.71%
354613101,BEN,FRANKLIN RES INC,140480,0,2.83M,0,NO CHANGE,0.71%
320517105,FHN,FIRST HORIZON NATL CORP,180082,0,2.8M,0,NO CHANGE,0.7%
053015103,ADP,AUTOMATIC DATA PROCESSING IN,10000,0,2.77M,0,NO CHANGE,0.69%
191216100,KO,COCA COLA CO,37000,0,2.66M,0,NO CHANGE,0.66%
