CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02079K305,GOOGL,ALPHABET INC-CL A,730000,730000,121.07M,121.07M,NEW,6.9%
79466L302,CRM,SALESFORCE.COM INC,360000,360000,98.54M,98.54M,NEW,5.6%
01609W102,BABA,ALIBABA GROUP HOLDING-SP ADR,790000,760000,83.83M,80.65M,+2533.3%,4.8%
64110L106,NFLX,NETFLIX INC,79000,74000,56.03M,52.49M,+1480%,3.2%
88160R101,TSLA,TESLA MOTORS INC,180000,180000,47.09M,47.09M,NEW,2.7%
009066101,ABNB,AIRBNB INC-CLASS A,358000,358000,45.4M,45.4M,NEW,2.6%
30303M102,META,META PLATFORMS INC,404000,69000,231.27M,39.5M,+20.6%,13.1%
22788C105,CRWD,CROWDSTRIKE HOLDINGS INC - A,130000,130000,36.46M,36.46M,NEW,2.1%
02079K107,GOOG,ALPHABET INC-CL C,160600,160600,26.85M,26.85M,NEW,1.5%
98980G102,ZS,ZSCALER INC,128000,128000,21.88M,21.88M,NEW,1.2%
45841N107,IBKR,INTERACTIVE BROKERS GRO-CL A,112600,112600,15.69M,15.69M,NEW,0.89%
770700102,HOOD,ROBINHOOD MARKETS INC - A,621000,621000,14.54M,14.54M,NEW,0.83%
06748M196,VXX,IPATH SERIES B S&P 500 VIX HEDGEFUND,214400,214400,10.63M,10.63M,NEW,0.6%
68389X105,ORCL,ORACLE CORP,60000,60000,10.22M,10.22M,NEW,0.58%
38141G104,GS,GOLDMAN SACHS GROUP INC,15000,15000,7.43M,7.43M,NEW,0.42%
M20791105,CAMT,CAMTEK LTD,80000,80000,6.39M,6.39M,NEW,0.36%
92343V104,VZ,VERIZON COMMUNICATIONS INC,140000,140000,6.29M,6.29M,NEW,0.36%
70450Y103,PYPL,PAYPAL HOLDINGS INC,80000,80000,6.24M,6.24M,NEW,0.35%
81141R100,SE,SEA LTD-ADR,60000,60000,5.66M,5.66M,NEW,0.32%
92840M102,VST,VISTRA CORP,46800,46800,5.55M,5.55M,NEW,0.32%
L8681T102,SPOT,SPOTIFY TECHNOLOGY SA,10000,10000,3.69M,3.69M,NEW,0.21%
58533E103,MPNGY,MEITUAN - UNSP ADR,70000,70000,2.98M,2.98M,NEW,0.17%
75734B100,RDDT,REDDIT INC-CL A,40000,40000,2.64M,2.64M,NEW,0.15%
461202103,INTU,INTUIT INC,4000,4000,2.48M,2.48M,NEW,0.14%
98980A105,ZTO,ZTO EXPRESS CAYMAN INC-ADR,97600,97600,2.42M,2.42M,NEW,0.14%
36118L106,FUTU,FUTU HOLDINGS LTD-ADR,19000,19000,1.82M,1.82M,NEW,0.1%
G6331P104,AOSL,ALPHA & OMEGA SEMICONDUCTOR,40000,40000,1.48M,1.48M,NEW,0.08%
23292E108,DIDIY,DIDI GLOBAL INC ADR,110000,0,517K,0,NO CHANGE,0.03%
76954A103,RIVN,RIVIAN AUTOMOTIVE INC-A,0,-40000,0,-536.8K,CLOSE,0%
35969L108,YMM,FULL TRUCK ALLIANCE -SPN ADR,0,-125000,0,-1M,CLOSE,0%
24703L202,DELL,DELL TECHNOLOGIES -C,0,-10000,0,-1.38M,CLOSE,0%
88034P109,TME,TENCENT MUSIC ENTERTAINM-ADR,0,-119700,0,-1.68M,CLOSE,0%
81762P102,NOW,SERVICENOW INC,0,-3000,0,-2.36M,CLOSE,0%
88032Q109,TCEHY,TENCENT HOLDINGS LTD-UNS ADR,0,-52475,0,-2.49M,CLOSE,0%
874039100,TSM,TAIWAN SEMICONDUCTOR-SP ADR,0,-15800,0,-2.75M,CLOSE,0%
11135F101,AVGO,BROADCOM INC,0,-21500,0,-34.52M,CLOSE,0%
747525103,QCOM,QUALCOMM INC,0,-211000,0,-42.03M,CLOSE,0%
647581206,EDU,NEW ORIENTAL EDUCATIO-SP ADR,1734100,-616200,131.51M,-46.73M,-26.2%,7.5%
722304102,PDD,PINDUODUO INC-ADR,1233700,-430460,166.32M,-58.03M,-25.9%,9.4%
89677Q107,TCOM,TRIP.COM GROUP LTD-ADR,1059000,-1216400,62.94M,-72.29M,-53.5%,3.6%
037833100,AAPL,APPLE INC,192000,-341360,44.74M,-79.54M,-64%,2.5%
594918104,MSFT,MICROSOFT CORP,466000,-362000,200.52M,-155.77M,-43.7%,11.4%
67066G104,NVDA,NVIDIA CORP,1475700,-1296800,179.21M,-157.48M,-46.8%,10.2%
023135106,AMZN,AMAZON.COM INC,538000,-1170280,100.25M,-218.06M,-68.5%,5.7%
Total,,,,,1.76B,-200.57M,-10.4%,100%
