CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
722304102,PDD,PDD HOLDINGS INC,1147200,603300,154.65M,81.33M,+110.9%,15.4%
36165L108,GDS,GDS HLDGS LTD,1920500,1920500,39.18M,39.18M,NEW,3.9%
66981J102,MNSO,MINISO GROUP HLDG LTD,5209650,22600,91.38M,396.4K,+0.4%,9.1%
36257Y109,GOTU,GAOTU TECHEDU INC,92050,62950,360.84K,246.76K,+216.3%,0.04%
037833100,AAPL,APPLE INC,214600,900,50M,209.7K,+0.4%,5%
35969L108,YMM,FULL TRUCK ALLIANCE CO LTD,16300,16300,146.86K,146.86K,NEW,0.01%
G29183103,ETN,EATON CORP PLC,1200,0,397.73K,0,NO CHANGE,0.04%
02079K305,GOOGL,ALPHABET INC,233650,-650,38.75M,-107.8K,-0.3%,3.9%
92763W103,VIPS,VIPSHOP HLDGS LTD,1513600,-17500,23.81M,-275.27K,-1.1%,2.4%
594918104,MSFT,MICROSOFT CORP,1850,-650,796.05K,-279.69K,-26%,0.08%
647581206,EDU,NEW ORIENTAL ED & TECHNOLOGY,956890,-5250,72.57M,-398.16K,-0.5%,7.2%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,7814200,-25200,290.69M,-937.44K,-0.3%,29%
67066G104,NVDA,NVIDIA CORPORATION,496500,-15000,60.29M,-1.82M,-2.9%,6%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,1035050,-173900,179.76M,-30.2M,-14.4%,17.9%
Total,,,,,1B,87.49M,+10.6%,100%
