CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
146869102,CVNA,CARVANA CO,1500000,95494,193.08M,12.29M,+6.8%,57.4%
81762P102,NOW,SERVICENOW INC,89500,4500,70.41M,3.54M,+5.3%,20.9%
14161W105,CDLX,CARDLYTICS INC,1218830,0,10.01M,0,NO CHANGE,3%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,200000,-40000,62.76M,-12.55M,-16.7%,18.7%
Total,,,,,336.25M,3.28M,+1.2%,100%
