CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67066G104,NVDA,NVIDIA CORPORATION,810000,710000,100.07M,87.71M,+710%,33.8%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,213688,213688,17.97M,17.97M,NEW,6.1%
722304102,PDD,PDD HOLDINGS INC,377372,120372,50.17M,16M,+46.8%,17%
482497104,BEKE,KE HLDGS INC,667895,667895,9.45M,9.45M,NEW,3.2%
093712107,BE,BLOOM ENERGY CORP,569846,569846,6.97M,6.97M,NEW,2.4%
45104G104,IBN,ICICI BANK LIMITED,1721118,131118,49.59M,3.78M,+8.2%,16.8%
65340P106,NXE,NEXGEN ENERGY LTD,2627193,87470,18.34M,610.54K,+3.4%,6.2%
13321L108,CCJ,CAMECO CORP,878376,-116624,43.22M,-5.74M,-11.7%,14.6%
64110W102,NTES,NETEASE INC,0,-245000,0,-25.35M,CLOSE,0%
Total,,,,,295.78M,111.41M,+44.5%,100%
