CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67066G104,NVDA,NVIDIA CORPORATION,475000,429500,58.68M,53.06M,+944%,28%
647581206,EDU,NEW ORIENTAL ED & TECHNOLOGY,142520,142520,11.08M,11.08M,NEW,5.3%
722304102,PDD,PDD HOLDINGS INC,182460,35000,24.26M,4.65M,+23.7%,11.6%
11135F101,AVGO,BROADCOM INC,14000,0,22.48M,0,NO CHANGE,10.7%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,15000,0,4.04M,0,NO CHANGE,1.9%
29355A107,ENPH,ENPHASE ENERGY INC,37000,0,3.69M,0,NO CHANGE,1.8%
861012102,STM,STMICROELECTRONICS N V,70000,0,2.75M,0,NO CHANGE,1.3%
682189105,ON,ON SEMICONDUCTOR CORP,25000,0,1.71M,0,NO CHANGE,0.82%
573874104,MRVL,MARVELL TECHNOLOGY INC,115000,-15000,8.04M,-1.05M,-11.5%,3.8%
92537N108,VRT,VERTIV HOLDINGS CO,145000,-25000,12.55M,-2.16M,-14.7%,6%
88160R101,TSLA,TESLA INC,0,-15000,0,-2.64M,CLOSE,0%
Y8162K204,SBLK,STAR BULK CARRIERS CORP.,540000,-160000,13.17M,-3.9M,-22.9%,6.3%
24703L202,DELL,DELL TECHNOLOGIES INC,340000,-40000,46.89M,-5.52M,-10.5%,22.4%
Total,,,,,209.33M,53.52M,+30.5%,100%
