CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
78462F103,SPY,SPDR S&P 500 ETF TR,69517,0,37.83M,0,NO CHANGE,49.4%
81762P102,NOW,SERVICENOW INC,1735,0,1.36M,0,NO CHANGE,1.8%
75321W103,PACK,RANPAK HOLDINGS CORP,97517,0,627.03K,0,NO CHANGE,0.82%
00724F101,ADBE,ADOBE INC,975,0,541.65K,0,NO CHANGE,0.71%
78468R663,BIL,SPDR SER TR,5460,0,501.12K,0,NO CHANGE,0.65%
833445109,SNOW,SNOWFLAKE INC,3400,0,459.31K,0,NO CHANGE,0.6%
016255101,ALGN,ALIGN TECHNOLOGY INC,1415,0,341.62K,0,NO CHANGE,0.45%
722304102,PDD,PDD HOLDINGS INC,0,-2820,0,-327.82K,CLOSE,0%
77664L207,ROOT,ROOT INC,7844,-235387,404.83K,-12.15M,-96.8%,0.53%
22266T109,CPNG,COUPANG INC,0,-714285,0,-12.71M,CLOSE,0%
88160R101,TSLA,TESLA INC,0,-75000,0,-13.18M,CLOSE,0%
146869102,CVNA,CARVANA CO,268000,-268000,34.5M,-34.5M,-50%,45.1%
Total,,,,,76.57M,-72.86M,-56.6%,100%
