CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
81141RAG5,SE,SEA LTD,15000000,10000000,13.11M,8.74M,+200%,1.2%
62914VAF3,NIO,NIO INC,8500000,8500000,8.07M,8.07M,NEW,0.76%
86627T108,SMMT,SUMMIT THERAPEUTICS INC,575705,575705,4.49M,4.49M,NEW,0.42%
64110W102,NTES,NETEASE INC,21394,21394,2.04M,2.04M,NEW,0.19%
45674M101,INFA,INFORMATICA INC,90817,63532,2.8M,1.96M,+232.8%,0.26%
92534K107,VRTX,VERTEX ENERGY INC,4125000,1200000,3.9M,1.13M,+41%,0.37%
M0854Q105,ALLT,ALLOT LTD,2857225,400000,6.63M,928K,+16.3%,0.62%
G76279101,ROIV,ROIVANT SCIENCES LTD,66719779,0,705.23M,0,NO CHANGE,66.3%
Y64177101,ECO,OKEANIS ECO TANKERS COR,1423997,0,41.19M,0,NO CHANGE,3.9%
65336K103,NXST,NEXSTAR MEDIA GROUP INC,165735,0,27.51M,0,NO CHANGE,2.6%
64031N108,NNI,NELNET INC,229665,0,23.16M,0,NO CHANGE,2.2%
03676C100,ATEX,ANTERIX INC,503941,0,19.95M,0,NO CHANGE,1.9%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,47946,0,19.5M,0,NO CHANGE,1.8%
G9001E128,LILAK,LIBERTY LATIN AMERICA LTD,1749467,0,16.83M,0,NO CHANGE,1.6%
650111107,NYT,NEW YORK TIMES CO,316947,0,16.23M,0,NO CHANGE,1.5%
56087FAB0,MMYT,MAKEMYTRIP LIMITED MAURITIUS,6500000,0,14.34M,0,NO CHANGE,1.3%
04016X101,ARGX,ARGENX SE,32498,0,13.98M,0,NO CHANGE,1.3%
G1110E107,BHVN,BIOHAVEN LTD,170006,0,5.9M,0,NO CHANGE,0.56%
462260100,IOVA,IOVANCE BIOTHERAPEUTICS INC,678564,0,5.44M,0,NO CHANGE,0.51%
44332NAB2,HTHT,H WORLD GROUP LTD,2000000,0,2.94M,0,NO CHANGE,0.28%
090040AF3,BILI,BILIBILI INC,2600000,0,2.52M,0,NO CHANGE,0.24%
389375106,GTN,GRAY TELEVISION INC,291452,0,1.52M,0,NO CHANGE,0.14%
47215P106,JD,JD.COM INC,32274,0,833.96K,0,NO CHANGE,0.08%
803607100,SRPT,SAREPTA THERAPEUTICS INC,3117,0,492.49K,0,NO CHANGE,0.05%
09061G101,BMRN,BIOMARIN PHARMACEUTICAL INC,4429,0,364.64K,0,NO CHANGE,0.03%
01609W102,BABA,ALIBABA GROUP HLDG LTD,4813,0,346.54K,0,NO CHANGE,0.03%
004225108,ACAD,ACADIA PHARMACEUTICALS INC,19613,0,318.71K,0,NO CHANGE,0.03%
59045L106,MRSN,MERSANA THERAPEUTICS INC,62657,0,125.94K,0,NO CHANGE,0.01%
G8059B119,,SELINA HOSPITALITY PLC,144913,0,2.16K,0,NO CHANGE,<.01%
78462F103,SPY,SPDR S&P 500 ETF TR,0,-3728,0,-1.95M,CLOSE,0%
38141G104,GS,GOLDMAN SACHS GROUP INC,73833,-6229,33.4M,-2.82M,-7.8%,3.1%
89157D105,TRML,TOURMALINE BIO INC,711275,-237091,9.15M,-3.05M,-25%,0.86%
143658300,CCL,CARNIVAL CORP,0,-275000,0,-4.49M,CLOSE,0%
553368101,MP,MP MATERIALS CORP,3494158,-381842,44.48M,-4.86M,-9.9%,4.2%
81141RAF7,,SEA LTD,0,-10000000,0,-10.13M,CLOSE,0%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,191632,-127776,16.12M,-10.75M,-40%,1.5%
Total,,,,,1.06B,-10.69M,-1%,100%
