CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67066G104,NVDA,NVIDIA CORPORATION,2233430,1789787,275.92M,221.11M,+403.4%,34.8%
833445109,SNOW,SNOWFLAKE INC,21421,21421,2.89M,2.89M,NEW,0.36%
18915M107,NET,CLOUDFLARE INC,32391,32391,2.68M,2.68M,NEW,0.34%
852234103,XYZ,BLOCK INC,103907,17626,6.7M,1.14M,+20.4%,0.84%
G29018101,DLO,DLOCAL LTD,342368,76275,2.77M,617.06K,+28.7%,0.35%
26603R106,DUOL,DUOLINGO INC,27335,2498,5.7M,521.26K,+10.1%,0.72%
M7S64H106,MNDY,MONDAY COM LTD,46303,1649,11.15M,397.01K,+3.7%,1.4%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,88630,3261,5.88M,216.24K,+3.8%,0.74%
23804L103,DDOG,DATADOG INC,38134,1361,4.95M,176.51K,+3.7%,0.62%
30303M102,META,META PLATFORMS INC,521806,0,263.11M,0,NO CHANGE,33.2%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,1188975,0,206.66M,0,NO CHANGE,26.1%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,15434,-5637,4.84M,-1.77M,-26.8%,0.61%
Total,,,,,793.24M,227.98M,+26.5%,100%
