CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
29269R105,EFXT,ENERFLEX ORD,5514672,999910,29.75M,5.39M,+22.1%,10.7%
67077M108,NTR,NUTRIEN ORD,608002,46911,30.95M,2.39M,+8.4%,11.2%
962879102,WPM,WHEATON PRECIOUS METALS ORD,868948,32558,45.55M,1.71M,+3.9%,16.4%
25961D105,DOUG,DOUGLAS ELLIMAN ORD,2620870,1296541,3.04M,1.5M,+97.9%,1.1%
13321L108,CCJ,CAMECO ORD,663719,10135,32.66M,498.69K,+1.6%,11.8%
878742204,TECK,TECK RESOURCES CL B ORD,69190,7778,3.31M,372.57K,+12.7%,1.2%
47233W109,JEF,JEFFERIES FINANCIAL GROUP ORD,1070224,7195,53.25M,358.02K,+0.7%,19.2%
P31076105,CPA,COPA HOLDINGS CL A ORD,16700,2798,1.59M,266.31K,+20.1%,0.57%
G0457F107,ARCO,ARCOS DORADOS HOLDINGS CL A ORD,2075985,26279,18.68M,236.51K,+1.3%,6.7%
05961W105,BMA,BANCO MACRO ADR REP TEN CL B ORD,29570,811,1.7M,46.49K,+2.8%,0.61%
126402106,CSW,CSW INDUSTRIALS ORD,11188,0,2.97M,0,NO CHANGE,1.1%
140501107,CSWC,CAPITAL SOUTHWEST ORD,82097,0,2.14M,0,NO CHANGE,0.77%
113004105,BAM,BROOKFIELD ASSET MNGMT CL A ORD,47197,0,1.8M,0,NO CHANGE,0.65%
G16250105,,BROOKFIELD REINSRNC EX VOTN CL A ORD,971,0,40.38K,0,NO CHANGE,0.01%
11271J107,BN,BROOKFIELD CL A ORD,180277,-5283,7.49M,-219.46K,-2.8%,2.7%
399909100,GGAL,GRUPO FINANCIERO ADR REP 10 CL B ORD,123482,-26000,3.77M,-794.56K,-17.4%,1.4%
G27358103,DESP,DESPEGAR COM ORD,2188365,-615519,28.95M,-8.14M,-22%,10.4%
88642R109,TDW,TIDEWATER ORD,98934,-286346,9.42M,-27.26M,-74.3%,3.4%
84790A105,SPB,SPECTRUM BRANDS HOLDINGS ORD,0,-335500,0,-29.86M,CLOSE,0%
Total,,,,,277.07M,-53.51M,-16.8%,100%
