CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
833445109,SNOW,SNOWFLAKE INC,39190,39190,5.29M,5.29M,NEW,4.6%
00181T107,GOLD,A-MARK PRECIOUS METALS INC,89163,89163,2.89M,2.89M,NEW,2.5%
38071H106,GROY,GOLD ROYALTY CORP,1402153,1402153,1.98M,1.98M,NEW,1.7%
G69451105,PAX,PATRIA INVESTMENTS LIMITED,723555,159454,8.73M,1.92M,+28.3%,7.5%
594918104,MSFT,MICROSOFT CORP,5446,4107,2.43M,1.84M,+306.7%,2.1%
644535106,NGD,NEW GOLD INC CDA,1788150,756150,3.49M,1.47M,+73.3%,3%
20717M103,CFLT,CONFLUENT INC,38348,38348,1.13M,1.13M,NEW,0.98%
62886E108,VYX,NCR CORP NEW,586534,51879,7.24M,640.71K,+9.7%,6.2%
38071H122,GROYWS,GOLD ROYALTY CORP,401200,401200,76.23K,76.23K,NEW,0.07%
63001N106,NATL,NCR ATLEOS CORPORATION,407098,0,11M,0,NO CHANGE,9.5%
346375108,FORM,FORMFACTOR INC,119477,0,7.23M,0,NO CHANGE,6.2%
29273V100,ET,ENERGY TRANSFER L P,428146,0,6.94M,0,NO CHANGE,6%
85207H104,PHYS,SPROTT PHYSICAL GOLD TR,343007,0,6.19M,0,NO CHANGE,5.3%
011532108,AGI,ALAMOS GOLD INC NEW,341728,0,5.36M,0,NO CHANGE,4.6%
008474108,AEM,AGNICO EAGLE MINES LTD,61915,0,4.05M,0,NO CHANGE,3.5%
00760J108,AEHR,AEHR TEST SYS,325719,0,3.64M,0,NO CHANGE,3.1%
697900108,PAAS,PAN AMERN SILVER CORP,174762,0,3.47M,0,NO CHANGE,3%
651639106,NEM,NEWMONT CORP,77660,0,3.25M,0,NO CHANGE,2.8%
G0772R208,NTB,BANK OF NT BUTTERFIELD&SON L,83482,0,2.93M,0,NO CHANGE,2.5%
464287432,TLT,ISHARES TR,31500,0,2.89M,0,NO CHANGE,2.5%
02079K305,GOOGL,ALPHABET INC,9900,0,1.8M,0,NO CHANGE,1.6%
Y41053102,INSW,INTERNATIONAL SEAWAYS INC,22500,0,1.33M,0,NO CHANGE,1.1%
377320106,,GLATFELTER CORPORATION,851277,0,1.18M,0,NO CHANGE,1%
G65431127,NE,NOBLE CORP PLC,20612,0,920.33K,0,NO CHANGE,0.79%
878742204,TECK,TECK RESOURCES LTD,13000,0,622.7K,0,NO CHANGE,0.54%
Y2065G121,DHT,DHT HOLDINGS INC,48260,0,558.37K,0,NO CHANGE,0.48%
64107A105,NPWR,NET POWER INC,55118,0,541.81K,0,NO CHANGE,0.47%
04010L103,ARCC,ARES CAPITAL CORP,24366,0,507.79K,0,NO CHANGE,0.44%
67074C103,NBB,NUVEEN TAXABLE MUNICPAL INM,31270,0,485K,0,NO CHANGE,0.42%
05722G100,BKR,BAKER HUGHES COMPANY,8573,0,301.51K,0,NO CHANGE,0.26%
93627C101,HCC,WARRIOR MET COAL INC,1007,0,63.21K,0,NO CHANGE,0.05%
165167735,EXE,CHESAPEAKE ENERGY CORP,87,0,7.15K,0,NO CHANGE,<.01%
31946M103,FCNCA,FIRST CTZNS BANCSHARES INC N,2370,-1,3.99M,-1.68K,-0%,3.4%
08579W103,BERY,BERRY GLOBAL GROUP INC,0,-1000,0,-60.48K,CLOSE,0%
G7997W102,SDRL,SEADRILL 2021 LTD,13250,-13250,682.38K,-682.38K,-50%,0.59%
88642R109,TDW,TIDEWATER INC NEW,7459,-9100,710.17K,-866.41K,-55%,0.61%
302301106,EZPW,EZCORP INC,258099,-95603,2.7M,-1M,-27%,2.3%
G9460G101,VAL,VALARIS LIMITED,0,-14484,0,-1.09M,CLOSE,0%
067901108,B,BARRICK GOLD CORP,0,-68990,0,-1.15M,CLOSE,0%
17888H103,CIVI,CIVITAS RESOURCES INC,0,-16000,0,-1.21M,CLOSE,0%
25278X109,FANG,DIAMONDBACK ENERGY INC,8294,-8020,1.66M,-1.61M,-49.2%,1.4%
674215207,CHRD,CHORD ENERGY CORPORATION,0,-12980,0,-2.31M,CLOSE,0%
171779309,CIEN,CIENA CORP,0,-56724,0,-2.81M,CLOSE,0%
88033G407,THC,TENET HEALTHCARE CORP,58367,-56007,7.76M,-7.45M,-49%,6.7%
595112103,MU,MICRON TECHNOLOGY INC.,0,-63721,0,-7.51M,CLOSE,0%
Total,,,,,116.06M,-10.51M,-8.9%,100%
