CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67066G104,NVDA,NVIDIA CORPORATION,1123055,1006468,138.74M,124.34M,+863.3%,11.7%
803054204,SAP,SAP SE,285572,279852,57.6M,56.45M,+4892.5%,4.9%
722304102,PDD,PDD HOLDINGS INC,311044,278859,41.35M,37.07M,+866.4%,3.5%
23804L103,DDOG,DATADOG INC,235788,235788,30.58M,30.58M,NEW,2.6%
023135106,AMZN,AMAZON COM INC,285533,92730,55.18M,17.92M,+48.1%,4.6%
594918104,MSFT,MICROSOFT CORP,270890,25570,121.07M,11.43M,+10.4%,10.2%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,986403,101224,82.96M,8.51M,+11.4%,7%
81762P102,NOW,SERVICENOW INC,69717,8540,54.84M,6.72M,+14%,4.6%
855244109,SBUX,STARBUCKS CORP,66530,66530,5.18M,5.18M,NEW,0.44%
36828A101,GEV,GE VERNOVA INC,29472,29472,5.05M,5.05M,NEW,0.43%
90353T100,UBER,UBER TECHNOLOGIES INC,71154,68064,5.17M,4.95M,+2202.7%,0.44%
243537107,DECK,DECKERS OUTDOOR CORP,4582,4582,4.44M,4.44M,NEW,0.37%
040413106,,ARISTA NETWORKS INC,12076,12076,4.23M,4.23M,NEW,0.36%
531229755,FWONK,LIBERTY MEDIA CORP DEL,55794,55794,4.01M,4.01M,NEW,0.34%
98980G102,ZS,ZSCALER INC,19738,15488,3.79M,2.98M,+364.4%,0.32%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,22232,15052,3.86M,2.62M,+209.6%,0.33%
G1151C101,ACN,ACCENTURE PLC IRELAND,7084,7084,2.15M,2.15M,NEW,0.18%
759530108,RELX,RELX PLC,44024,44024,2.02M,2.02M,NEW,0.17%
60937P106,MDB,MONGODB INC,7972,7972,1.99M,1.99M,NEW,0.17%
78468R556,XOP,SPDR SER TR,13440,13440,1.96M,1.96M,NEW,0.16%
79466L302,CRM,SALESFORCE INC,16631,7355,4.28M,1.89M,+79.3%,0.36%
031100100,AME,AMETEK INC,11224,11224,1.87M,1.87M,NEW,0.16%
11135F101,AVGO,BROADCOM INC,4057,1152,6.51M,1.85M,+39.7%,0.55%
M2029K104,BIRK,BIRKENSTOCK HOLDING PLC,33300,33300,1.81M,1.81M,NEW,0.15%
526057104,LEN,LENNAR CORP,11251,11251,1.69M,1.69M,NEW,0.14%
23331A109,DHI,D R HORTON INC,11842,11842,1.67M,1.67M,NEW,0.14%
647581206,EDU,NEW ORIENTAL ED & TECHNOLOGY,1126188,20147,87.54M,1.57M,+1.8%,7.4%
00724F101,ADBE,ADOBE INC,8841,2114,4.91M,1.17M,+31.4%,0.41%
70432V102,PAYC,PAYCOM SOFTWARE INC,5826,5826,833.35K,833.35K,NEW,0.07%
11271J107,BN,BROOKFIELD CORP,69283,18843,2.88M,782.74K,+37.4%,0.24%
136375102,CNI,CANADIAN NATL RY CO,30150,6287,3.56M,742.68K,+26.3%,0.3%
776696106,ROP,ROPER TECHNOLOGIES INC,6123,1057,3.45M,595.79K,+20.9%,0.29%
37637K108,GTLB,GITLAB INC,53241,11332,2.65M,563.43K,+27%,0.22%
18915M107,NET,CLOUDFLARE INC,6231,6231,516.11K,516.11K,NEW,0.04%
55354G100,MSCI,MSCI INC,4615,1035,2.22M,498.61K,+28.9%,0.19%
57636Q104,MA,MASTERCARD INCORPORATED,7635,1001,3.37M,441.6K,+15.1%,0.28%
595112103,MU,MICRON TECHNOLOGY INC,28589,2587,3.76M,340.27K,+9.9%,0.32%
009066101,ABNB,AIRBNB INC,2178,2178,330.25K,330.25K,NEW,0.03%
639057207,NWG,NATWEST GROUP PLC,20442,20442,164.15K,164.15K,NEW,0.01%
48251W104,KKR,KKR & CO INC,6081,1553,639.96K,163.44K,+34.3%,0.05%
02005N100,ALLY,ALLY FINL INC,13999,2404,555.34K,95.37K,+20.7%,0.05%
30303M102,META,META PLATFORMS INC,266172,109,134.21M,54.96K,+0%,11.3%
82489W107,SHLS,SHOALS TECHNOLOGIES GROUP IN,11320,-407,70.64K,-2.54K,-3.5%,<.01%
Y2065G121,DHT,DHT HOLDINGS INC,14121,-548,163.38K,-6.34K,-3.7%,0.01%
92826C839,V,VISA INC,6892,-145,1.81M,-38.06K,-2.1%,0.15%
743315103,PGR,PROGRESSIVE CORP,3046,-372,632.68K,-77.27K,-10.9%,0.05%
253868103,DLR,DIGITAL RLTY TR INC,1607,-958,244.34K,-145.66K,-37.3%,0.02%
G0260P102,AS,AMER SPORTS INC,376062,-12688,4.73M,-159.49K,-3.3%,0.4%
14040H105,COF,CAPITAL ONE FINL CORP,0,-1392,0,-207.25K,CLOSE,0%
493267108,KEY,KEYCORP,0,-13468,0,-212.93K,CLOSE,0%
M2682V108,CYBR,CYBERARK SOFTWARE LTD,7602,-795,2.08M,-217.37K,-9.5%,0.18%
020002101,ALL,ALLSTATE CORP,0,-1464,0,-253.29K,CLOSE,0%
25809K105,DASH,DOORDASH INC,0,-1926,0,-265.25K,CLOSE,0%
01609W102,BABA,ALIBABA GROUP HLDG LTD,0,-3921,0,-283.72K,CLOSE,0%
29444U700,EQIX,EQUINIX INC,0,-461,0,-380.48K,CLOSE,0%
70438V106,PCTY,PAYLOCITY HLDG CORP,8717,-3327,1.15M,-438.66K,-27.6%,0.1%
82509L107,SHOP,SHOPIFY INC,0,-10781,0,-831.97K,CLOSE,0%
04965M106,ATAT,ATOUR LIFESTYLE HOLDINGS LTD,0,-57898,0,-1.04M,CLOSE,0%
92686J106,VKTX,VIKING THERAPEUTICS INC,91948,-19649,4.87M,-1.04M,-17.6%,0.41%
92537N108,VRT,VERTIV HOLDINGS CO,0,-13484,0,-1.1M,CLOSE,0%
750917106,RMBS,RAMBUS INC DEL,0,-19022,0,-1.18M,CLOSE,0%
902252105,TYL,TYLER TECHNOLOGIES INC,0,-3430,0,-1.46M,CLOSE,0%
81730H109,S,SENTINELONE INC,0,-64000,0,-1.49M,CLOSE,0%
45866F104,ICE,INTERCONTINENTAL EXCHANGE IN,0,-10971,0,-1.51M,CLOSE,0%
48553T106,BZ,KANZHUN LIMITED,0,-90233,0,-1.58M,CLOSE,0%
