CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
247361702,DAL,DELTA AIR LINES INC DEL,4117000,4117000,195.31M,195.31M,NEW,4%
17275R102,CSCO,CISCO SYS INC,3879000,3879000,184.29M,184.29M,NEW,3.7%
02376R102,AAL,AMERICAN AIRLS GROUP INC,9053000,9053000,102.57M,102.57M,NEW,2.1%
36828A101,GEV,GE VERNOVA INC,810368,585375,138.99M,100.4M,+260.2%,2.8%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,12307000,4143000,260.54M,87.71M,+50.7%,5.3%
910047109,UAL,UNITED AIRLS HLDGS INC,1557800,1557800,75.8M,75.8M,NEW,1.5%
482497104,BEKE,KE HLDGS INC,4902058,4902058,69.36M,69.36M,NEW,1.4%
01609W102,BABA,ALIBABA GROUP HLDG LTD,1166500,957700,83.99M,68.95M,+458.7%,1.7%
651639106,NEM,NEWMONT CORP,1569000,1569000,65.69M,65.69M,NEW,1.3%
067901108,B,BARRICK GOLD CORP,3272000,3272000,54.58M,54.58M,NEW,1.1%
500767306,KWEB,KRANESHARES TRUST,5015037,1151000,135.51M,31.1M,+29.8%,2.7%
88160R101,TSLA,TESLA INC,135300,135300,26.77M,26.77M,NEW,0.54%
47215P106,JD,JD.COM INC,1352000,846000,34.94M,21.86M,+167.2%,0.71%
185899101,CLF,CLEVELAND-CLIFFS INC NEW,8346000,1239000,128.44M,19.07M,+17.4%,2.6%
H8817H100,RIG,TRANSOCEAN LTD,31002545,3218000,165.86M,17.22M,+11.6%,3.4%
G29018101,DLO,DLOCAL LTD,1547000,1547000,12.52M,12.52M,NEW,0.25%
830879102,SKYW,SKYWEST INC,150200,150200,12.33M,12.33M,NEW,0.25%
76954A103,RIVN,RIVIAN AUTOMOTIVE INC,691000,691000,9.27M,9.27M,NEW,0.19%
056752108,BIDU,BAIDU INC,182900,76700,15.82M,6.63M,+72.2%,0.32%
G85158106,STNE,STONECO LTD,7285000,541000,87.35M,6.49M,+8%,1.8%
68622V106,OGN,ORGANON & CO,5393786,248000,111.65M,5.13M,+4.8%,2.3%
00912X302,AL,AIR LEASE CORP,363500,95900,17.28M,4.56M,+35.8%,0.35%
N00985106,AER,AERCAP HOLDINGS NV,1998000,0,186.21M,0,NO CHANGE,3.8%
17888H103,CIVI,CIVITAS RESOURCES INC,1809935,0,124.89M,0,NO CHANGE,2.5%
04280A100,ARWR,ARROWHEAD PHARMACEUTICALS IN,4139000,0,107.57M,0,NO CHANGE,2.2%
697900108,PAAS,PAN AMERN SILVER CORP,5257000,0,104.51M,0,NO CHANGE,2.1%
650111107,NYT,NEW YORK TIMES CO,1508000,0,77.22M,0,NO CHANGE,1.6%
16119P108,CHTR,CHARTER COMMUNICATIONS INC N,238371,0,71.26M,0,NO CHANGE,1.4%
G9460G101,VAL,VALARIS LTD,882000,0,65.71M,0,NO CHANGE,1.3%
35909D109,FYBR,FRONTIER COMMUNICATIONS PARE,2299679,0,60.21M,0,NO CHANGE,1.2%
450056106,IRTC,IRHYTHM TECHNOLOGIES INC,510500,0,54.95M,0,NO CHANGE,1.1%
62955J103,NOV,NOV INC,2848000,0,54.14M,0,NO CHANGE,1.1%
893641100,TDG,TRANSDIGM GROUP INC,34300,0,43.82M,0,NO CHANGE,0.89%
G7997W102,SDRL,SEADRILL 2021 LTD,558700,0,28.77M,0,NO CHANGE,0.58%
55826T102,SPHR,SPHERE ENTERTAINMENT CO,411174,0,14.42M,0,NO CHANGE,0.29%
82575P107,SBSW,SIBANYE STILLWATER LTD,3079000,0,13.39M,0,NO CHANGE,0.27%
00534A102,IVVD,INVIVYD INC,3735000,0,4.11M,0,NO CHANGE,0.08%
22978P106,CUE,CUE BIOPHARMA INC,2402455,0,2.98M,0,NO CHANGE,0.06%
34385P108,LAB,STANDARD BIOTOOLS INC,1615000,0,2.86M,0,NO CHANGE,0.06%
72765Q882,PLG,PLATINUM GROUP METALS LTD,900000,0,1.53M,0,NO CHANGE,0.03%
23255M204,CYCN,CYCLERION THERAPEUTICS INC,357880,0,823.12K,0,NO CHANGE,0.02%
65344D208,NEXI,NEXIMMUNE INC,36999,0,102.11K,0,NO CHANGE,<.01%
051774115,AUROW,AURORA INNOVATION INC,437500,0,90.56K,0,NO CHANGE,<.01%
433539111,,HIPPO HLDGS INC,350000,0,7.74K,0,NO CHANGE,<.01%
G1261Q115,,BLUERIVER ACQUISITION CORP,200000,0,3.02K,0,NO CHANGE,<.01%
629377508,NRG,NRG ENERGY INC,0,-30000,0,-2.03M,CLOSE,0%
21037T109,CEG,CONSTELLATION ENERGY CORP,0,-12400,0,-2.29M,CLOSE,0%
92840M102,VST,VISTRA CORP,0,-33900,0,-2.36M,CLOSE,0%
81141R100,SE,SEA LTD,2850200,-45000,203.56M,-3.21M,-1.6%,4.1%
92837L109,VIST,VISTA ENERGY S.A.B. DE C.V.,0,-95000,0,-3.93M,CLOSE,0%
156431108,CENX,CENTURY ALUM CO,598000,-280000,10.02M,-4.69M,-31.9%,0.2%
399909100,GGAL,GRUPO FINANCIERO GALICIA S.A,0,-234000,0,-5.95M,CLOSE,0%
013872106,AA,ALCOA CORP,3731141,-209400,148.42M,-8.33M,-5.3%,3%
912909108,X,UNITED STATES STL CORP NEW,1275537,-410000,48.22M,-15.5M,-24.3%,0.98%
45332Y109,NARI,INARI MED INC,0,-418000,0,-20.06M,CLOSE,0%
05961W105,BMA,BANCO MACRO SA,0,-472000,0,-22.74M,CLOSE,0%
55087P104,LYFT,LYFT INC,0,-1218000,0,-23.57M,CLOSE,0%
878742204,TECK,TECK RESOURCES LTD,3949053,-701847,189.16M,-33.62M,-15.1%,3.8%
88642R109,TDW,TIDEWATER INC NEW,647000,-439000,61.6M,-41.8M,-40.4%,1.2%
35671D857,FCX,FREEPORT-MCMORAN INC,0,-1287000,0,-60.51M,CLOSE,0%
171779309,CIEN,CIENA CORP,0,-1232083,0,-60.93M,CLOSE,0%
92189F791,GDXJ,VANECK ETF TRUST,1965000,-1458000,82.77M,-61.41M,-42.6%,1.7%
369604301,GE,GE AEROSPACE,537500,-392000,85.45M,-62.32M,-42.2%,1.7%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,3111206,-726600,321.29M,-75.04M,-18.9%,6.5%
45784P101,PODD,INSULET CORP,0,-444800,0,-76.24M,CLOSE,0%
654902204,NOK,NOKIA CORP,9557103,-22255897,36.13M,-84.13M,-70%,0.73%
G97822103,PRGO,PERRIGO CO PLC,0,-2845000,0,-91.58M,CLOSE,0%
294821608,ERIC,TELEFONAKTIEBOLAGET LM ERICS,0,-16983000,0,-93.58M,CLOSE,0%
881624209,TEVA,TEVA PHARMACEUTICAL INDS LTD,20191184,-6705000,328.11M,-108.96M,-24.9%,6.6%
958102105,WDC,WESTERN DIGITAL CORP.,3800973,-1492400,288M,-113.08M,-28.2%,5.8%
595112103,MU,MICRON TECHNOLOGY INC,0,-987650,0,-116.43M,CLOSE,0%
92556V106,VTRS,VIATRIS INC,0,-10798000,0,-128.93M,CLOSE,0%
92189F106,GDX,VANECK ETF TRUST,3750000,-4295000,127.24M,-145.73M,-53.4%,2.6%
Total,,,,,4.94B,-291.32M,-5.8%,100%
