CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
55903Q104,MAG,MAG SILVER CORP,876926,848026,10.23M,9.9M,+2934.3%,4.9%
07556Q881,BZH,BEAZER HOMES USA INC,426888,224293,11.73M,6.16M,+110.7%,5.6%
39525U107,GFR,GREENFIRE RES LTD NEW,1207725,875000,8.15M,5.91M,+263%,3.9%
038169207,APLD,APPLIED DIGITAL CORP,5612385,975225,33.39M,5.8M,+21%,15.9%
73642K106,PTLO,PORTILLOS INC,405032,405032,3.94M,3.94M,NEW,1.9%
577345101,MLP,MAUI LD & PINEAPPLE INC,91270,91270,2.01M,2.01M,NEW,0.96%
156492100,CNTY,CENTURY CASINOS INC,2544691,591034,7.05M,1.64M,+30.3%,3.4%
51509P103,LSEA,LANDSEA HOMES CORP,1194706,98231,10.98M,902.74K,+9%,5.2%
Y62267409,NMM,NAVIOS MARITIME PARTNERS L P,15800,15800,806.27K,806.27K,NEW,0.39%
85207Q104,SPPP,SPROTT PHYSICAL PLAT PALLAD,116177,81300,1.14M,794.3K,+233.1%,0.54%
48251K100,KREF,KKR REAL ESTATE FIN TR INC,61700,61700,558.38K,558.38K,NEW,0.27%
578605107,MEC,MAYVILLE ENGR CO INC,22960,22960,382.51K,382.51K,NEW,0.18%
87313P103,TXO,TXO PARTNERS LP,172895,18945,3.49M,381.93K,+12.3%,1.7%
85207K107,PSLV,SPROTT PHYSICAL SILVER TR,37800,13300,375.35K,132.07K,+54.3%,0.18%
644393100,NFE,NEW FORTRESS ENERGY INC,215749,0,4.74M,0,NO CHANGE,2.3%
03940R107,ARCH,ARCH RESOURCES INC,23434,0,3.57M,0,NO CHANGE,1.7%
77867R209,,ROTH CH ACQUISITION V CO,200100,0,2.27M,0,NO CHANGE,1.1%
02157M207,AEAEU,ALTENERGY ACQUISITION CORP,168938,0,1.9M,0,NO CHANGE,0.91%
52110H100,GORV,LAZYDAYS HLDGS INC,509649,0,1.29M,0,NO CHANGE,0.62%
78463V107,GLD,SPDR GOLD TR,4298,0,924.11K,0,NO CHANGE,0.44%
714266103,PPTA,PERPETUA RESOURCES CORP,97633,0,507.69K,0,NO CHANGE,0.24%
83056P715,SKE,SKEENA RES LTD NEW,33600,0,180.26K,0,NO CHANGE,0.09%
60743G118,MOBXW,MOBIX LABS INC,30093,0,5.64K,0,NO CHANGE,<.01%
00489Q102,ACR,ACRES COMMERCIAL REALTY CORP,261708,-3523,3.34M,-44.95K,-1.3%,1.6%
55445L100,MNR,MACH NATURAL RESOURCES LP,213253,-4865,4.06M,-92.53K,-2.2%,1.9%
87266M107,TRTX,TPG RE FIN TR INC,174673,-11500,1.51M,-99.36K,-6.2%,0.72%
032108649,SILJ,AMPLIFY ETF TR,417847,-19700,4.73M,-223K,-4.5%,2.3%
29273V100,ET,ENERGY TRANSFER L P,78779,-14100,1.28M,-228.7K,-15.2%,0.61%
443628102,HBM,HUDBAY MINERALS INC,605022,-28900,5.48M,-261.54K,-4.6%,2.6%
011532108,AGI,ALAMOS GOLD INC NEW,185980,-18020,2.92M,-282.55K,-8.8%,1.4%
92189F791,GDXJ,VANECK ETF TRUST,92515,-9100,3.9M,-383.29K,-9%,1.9%
65340P106,NXE,NEXGEN ENERGY LTD,1248548,-91000,8.71M,-635.18K,-6.8%,4.2%
152006102,CGAU,CENTERRA GOLD INC,433558,-104086,2.92M,-699.94K,-19.4%,1.4%
85208P303,URNM,SPROTT FDS TR,19662,-19820,968.16K,-975.94K,-50.2%,0.46%
G7997W102,SDRL,SEADRILL 2021 LTD,244384,-19000,12.59M,-978.5K,-7.2%,6%
008474108,AEM,AGNICO EAGLE MINES LTD,123675,-17874,8.09M,-1.17M,-12.6%,3.9%
05580M108,RILY,B. RILEY FINANCIAL INC,53055,-78837,935.89K,-1.39M,-59.8%,0.45%
03674X106,AR,ANTERO RESOURCES CORP,110455,-47414,3.6M,-1.55M,-30%,1.7%
92189F106,GDX,VANECK ETF TRUST,399060,-47768,13.54M,-1.62M,-10.7%,6.5%
49435R102,KRP,KIMBELL RTY PARTNERS LP,186725,-130009,3.05M,-2.13M,-41%,1.5%
25278X109,FANG,DIAMONDBACK ENERGY INC,31247,-31427,6.26M,-6.29M,-50.1%,3%
L72967109,OEC,ORION S.A.,147859,-521191,3.24M,-11.43M,-77.9%,1.5%
Y27183600,GSL,GLOBAL SHIP LEASE INC NEW,215406,-638017,6.2M,-18.37M,-74.8%,3%
92840M102,VST,VISTRA CORP,28828,-240706,2.48M,-20.7M,-89.3%,1.2%
Total,,,,,209.41M,-30.24M,-13.3%,100%
