CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
92826C839,V,VISA INC,38000,38000,9.97M,9.97M,NEW,3.6%
038222105,AMAT,APPLIED MATLS INC,36000,36000,8.5M,8.5M,NEW,3%
90353T100,UBER,UBER TECHNOLOGIES INC,103278,103278,7.51M,7.51M,NEW,2.7%
461202103,INTU,INTUIT,11120,11120,7.31M,7.31M,NEW,2.6%
007903107,AMD,ADVANCED MICRO DEVICES INC,51000,42000,8.27M,6.81M,+466.7%,3%
88339J105,TTD,THE TRADE DESK INC,68000,68000,6.64M,6.64M,NEW,2.4%
803054204,SAP,SAP SE,32274,32274,6.51M,6.51M,NEW,2.3%
98980G102,ZS,ZSCALER INC,33500,33500,6.44M,6.44M,NEW,2.3%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,38736,21236,10.42M,5.71M,+121.3%,3.7%
81762P102,NOW,SERVICENOW INC,10737,7237,8.45M,5.69M,+206.8%,3%
74736K101,QRVO,QORVO INC,49000,49000,5.69M,5.69M,NEW,2%
30212P303,EXPE,EXPEDIA GROUP INC,55000,45000,6.93M,5.67M,+450%,2.5%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,260000,260000,5.5M,5.5M,NEW,2%
009066101,ABNB,AIRBNB INC,35658,35658,5.41M,5.41M,NEW,1.9%
18915M107,NET,CLOUDFLARE INC,117500,63500,9.73M,5.26M,+117.6%,3.5%
040413106,,ARISTA NETWORKS INC,15000,15000,5.26M,5.26M,NEW,1.9%
60937P106,MDB,MONGODB INC,17000,17000,4.25M,4.25M,NEW,1.5%
64110L106,NFLX,NETFLIX INC,6040,6040,4.08M,4.08M,NEW,1.5%
G39387108,GFS,GLOBALFOUNDRIES INC,80000,80000,4.04M,4.04M,NEW,1.4%
11135F101,AVGO,BROADCOM INC,6500,2500,10.44M,4.01M,+62.5%,3.7%
98954M200,Z,ZILLOW GROUP INC,155000,85000,7.19M,3.94M,+121.4%,2.6%
47215P106,JD,JD.COM INC,180721,140721,4.67M,3.64M,+351.8%,1.7%
679295105,OKTA,OKTA INC,37274,37274,3.49M,3.49M,NEW,1.2%
682189105,ON,ON SEMICONDUCTOR CORP,50000,50000,3.43M,3.43M,NEW,1.2%
81730H109,S,SENTINELONE INC,180000,130000,3.79M,2.74M,+260%,1.4%
G1151C101,ACN,ACCENTURE PLC IRELAND,9000,9000,2.73M,2.73M,NEW,0.98%
697435105,PANW,PALO ALTO NETWORKS INC,15500,7500,5.25M,2.54M,+93.8%,1.9%
67066G104,NVDA,NVIDIA CORPORATION,37500,20500,4.63M,2.53M,+120.6%,1.7%
852234103,XYZ,BLOCK INC,105000,37500,6.77M,2.42M,+55.6%,2.4%
79466L302,CRM,SALESFORCE INC,26981,8981,6.94M,2.31M,+49.9%,2.5%
23804L103,DDOG,DATADOG INC,50000,17500,6.48M,2.27M,+53.8%,2.3%
443573100,HUBS,HUBSPOT INC,5800,3800,3.42M,2.24M,+190%,1.2%
M2682V108,CYBR,CYBERARK SOFTWARE LTD,14200,5700,3.88M,1.56M,+67.1%,1.4%
871607107,SNPS,SYNOPSYS INC,10329,2329,6.15M,1.39M,+29.1%,2.2%
37940X102,GPN,GLOBAL PMTS INC,12500,12500,1.21M,1.21M,NEW,0.43%
30303M102,META,META PLATFORMS INC,32000,1100,16.14M,554.64K,+3.6%,5.8%
24703L202,DELL,DELL TECHNOLOGIES INC,38000,4000,5.24M,551.64K,+11.8%,1.9%
922280102,VRNS,VARONIS SYS INC,18100,-1900,868.26K,-91.14K,-9.5%,0.31%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,18000,-2000,5.65M,-627.58K,-10%,2%
15677J108,DAY,DAYFORCE INC,50790,-14210,2.52M,-704.82K,-21.9%,0.9%
91332U101,U,UNITY SOFTWARE INC,0,-30000,0,-801K,CLOSE,0%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,0,-38000,0,-874.38K,CLOSE,0%
722304102,PDD,PDD HOLDINGS INC,10000,-8000,1.33M,-1.06M,-44.4%,0.48%
77543R102,ROKU,ROKU INC,0,-20000,0,-1.3M,CLOSE,0%
958102105,WDC,WESTERN DIGITAL CORP.,95000,-20000,7.2M,-1.52M,-17.4%,2.6%
683344105,ONTO,ONTO INNOVATION INC,0,-9000,0,-1.63M,CLOSE,0%
72352L106,PINS,PINTEREST INC,0,-50000,0,-1.73M,CLOSE,0%
512807108,LRCX.MX,LAM RESEARCH CORP,11294,-1706,12.03M,-1.82M,-13.1%,4.3%
466313103,JBL,JABIL INC,0,-14000,0,-1.88M,CLOSE,0%
934550203,WMG,WARNER MUSIC GROUP CORP,0,-60000,0,-1.98M,CLOSE,0%
N14506104,ESTC,ELASTIC N V,0,-20000,0,-2M,CLOSE,0%
056752108,BIDU,BAIDU INC,0,-20000,0,-2.11M,CLOSE,0%
595112103,MU,MICRON TECHNOLOGY INC,0,-21000,0,-2.48M,CLOSE,0%
89677Q107,TCOM,TRIP COM GROUP LTD,52317,-57683,2.46M,-2.71M,-52.4%,0.88%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,0,-20500,0,-3.04M,CLOSE,0%
34959E109,FTNT,FORTINET INC,0,-50000,0,-3.42M,CLOSE,0%
254687106,DIS,DISNEY WALT CO,0,-30000,0,-3.67M,CLOSE,0%
25809K105,DASH,DOORDASH INC,0,-30000,0,-4.13M,CLOSE,0%
037833100,AAPL,APPLE INC,25000,-20000,5.27M,-4.21M,-44.4%,1.9%
70450Y103,PYPL,PAYPAL HLDGS INC,0,-68000,0,-4.56M,CLOSE,0%
833445109,SNOW,SNOWFLAKE INC,0,-31000,0,-5.01M,CLOSE,0%
565394103,CART,MAPLEBEAR INC,0,-135000,0,-5.03M,CLOSE,0%
58733R102,MELI,MERCADOLIBRE INC,0,-3400,0,-5.14M,CLOSE,0%
032654105,ADI,ANALOG DEVICES INC,34767,-27733,7.94M,-6.33M,-44.4%,2.8%
N07059210,ASML,ASML HOLDING N V,0,-7000,0,-6.79M,CLOSE,0%
