CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
81141R100,SE,SEA LTD,1100179,335000,78.57M,23.93M,+43.8%,5.5%
G29018101,DLO,DLOCAL LTD,3891900,85900,31.49M,694.93K,+2.3%,2.2%
770700102,HOOD,ROBINHOOD MKTS INC,36207083,5968,822.28M,135.54K,+0%,57.2%
G6683N103,NU,NU HLDGS LTD,20668753,0,266.42M,0,NO CHANGE,18.5%
19260Q107,COIN,COINBASE GLOBAL INC,376450,0,83.66M,0,NO CHANGE,5.8%
852234103,XYZ,BLOCK INC,913500,0,58.91M,0,NO CHANGE,4.1%
58733R102,MELI,MERCADOLIBRE INC,4633,0,7.61M,0,NO CHANGE,0.53%
389637109,GBTC,GRAYSCALE BITCOIN TR BTC,29309,0,1.56M,0,NO CHANGE,0.11%
77664L207,ROOT,ROOT INC,1668003,-13300,86.09M,-686.41K,-0.8%,6%
Total,,,,,1.44B,24.07M,+1.7%,100%
