CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
26603R106,DUOL,DUOLINGO INC,456511,456511,95.26M,95.26M,NEW,8.6%
67066G104,NVDA,NVIDIA CORPORATION,304910,257289,37.67M,31.79M,+540.3%,3.4%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,202816,177242,35.25M,30.81M,+693.1%,3.2%
595112103,MU,MICRON TECHNOLOGY INC,370474,165537,48.73M,21.77M,+80.8%,4.4%
433000106,HIMS,HIMS & HERS HEALTH INC,5259749,1053788,106.19M,21.28M,+25.1%,9.6%
146869102,CVNA,CARVANA CO,138813,138813,17.87M,17.87M,NEW,1.6%
594918104,MSFT,MICROSOFT CORP,41655,35768,18.62M,15.99M,+607.6%,1.7%
21874A106,CORZ,CORE SCIENTIFIC INC NEW,1057259,1057259,9.83M,9.83M,NEW,0.89%
N52586109,LILMF,LILIUM N V,18788538,7279479,14.93M,5.79M,+63.2%,1.4%
52567D107,LMND,LEMONADE INC,320664,320664,5.29M,5.29M,NEW,0.48%
88080T104,WULF,TERAWULF INC,908029,908029,4.04M,4.04M,NEW,0.37%
00847G804,AGEN,AGENUS INC,154435,154435,2.59M,2.59M,NEW,0.23%
54975P201,LU,LUFAX HOLDING LTD,3585728,1048944,8.5M,2.49M,+41.3%,0.77%
75734B100,RDDT,REDDIT INC,38712,38712,2.47M,2.47M,NEW,0.22%
767292105,RIOT,RIOT PLATFORMS INC,728018,246006,6.65M,2.25M,+51%,0.6%
67080N101,NUVB,NUVATION BIO INC,555069,555069,1.62M,1.62M,NEW,0.15%
852234103,XYZ,BLOCK INC,90005,20245,5.8M,1.31M,+29%,0.53%
594972408,MSTR,MICROSTRATEGY INC,947,947,1.3M,1.3M,NEW,0.12%
91680M107,UPST,UPSTART HLDGS INC,48483,48483,1.14M,1.14M,NEW,0.1%
538034109,LYV,LIVE NATION ENTERTAINMENT IN,11925,11925,1.12M,1.12M,NEW,0.1%
12572Q105,CME,CME GROUP INC,5474,5474,1.08M,1.08M,NEW,0.1%
74276L105,PRCT,PROCEPT BIOROBOTICS CORP,17025,17025,1.04M,1.04M,NEW,0.09%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN,8392,8392,1.03M,1.03M,NEW,0.09%
018581108,BFH,BREAD FINANCIAL HOLDINGS INC,22803,22803,1.02M,1.02M,NEW,0.09%
N52586117,LILMF,LILIUM N V,12442384,10327000,1.02M,848.88K,+488.2%,0.09%
85205L107,SWTX,SPRINGWORKS THERAPEUTICS INC,21020,21020,791.82K,791.82K,NEW,0.07%
037833100,AAPL,APPLE INC,3648,3648,768.34K,768.34K,NEW,0.07%
928254101,VIRT,VIRTU FINL INC,32820,32820,736.81K,736.81K,NEW,0.07%
68404V100,,OPTINOSE INC,624007,624007,648.97K,648.97K,NEW,0.06%
45258D105,IMCR,IMMUNOCORE HLDGS PLC,32749,18845,1.11M,638.66K,+135.5%,0.1%
95075A107,HOWL,WEREWOLF THERAPEUTICS INC,233370,233370,569.42K,569.42K,NEW,0.05%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,336978,143577,1.2M,509.7K,+74.2%,0.11%
92686J106,VKTX,VIKING THERAPEUTICS INC,87154,9540,4.62M,505.72K,+12.3%,0.42%
G2519Y108,BAP,CREDICORP LTD,7964,3099,1.28M,499.96K,+63.7%,0.12%
492327101,KROS,KEROS THERAPEUTICS INC,22738,10795,1.04M,493.33K,+90.4%,0.09%
45337C102,INCY,INCYTE CORP,29551,7097,1.79M,430.22K,+31.6%,0.16%
80706P103,SRRK,SCHOLAR ROCK HLDG CORP,528288,46526,4.4M,387.56K,+9.7%,0.4%
92332V107,VTYX,VENTYX BIOSCIENCES INC,304760,124052,704K,286.56K,+68.6%,0.06%
683712103,OPEN,OPENDOOR TECHNOLOGIES INC,145621,145481,267.94K,267.69K,+103915%,0.02%
87164F105,SNDX,SYNDAX PHARMACEUTICALS INC,79786,12822,1.64M,263.24K,+19.1%,0.15%
82686Q101,SLN,SILENCE THERAPEUTICS PLC,101235,12235,1.92M,232.47K,+13.7%,0.17%
17253J106,CIFR,CIPHER MINING INC,828832,52897,3.44M,219.52K,+6.8%,0.31%
14147L108,CRDF,CARDIFF ONCOLOGY INC,295518,59339,656.05K,131.73K,+25.1%,0.06%
687793109,OSCR,OSCAR HEALTH INC,154225,7039,2.44M,111.36K,+4.8%,0.22%
24823R105,DNLI,DENALI THERAPEUTICS INC,86177,4177,2M,96.99K,+5.1%,0.18%
G4R20B107,INTR,INTER & CO INC,1265186,11215,7.78M,68.97K,+0.9%,0.71%
05464C101,AXON,AXON ENTERPRISE INC,34780,0,10.23M,0,NO CHANGE,0.93%
23703Q203,DQ,DAQO NEW ENERGY CORP,160597,0,2.34M,0,NO CHANGE,0.21%
04016X101,ARGX,ARGENX SE,4694,0,2.02M,0,NO CHANGE,0.18%
92790C104,VRDN,VIRIDIAN THERAPEUTICS INC,145556,0,1.89M,0,NO CHANGE,0.17%
23954D109,DAWN,DAY ONE BIOPHARMACEUTICALS I,106182,0,1.46M,0,NO CHANGE,0.13%
02157Q109,ANRO,ALTO NEUROSCIENCE INC,79562,0,850.52K,0,NO CHANGE,0.08%
539830109,LMT,LOCKHEED MARTIN CORP,1675,0,782.39K,0,NO CHANGE,0.07%
00507W206,ATNM,ACTINIUM PHARMACEUTICALS INC,89668,0,663.54K,0,NO CHANGE,0.06%
87990A106,TNYA,TENAYA THERAPEUTICS INC,200668,0,622.07K,0,NO CHANGE,0.06%
50127T109,KURA,KURA ONCOLOGY INC,30184,0,621.49K,0,NO CHANGE,0.06%
N5749R100,MRUS,MERUS N V,8000,0,473.36K,0,NO CHANGE,0.04%
N0731H103,ATAI,ATAI LIFE SCIENCES NV,103232,0,137.3K,0,NO CHANGE,0.01%
47103J105,JANX,JANUX THERAPEUTICS INC,31223,-100,1.31M,-4.19K,-0.3%,0.12%
60937P106,MDB,MONGODB INC,0,-28,0,-10.04K,CLOSE,0%
19249H103,CHRS,COHERUS BIOSCIENCES INC,838947,-20814,1.45M,-36.01K,-2.4%,0.13%
09203E105,BDTX,BLACK DIAMOND THERAPEUTICS I,253394,-21913,1.18M,-102.11K,-8%,0.11%
05280R100,AUTL,AUTOLUS THERAPEUTICS PLC,174987,-34491,608.96K,-120.03K,-16.5%,0.06%
10806X102,BBIO,BRIDGEBIO PHARMA INC,129213,-9484,3.27M,-240.23K,-6.8%,0.3%
26142V105,DKNG,DRAFTKINGS INC NEW,0,-7055,0,-320.37K,CLOSE,0%
90400D108,RARE,ULTRAGENYX PHARMACEUTICAL IN,32255,-8745,1.33M,-359.42K,-21.3%,0.12%
925050106,VRNA,VERONA PHARMA PLC,322870,-31278,4.67M,-452.28K,-8.8%,0.42%
52187K200,CYPH,LEAP THERAPEUTICS INC,81000,-249187,158.76K,-488.41K,-75.5%,0.01%
528877103,LX,LEXINFINTECH HLDGS LTD,357042,-313875,589.12K,-517.89K,-46.8%,0.05%
23284F105,CTMX,CYTOMX THERAPEUTICS INC,0,-250910,0,-546.98K,CLOSE,0%
09173B107,KEEL,BITFARMS LTD,2154757,-223953,5.54M,-575.56K,-9.4%,0.5%
038169207,APLD,APPLIED DIGITAL CORP,175052,-105034,1.04M,-624.95K,-37.5%,0.09%
04351P101,ASND,ASCENDIS PHARMA A/S,104638,-5000,14.27M,-681.9K,-4.6%,1.3%
501575104,KYMR,KYMERA THERAPEUTICS INC,0,-18043,0,-725.33K,CLOSE,0%
014442107,ALEC,ALECTOR INC,0,-141372,0,-851.06K,CLOSE,0%
82509L107,SHOP,SHOPIFY INC,0,-13969,0,-1.08M,CLOSE,0%
82024L103,STTK,SHATTUCK LABS INC,0,-125916,0,-1.13M,CLOSE,0%
640979100,NMRA,NEUMORA THERAPEUTICS INC.,0,-91656,0,-1.26M,CLOSE,0%
75943R102,RLAY,RELAY THERAPEUTICS INC,0,-152439,0,-1.27M,CLOSE,0%
12529R107,CCCC,C4 THERAPEUTICS INC,0,-168090,0,-1.37M,CLOSE,0%
24344T101,DCPH,DECIPHERA PHARMACEUTICALS IN,0,-90000,0,-1.42M,CLOSE,0%
023135106,AMZN,AMAZON COM INC,218589,-7402,42.24M,-1.43M,-3.3%,3.8%
68622P109,ORIC,ORIC PHARMACEUTICALS INC,0,-108624,0,-1.49M,CLOSE,0%
433921103,HIVE,HIVE DIGITAL TECHNOLOGIES LT,0,-463261,0,-1.56M,CLOSE,0%
04335A105,ARVN,ARVINAS INC,80972,-61734,2.16M,-1.64M,-43.3%,0.2%
09627Y109,BPMC,BLUEPRINT MEDICINES CORP,154132,-15513,16.61M,-1.67M,-9.1%,1.5%
770700102,HOOD,ROBINHOOD MKTS INC,203542,-76044,4.62M,-1.73M,-27.2%,0.42%
36118L106,FUTU,FUTU HLDGS LTD,0,-32112,0,-1.74M,CLOSE,0%
00847G705,,AGENUS INC,0,-3088722,0,-1.79M,CLOSE,0%
23282W605,CYTK,CYTOKINETICS INC,0,-30144,0,-2.11M,CLOSE,0%
18452B209,CLSK,CLEANSPARK INC,54050,-134075,862.1K,-2.14M,-71.3%,0.08%
871607107,SNPS,SYNOPSYS INC,0,-4384,0,-2.51M,CLOSE,0%
11135F101,AVGO,BROADCOM INC,0,-1911,0,-2.53M,CLOSE,0%
44812J104,HUT,HUT 8 CORP,1699548,-181914,25.48M,-2.73M,-9.7%,2.3%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,0,-40084,0,-2.85M,CLOSE,0%
G11448100,BTDR,BITDEER TECHNOLOGIES GROUP,355149,-289775,3.64M,-2.97M,-44.9%,0.33%
22207T101,BASE,COUCHBASE INC,0,-125630,0,-3.31M,CLOSE,0%
90353T100,UBER,UBER TECHNOLOGIES INC,94096,-52712,6.84M,-3.83M,-35.9%,0.62%
G1144A105,BTBT,BIT DIGITAL INC,0,-1421656,0,-4.08M,CLOSE,0%
87165B103,SYF,SYNCHRONY FINANCIAL,0,-103441,0,-4.46M,CLOSE,0%
81730H109,S,SENTINELONE INC,0,-194461,0,-4.53M,CLOSE,0%
81141R100,SE,SEA LTD,634383,-81958,45.31M,-5.85M,-11.4%,4.1%
G6683N103,NU,NU HLDGS LTD,11669355,-456591,150.42M,-5.89M,-3.8%,13.6%
46625H100,JPM,JPMORGAN CHASE & CO.,4101,-33083,829.47K,-6.69M,-89%,0.08%
007903107,AMD,ADVANCED MICRO DEVICES INC,0,-43924,0,-7.93M,CLOSE,0%
83406F102,SOFI,SOFI TECHNOLOGIES INC,72486,-1412391,479.13K,-9.34M,-95.1%,0.04%
009066101,ABNB,AIRBNB INC,0,-57625,0,-9.51M,CLOSE,0%
81762P102,NOW,SERVICENOW INC,1495,-13004,1.18M,-10.23M,-89.7%,0.11%
48581R205,KSPI,KASPI KZ JSC,799809,-94367,103.18M,-12.17M,-10.6%,9.4%
39854F101,GRND,GRINDR INC,4896540,-1014808,59.93M,-12.42M,-17.2%,5.4%
60741F104,MBLY,MOBILEYE GLOBAL INC,107939,-863006,3.03M,-24.24M,-88.9%,0.28%
00827B106,AFRM,AFFIRM HLDGS INC,58189,-899847,1.76M,-27.18M,-93.9%,0.16%
88160R101,TSLA,TESLA INC,0,-157784,0,-27.74M,CLOSE,0%
30303M102,META,META PLATFORMS INC,74356,-82766,37.49M,-41.73M,-52.7%,3.4%
19260Q107,COIN,COINBASE GLOBAL INC,69416,-211606,15.43M,-47.03M,-75.3%,1.4%
Q4982L109,IREN,IRIS ENERGY LTD,4703231,-4277674,53.1M,-48.29M,-47.6%,4.8%
Total,,,,,1.1B,-71.86M,-6.3%,100%
