CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
30303M102,META,META PLATFORMS INC,76800,37861,38.72M,19.09M,+97.2%,7.8%
G25508105,CRH,CRH PLC,200000,200000,15M,15M,NEW,3%
653656108,NICE,NICE LTD,197100,82093,33.9M,14.12M,+71.4%,6.8%
G27358103,DESP,DESPEGAR COM CORP,2683013,933013,35.5M,12.34M,+53.3%,7.1%
023135106,AMZN,AMAZON COM INC,160529,60529,31.02M,11.7M,+60.5%,6.2%
144285103,CRS,CARPENTER TECHNOLOGY CORP,100000,100000,10.96M,10.96M,NEW,2.2%
136385101,CNQ,CANADIAN NAT RES LTD,605148,305124,21.54M,10.86M,+101.7%,4.3%
67059N108,NTNX,NUTANIX INC,160000,160000,9.1M,9.1M,NEW,1.8%
606710200,MITK,MITEK SYS INC,3172011,300902,35.46M,3.36M,+10.5%,7.1%
127190304,CACI,CACI INTL INC,62208,7208,26.76M,3.1M,+13.1%,5.4%
52603B107,TREE,LENDINGTREE INC NEW,148860,51628,6.19M,2.15M,+53.1%,1.2%
87256C101,TKO,TKO GROUP HOLDINGS INC,333680,16421,36.03M,1.77M,+5.2%,7.2%
92552R406,PRSU,VIAD CORP,762720,27720,25.93M,942.48K,+3.8%,5.2%
65249B109,NWSA,NEWS CORP NEW,812135,12135,22.39M,334.56K,+1.5%,4.5%
538034109,LYV,LIVE NATION ENTERTAINMENT IN,188500,2623,17.67M,245.88K,+1.4%,3.5%
92511U102,VRRM,VERRA MOBILITY CORP,200000,-70000,5.44M,-1.9M,-25.9%,1.1%
92537N108,VRT,VERTIV HOLDINGS CO,70000,-30000,6.06M,-2.6M,-30%,1.2%
55306N104,MKSI,MKS INSTRS INC,95000,-20000,12.41M,-2.61M,-17.4%,2.5%
353469109,FC,FRANKLIN COVEY CO,0,-100000,0,-3.93M,CLOSE,0%
922417100,VECO,VEECO INSTRS INC DEL,369512,-106588,17.26M,-4.98M,-22.4%,3.5%
71375U101,PRFT,PERFICIENT INC,0,-90000,0,-5.07M,CLOSE,0%
81141R100,SE,SEA LTD,634227,-93844,45.3M,-6.7M,-12.9%,9.1%
007903107,AMD,ADVANCED MICRO DEVICES INC,0,-50000,0,-9.02M,CLOSE,0%
368736104,GNRC,GENERAC HLDGS INC,100000,-89100,13.22M,-11.78M,-47.1%,2.7%
92826C839,V,VISA INC,0,-43396,0,-12.11M,CLOSE,0%
03831W108,APP,APPLOVIN CORP,251752,-174622,20.95M,-14.53M,-41%,4.2%
G96629103,WTW,WILLIS TOWERS WATSON PLC LTD,0,-60000,0,-16.5M,CLOSE,0%
02079K107,GOOG,ALPHABET INC,60000,-160000,11.01M,-29.35M,-72.7%,2.2%
Total,,,,,497.81M,-6.01M,-1.2%,100%
