CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
038169207,APLD,APPLIED DIGITAL CORP,1885000,1205000,11.22M,7.17M,+177.2%,10.1%
293594AD9,ENVX,ENOVIX CORPORATION,3000000,1000000,3.63M,1.21M,+50%,3.3%
81369Y886,XLU,SELECT SECTOR SPDR TR,17000,17000,1.16M,1.16M,NEW,1%
65345N106,NN,NEXTNAV INC,2330000,130000,18.9M,1.05M,+5.9%,17%
03674X106,AR,ANTERO RESOURCES CORP,560000,30000,18.27M,978.9K,+5.7%,16.5%
552690109,MDU,MDU RES GROUP INC,30000,30000,753K,753K,NEW,0.68%
37954Y830,COPX,GLOBAL X FDS,10000,10000,451.1K,451.1K,NEW,0.41%
668074305,NWE,NORTHWESTERN ENERGY GROUP IN,5000,5000,250.4K,250.4K,NEW,0.23%
21874A106,CORZ,CORE SCIENTIFIC INC NEW,25000,25000,232.5K,232.5K,NEW,0.21%
878742204,TECK,TECK RESOURCES LTD,250000,0,11.97M,0,NO CHANGE,10.8%
278768106,ECHO,ECHOSTAR CORP,193428,0,3.44M,0,NO CHANGE,3.1%
48253L205,KLXE,KLX ENERGY SERVICS HOLDNGS I,490000,-29600,2.43M,-146.52K,-5.7%,2.2%
293594107,ENVX,ENOVIX CORPORATION,475000,-10000,7.34M,-154.6K,-2.1%,6.6%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,260000,-15000,6.59M,-379.95K,-5.5%,5.9%
704551100,BTU,PEABODY ENERGY CORP,170000,-40000,3.76M,-884.8K,-19%,3.4%
457642205,INOD,INNODATA INC,330000,-70000,4.89M,-1.04M,-17.5%,4.4%
378973408,GSAT,GLOBALSTAR INC,10020000,-955000,11.22M,-1.07M,-8.7%,10.1%
70614W100,PTON,PELOTON INTERACTIVE INC,750000,-725000,2.54M,-2.45M,-49.2%,2.3%
185899101,CLF,CLEVELAND-CLIFFS INC NEW,120000,-410000,1.85M,-6.31M,-77.4%,1.7%
Total,,,,,110.9M,825.76K,+0.8%,100%
