CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67066G104,NVDA,NVIDIA CORP,2772500,2328730,342.51M,287.69M,+524.8%,17.8%
647581206,EDU,NEW ORIENTAL EDUCATIO-SP ADR,2350300,1698300,182.69M,132.01M,+260.5%,9.5%
023135106,AMZN,AMAZON.COM INC,1708280,618180,330.13M,119.46M,+56.7%,17.1%
037833100,AAPL,APPLE INC,533360,513360,112.34M,108.12M,+2566.8%,5.8%
89677Q107,TCOM,TRIP.COM GROUP LTD-ADR,2275400,1517400,106.94M,71.32M,+200.2%,5.5%
11135F101,AVGO,BROADCOM INC,21500,19500,34.52M,31.31M,+975%,1.8%
722304102,PDD,PINDUODUO INC-ADR,1664160,87460,221.25M,11.63M,+5.5%,11.5%
88032Q109,TCEHY,TENCENT HOLDINGS LTD-UNS ADR,52475,52475,2.49M,2.49M,NEW,0.13%
01609W102,BABA,ALIBABA GROUP HOLDING-SP ADR,30000,30000,2.16M,2.16M,NEW,0.11%
88034P109,TME,TENCENT MUSIC ENTERTAINM-ADR,119700,119700,1.68M,1.68M,NEW,0.09%
35969L108,YMM,FULL TRUCK ALLIANCE -SPN ADR,125000,125000,1M,1M,NEW,0.05%
76954A103,RIVN,RIVIAN AUTOMOTIVE INC-A,40000,40000,536.8K,536.8K,NEW,0.03%
23292E108,DIDIY,DIDI GLOBAL INC ADR,110000,110000,455.4K,455.4K,NEW,0.02%
50202M102,LI,LI AUTO INC - ADR,0,-20000,0,-606K,CLOSE,0%
88160R101,TSLA,TESLA MOTORS INC,0,-4500,0,-791K,CLOSE,0%
98980G102,ZS,ZSCALER INC,0,-9000,0,-1.73M,CLOSE,0%
833445109,SNOW,SNOWFLAKE INC-CLASS A,0,-15200,0,-2.46M,CLOSE,0%
24703L202,DELL,DELL TECHNOLOGIES -C,10000,-20000,1.38M,-2.76M,-66.7%,0.07%
693656100,PVH,PVH CORP,0,-20000,0,-2.81M,CLOSE,0%
81762P102,NOW,SERVICENOW INC,3000,-4000,2.36M,-3.15M,-57.1%,0.12%
64110L106,NFLX,NETFLIX INC,5000,-5000,3.37M,-3.37M,-50%,0.17%
00724F101,ADBE,ADOBE INC,0,-10000,0,-5.05M,CLOSE,0%
871607107,SNPS,SYNOPSYS INC,0,-10000,0,-5.71M,CLOSE,0%
81730H109,S,SENTINELONE INC -CLASS A,0,-1342000,0,-31.28M,CLOSE,0%
79466L302,CRM,SALESFORCE.COM INC,0,-344000,0,-103.61M,CLOSE,0%
874039100,TSM,TAIWAN SEMICONDUCTOR-SP ADR,15800,-660200,2.75M,-114.75M,-97.7%,0.14%
595112103,MU,MICRON TECHNOLOGY INC,0,-1020000,0,-120.25M,CLOSE,0%
747525103,QCOM,QUALCOMM INC,211000,-629000,42.03M,-125.28M,-74.9%,2.2%
90353T100,UBER,UBER TECHNOLOGIES INC,0,-1940000,0,-149.36M,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,828000,-352830,370.07M,-157.7M,-29.9%,19.2%
852234103,XYZ,BLOCK INC,0,-1970000,0,-166.62M,CLOSE,0%
92537N108,VRT,VERTIV HOLDINGS CO,0,-2320600,0,-189.52M,CLOSE,0%
30303M102,META,META PLATFORMS INC,335000,-579000,168.91M,-291.94M,-63.3%,8.8%
Total,,,,,1.93B,-708.89M,-24.9%,100%
