CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
12769G100,CZR,CAESARS ENTERTAINMENT INC NE,950244,950244,37.76M,37.76M,NEW,3.5%
P5626F128,IFS,INTERCORP FINL SVCS INC,781345,528099,17.51M,11.83M,+208.5%,1.6%
91822M502,VEON,VEON LTD,2739275,206200,71.06M,5.35M,+8.1%,6.6%
80013R206,SAND,SANDSTORM GOLD LTD,2086579,796800,11.35M,4.33M,+61.8%,1%
29244A102,EDN,EMPRESA DIST Y COMERCIAL NOR,502260,157042,8.23M,2.57M,+45.5%,0.76%
L00849106,AGRO,ADECOAGRO S A,2578229,51305,25.09M,499.2K,+2%,2.3%
53680QAA6,LAR,LITHIUM AMERICAS ARGENTINA C,13611000,500000,10.44M,383.45K,+3.8%,0.96%
20441A102,SBS,COMPANHIA DE SANEAMENTO BASI,22058,22058,296.68K,296.68K,NEW,0.03%
29278D105,ENIC,ENEL CHILE S.A.,1842178,82734,5.16M,231.66K,+4.7%,0.48%
450047303,IRS,IRSA INVERSIONES Y REP S A,1266348,0,11.35M,0,NO CHANGE,1%
226406106,CRESY,CRESUD S A C I F Y A,637624,0,5.24M,0,NO CHANGE,0.48%
893870204,TGS,TRANSPORTADORA DE GAS SUR,220482,0,4.18M,0,NO CHANGE,0.39%
L1995B107,CAAP,CORPORACION AMER ARPTS S A,7385710,-207785,122.9M,-3.46M,-2.7%,11.3%
92837L109,VIST,VISTA ENERGY S.A.B. DE C.V.,4440943,-128749,201.97M,-5.86M,-2.8%,18.6%
697660207,PAM,PAMPA ENERGIA S A,535008,-213077,23.68M,-9.43M,-28.5%,2.2%
152006102,CGAU,CENTERRA GOLD INC,0,-3215352,0,-19M,CLOSE,0%
984245100,YPF,YPF SOCIEDAD ANONIMA,5553179,-1925914,111.73M,-38.75M,-25.8%,10.3%
284902509,EGO,ELDORADO GOLD CORP NEW,23836579,-3838809,352.54M,-56.78M,-13.9%,32.5%
450913108,IAG,IAMGOLD CORP,17070962,-15790592,64.02M,-59.21M,-48.1%,5.9%
Total,,,,,1.08B,-129.22M,-11.1%,100%
