CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67066G104,NVDA,NVIDIA CORPORATION,57010,50459,7.04M,6.23M,+770.2%,4.6%
G1151C101,ACN,ACCENTURE PLC IRELAND,4782,4782,1.45M,1.45M,NEW,0.94%
07373V105,BEAM,BEAM THERAPEUTICS INC,42000,42000,984.06K,984.06K,NEW,0.64%
00724F101,ADBE,ADOBE INC,10816,1596,6.01M,886.64K,+17.3%,3.9%
007903107,AMD,ADVANCED MICRO DEVICES INC,22332,4800,3.62M,778.61K,+27.4%,2.4%
169656105,CMG,CHIPOTLE MEXICAN GRILL INC,12500,12220,783.12K,765.58K,+4364.3%,0.51%
443573100,HUBS,HUBSPOT INC,5350,1250,3.16M,737.24K,+30.5%,2.1%
98980G102,ZS,ZSCALER INC,12400,3400,2.38M,653.45K,+37.8%,1.5%
833445109,SNOW,SNOWFLAKE INC,14800,4800,2M,648.43K,+48%,1.3%
60937P106,MDB,MONGODB INC,9600,2400,2.4M,599.9K,+33.3%,1.6%
23804L103,DDOG,DATADOG INC,22000,3800,2.85M,492.82K,+20.9%,1.9%
81762P102,NOW,SERVICENOW INC,4500,600,3.54M,472K,+15.4%,2.3%
18915M107,NET,CLOUDFLARE INC,24000,5000,1.99M,414.15K,+26.3%,1.3%
82509L107,SHOP,SHOPIFY INC,25000,5900,1.65M,389.08K,+30.9%,1.1%
771049103,RBLX,ROBLOX CORP,33000,9000,1.23M,334.89K,+37.5%,0.8%
61174X109,MNST,MONSTER BEVERAGE CORP NEW,23171,6671,1.16M,333.22K,+40.4%,0.75%
30063P105,EXAS,EXACT SCIENCES CORP,25500,6500,1.08M,274.62K,+34.2%,0.7%
57636Q104,MA,MASTERCARD INCORPORATED,5187,600,2.29M,264.7K,+13.1%,1.5%
037833100,AAPL,APPLE INC,24476,1155,5.16M,243.27K,+5%,3.4%
H17182108,CRSP,CRISPR THERAPEUTICS AG,14000,4300,756.14K,232.24K,+44.3%,0.49%
855244109,SBUX,STARBUCKS CORP,15050,2920,1.17M,227.32K,+24.1%,0.76%
88160R101,TSLA,TESLA INC,15154,1100,3M,217.67K,+7.8%,1.9%
835699307,SONY,SONY GROUP CORP,4285,1897,364.01K,161.15K,+79.4%,0.24%
478160104,JNJ,JOHNSON & JOHNSON,7805,947,1.14M,138.41K,+13.8%,0.74%
697435105,PANW,PALO ALTO NETWORKS INC,8900,400,3.02M,135.6K,+4.7%,2%
45826J105,NTLA,INTELLIA THERAPEUTICS INC,33000,6000,738.54K,134.28K,+22.2%,0.48%
962166104,WY,WEYERHAEUSER CO MTN BE,4000,4000,113.56K,113.56K,NEW,0.07%
500754106,KHC,KRAFT HEINZ CO,28022,3000,902.87K,96.66K,+12%,0.59%
573874104,MRVL,MARVELL TECHNOLOGY INC,32000,1000,2.24M,69.9K,+3.2%,1.5%
458140100,INTC,INTEL CORP,20000,2000,619.4K,61.94K,+11.1%,0.4%
60871R209,TAP,MOLSON COORS BEVERAGE CO,3600,1200,182.99K,61K,+50%,0.12%
57667L107,MTCH,MATCH GROUP INC NEW,53000,2000,1.61M,60.76K,+3.9%,1%
693718108,PCAR,PACCAR INC,1800,500,185.29K,51.47K,+38.5%,0.12%
594918104,MSFT,MICROSOFT CORP,14460,109,6.46M,48.72K,+0.8%,4.2%
171779309,CIEN,CIENA CORP,9000,1000,433.62K,48.18K,+12.5%,0.28%
852312305,STAA,STAAR SURGICAL CO,34500,1000,1.64M,47.61K,+3%,1.1%
31428X106,FDX,FEDEX CORP,1000,150,299.84K,44.98K,+17.6%,0.19%
17275R102,CSCO,CISCO SYS INC,13900,800,660.39K,38.01K,+6.1%,0.43%
37940X102,GPN,GLOBAL PMTS INC,5550,300,536.68K,29.01K,+5.7%,0.35%
127097103,CTRA,COTERRA ENERGY INC,7000,1000,186.69K,26.67K,+16.7%,0.12%
844741108,LUV,SOUTHWEST AIRLS CO,3000,700,85.83K,20.03K,+30.4%,0.06%
126650100,CVS,CVS HEALTH CORP,3700,300,218.52K,17.72K,+8.8%,0.14%
00287Y109,ABBV,ABBVIE INC,600,100,102.91K,17.15K,+20%,0.07%
717081103,PFE,PFIZER INC,14600,600,408.51K,16.79K,+4.3%,0.27%
59156R108,MET,METLIFE INC,2100,200,147.4K,14.04K,+10.5%,0.1%
375558103,GILD,GILEAD SCIENCES INC,2400,200,164.66K,13.72K,+9.1%,0.11%
256677105,DG,DOLLAR GEN CORP NEW,5500,100,727.26K,13.22K,+1.9%,0.47%
125269100,CF,CF INDS HLDGS INC,13064,150,968.3K,11.12K,+1.2%,0.63%
91913Y100,VLO,VALERO ENERGY CORP,1250,50,195.95K,7.84K,+4.2%,0.13%
191216100,KO,COCA COLA CO,23350,25,1.49M,1.59K,+0.1%,0.97%
023135106,AMZN,AMAZON COM INC,17892,0,3.46M,0,NO CHANGE,2.2%
235851102,DHR,DANAHER CORPORATION,5277,0,1.32M,0,NO CHANGE,0.86%
244199105,DE,DEERE & CO,3347,0,1.25M,0,NO CHANGE,0.81%
09073M104,TECH,BIO-TECHNE CORP,17266,0,1.24M,0,NO CHANGE,0.8%
46625H100,JPM,JPMORGAN CHASE & CO.,5700,0,1.15M,0,NO CHANGE,0.75%
438516106,HON,HONEYWELL INTL INC,5200,0,1.11M,0,NO CHANGE,0.72%
025816109,AXP,AMERICAN EXPRESS CO,4600,0,1.07M,0,NO CHANGE,0.69%
79466L302,CRM,SALESFORCE INC,4050,0,1.04M,0,NO CHANGE,0.68%
29355A107,ENPH,ENPHASE ENERGY INC,10000,0,997.1K,0,NO CHANGE,0.65%
58933Y105,MRK,MERCK & CO INC,8000,0,990.4K,0,NO CHANGE,0.64%
172967424,C,CITIGROUP INC,14500,0,920.17K,0,NO CHANGE,0.6%
125523100,CI,THE CIGNA GROUP,2150,0,710.73K,0,NO CHANGE,0.46%
857477103,STT,STATE STR CORP,7200,0,532.8K,0,NO CHANGE,0.35%
37045V100,GM,GENERAL MTRS CO,10500,0,487.83K,0,NO CHANGE,0.32%
931142103,WMT,WALMART INC,6207,0,420.28K,0,NO CHANGE,0.27%
70450Y103,PYPL,PAYPAL HLDGS INC,7000,0,406.21K,0,NO CHANGE,0.26%
G5960L103,MDT,MEDTRONIC PLC,5000,0,393.55K,0,NO CHANGE,0.26%
345370860,F,FORD MTR CO DEL,26000,0,326.04K,0,NO CHANGE,0.21%
023436108,AMED,AMEDISYS INC,3400,0,312.12K,0,NO CHANGE,0.2%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,1750,0,302.66K,0,NO CHANGE,0.2%
002824100,ABT,ABBOTT LABS,2526,0,262.48K,0,NO CHANGE,0.17%
036752103,ELV,ELEVANCE HEALTH INC,450,0,243.84K,0,NO CHANGE,0.16%
067901108,B,BARRICK GOLD CORP,13000,0,217.04K,0,NO CHANGE,0.14%
110122108,BMY,BRISTOL-MYERS SQUIBB CO,4900,0,203.5K,0,NO CHANGE,0.13%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,9200,0,194.76K,0,NO CHANGE,0.13%
526057104,LEN,LENNAR CORP,1100,0,164.86K,0,NO CHANGE,0.11%
934423104,WBD,WARNER BROS DISCOVERY INC,21500,0,159.96K,0,NO CHANGE,0.1%
23331A109,DHI,D R HORTON INC,1100,0,155.02K,0,NO CHANGE,0.1%
565849106,MRO,MARATHON OIL CORP,5400,0,154.82K,0,NO CHANGE,0.1%
26875P101,EOG,EOG RES INC,1100,0,138.46K,0,NO CHANGE,0.09%
911363109,URI,UNITED RENTALS INC,210,0,135.81K,0,NO CHANGE,0.09%
026874784,AIG,AMERICAN INTL GROUP INC,1700,0,126.21K,0,NO CHANGE,0.08%
064058100,BNY,BANK NEW YORK MELLON CORP,2000,0,119.78K,0,NO CHANGE,0.08%
G50871105,JAZZ,JAZZ PHARMACEUTICALS PLC,1100,0,117.4K,0,NO CHANGE,0.08%
76680R206,RNG,RINGCENTRAL INC,4000,0,112.8K,0,NO CHANGE,0.07%
231021106,CMI,CUMMINS INC,400,0,110.77K,0,NO CHANGE,0.07%
24703L202,DELL,DELL TECHNOLOGIES INC,800,0,110.33K,0,NO CHANGE,0.07%
337738108,FISV,FISERV INC,700,0,104.33K,0,NO CHANGE,0.07%
N53745100,LYB,LYONDELLBASELL INDUSTRIES N,950,0,90.88K,0,NO CHANGE,0.06%
205887102,CAG,CONAGRA BRANDS INC,3100,0,88.1K,0,NO CHANGE,0.06%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,300,0,80.73K,0,NO CHANGE,0.05%
31620M106,FIS,FIDELITY NATL INFORMATION SV,1000,0,75.36K,0,NO CHANGE,0.05%
682189105,ON,ON SEMICONDUCTOR CORP,800,0,54.84K,0,NO CHANGE,0.04%
60770K107,MRNA,MODERNA INC,400,0,47.5K,0,NO CHANGE,0.03%
12504L109,CBRE,CBRE GROUP INC,13200,-100,1.18M,-8.91K,-0.8%,0.76%
674599105,OXY,OCCIDENTAL PETE CORP,20924,-200,1.32M,-12.61K,-0.9%,0.86%
501044101,KR,KROGER CO,3600,-300,179.75K,-14.98K,-7.7%,0.12%
75513E101,RTX,RTX CORPORATION,12100,-150,1.21M,-15.06K,-1.2%,0.79%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,23061,-116,3.59M,-18.04K,-0.5%,2.3%
