CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
629377508,NRG,NRG ENERGY INC,73500,73500,5.72M,5.72M,NEW,3.1%
92840M102,VST,VISTRA CORP,35200,35200,3.03M,3.03M,NEW,1.6%
29269R105,EFXT,ENERFLEX LTD,617500,376700,3.33M,2.03M,+156.4%,1.8%
165167735,EXE,CHESAPEAKE ENERGY CORP,76275,3700,6.27M,304.1K,+5.1%,3.4%
674215207,CHRD,CHORD ENERGY CORPORATION,56746,1800,9.52M,301.82K,+3.3%,5.2%
71424F105,PR,PERMIAN RESOURCES CORP,8396694,1,135.61M,16.15,+0%,73.7%
674599162,OXYWS,OCCIDENTAL PETE CORP,229709,0,9.45M,0,NO CHANGE,5.1%
165167180,EXEEL,CHESAPEAKE ENERGY CORP,94927,0,6.63M,0,NO CHANGE,3.6%
165167172,EXEEZ,CHESAPEAKE ENERGY CORP,30229,0,2.24M,0,NO CHANGE,1.2%
165167164,EXE,CHESAPEAKE ENERGY CORP,27207,0,2.13M,0,NO CHANGE,1.2%
34984VAC4,,FORUM ENERGY TECHNOLOGIES IN,0,-1432965,0,-1.42M,CLOSE,0%
Total,,,,,183.92M,9.97M,+5.3%,100%
