CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
80013R206,SAND,SANDSTORM GOLD LTD,47971171,47971171,260.96M,260.96M,NEW,39.4%
29446Y502,EQX,EQUINOX GOLD CORP,42000000,42000000,219.66M,219.66M,NEW,33.2%
83056P715,SKE,SKEENA RES LTD NEW,15440679,15440679,82.92M,82.92M,NEW,12.5%
44955L106,IAUX,I-80 GOLD CORP,25917576,25917576,27.99M,27.99M,NEW,4.2%
46578C108,IE,IVANHOE ELECTRIC INC,2775000,2775000,26.03M,26.03M,NEW,3.9%
46655E100,DC,DAKOTA GOLD CORP,9011503,9011503,22.98M,22.98M,NEW,3.5%
83419D201,SLSR,SOLARIS RES INC,5454201,5454201,15.22M,15.22M,NEW,2.3%
38071H106,GROY,GOLD ROYALTY CORP,2906977,2906977,4.1M,4.1M,NEW,0.62%
91688R108,URG,UR-ENERGY INC,246366,246366,344.91K,344.91K,NEW,0.05%
16411R208,LNG,CHENIERE ENERGY INC,1486,1486,259.8K,259.8K,NEW,0.04%
343412102,FLR,FLUOR CORP NEW,5037,5037,219.36K,219.36K,NEW,0.03%
496902404,KGC,KINROSS GOLD CORP,20160,20160,167.73K,167.73K,NEW,0.03%
384313508,EAF.MX,GRAFTECH INTL LTD,162026,108079,157.16K,104.84K,+200.3%,0.02%
422704106,HL,HECLA MNG CO,16074,16074,77.96K,77.96K,NEW,0.01%
443628102,HBM,HUDBAY MINERALS INC,33040,8215,299.01K,74.35K,+33.1%,0.05%
349942102,FSM,FORTUNA MNG CORP,15179,15179,74.22K,74.22K,NEW,0.01%
450913108,IAG,IAMGOLD CORP,12000,12000,45K,45K,NEW,<.01%
55903Q104,MAG,MAG SILVER CORP,16996,2222,198.34K,25.93K,+15%,0.03%
Total,,,,,661.7M,661.25M,+163460.8%,100%
